   Simtime [s] 	   Realtime [s]	 Percentage [%]
          0.212	       5.033692	            4.2
          0.213	       5.040388	            4.3
          0.214	       5.042273	            4.3
          0.215	       5.048582	            4.3
          0.216	        5.05167	            4.3
          0.217	       5.057547	            4.3
          0.218	       5.059204	            4.4
          0.219	       5.066623	            4.4
           0.22	        5.07405	            4.4
          0.221	       5.079709	            4.4
          0.222	       5.080557	            4.4
          0.223	       5.085793	            4.5
          0.224	       5.089246	            4.5
          0.225	       5.096724	            4.5
          0.226	       5.098708	            4.5
          0.227	       5.105386	            4.5
          0.228	       5.106386	            4.6
          0.229	       5.113515	            4.6
           0.23	        5.12053	            4.6
          0.231	       5.135699	            4.6
          0.232	       5.136648	            4.6
          0.233	       5.143129	            4.7
          0.234	        5.14591	            4.7
          0.235	       5.153083	            4.7
          0.236	       5.156102	            4.7
          0.237	       5.163618	            4.7
          0.238	        5.16458	            4.8
          0.239	        5.17155	            4.8
           0.24	       5.178378	            4.8
          0.241	       5.184757	            4.8
          0.242	       5.185616	            4.8
          0.243	       5.191844	            4.9
          0.244	       5.193862	            4.9
          0.245	       5.202898	            4.9
          0.246	       5.205435	            4.9
          0.247	       5.211131	            4.9
          0.248	       5.212055	              5
          0.249	       5.219098	              5
           0.25	       5.228203	              5
          0.251	       5.233558	              5
          0.252	       5.234413	              5
          0.253	       5.240265	            5.1
          0.254	       5.242953	            5.1
          0.255	       5.249521	            5.1
          0.256	       5.251191	            5.1
          0.257	       5.257375	            5.1
          0.258	        5.25826	            5.2
          0.259	       5.265358	            5.2
           0.26	       5.272978	            5.2
          0.261	       5.279038	            5.2
          0.262	       5.279873	            5.2
          0.263	       5.285453	            5.3
          0.264	       5.287539	            5.3
          0.265	       5.294786	            5.3
          0.266	       5.296743	            5.3
          0.267	       5.303086	            5.3
          0.268	       5.303918	            5.4
          0.269	       5.311664	            5.4
           0.27	       5.318995	            5.4
          0.271	       5.324282	            5.4
          0.272	       5.325183	            5.4
          0.273	       5.331227	            5.5
          0.274	       5.333009	            5.5
          0.275	       5.341123	            5.5
          0.276	       5.343016	            5.5
          0.277	       5.349382	            5.5
          0.278	       5.350502	            5.6
          0.279	       5.357696	            5.6
           0.28	       5.364705	            5.6
          0.281	       5.370545	            5.6
          0.282	        5.37142	            5.6
          0.283	       5.377425	            5.7
          0.284	       5.380871	            5.7
          0.285	       5.388336	            5.7
          0.286	        5.39022	            5.7
          0.287	       5.396313	            5.7
          0.288	       5.397269	            5.8
          0.289	       5.403367	            5.8
           0.29	       5.410655	            5.8
          0.291	       5.417321	            5.8
          0.292	       5.418411	            5.8
          0.293	       5.424641	            5.9
          0.294	        5.42669	            5.9
          0.295	       5.433712	            5.9
          0.296	       5.435132	            5.9
          0.297	       5.440742	            5.9
          0.298	       5.441623	              6
          0.299	       5.448752	              6
            0.3	       5.456253	              6
          0.301	       5.462313	              6
          0.302	       5.463209	              6
          0.303	        5.46907	            6.1
          0.304	       5.471267	            6.1
          0.305	       5.477519	            6.1
          0.306	       5.478457	            6.1
          0.307	       5.485091	            6.1
          0.308	       5.485937	            6.2
          0.309	       5.493652	            6.2
           0.31	       5.500765	            6.2
          0.311	       5.506779	            6.2
          0.312	        5.50765	            6.2
          0.313	       5.512839	            6.3
          0.314	       5.514758	            6.3
          0.315	       5.522271	            6.3
          0.316	       5.523707	            6.3
          0.317	       5.530869	            6.3
          0.318	       5.531715	            6.4
          0.319	       5.538884	            6.4
           0.32	       5.546232	            6.4
          0.321	       5.551457	            6.4
          0.322	       5.552376	            6.4
          0.323	       5.558103	            6.5
          0.324	       5.561107	            6.5
          0.325	       5.568335	            6.5
          0.326	       5.569188	            6.5
          0.327	        5.57595	            6.5
          0.328	        5.57691	            6.6
          0.329	       5.583909	            6.6
           0.33	       5.590674	            6.6
          0.331	       5.597089	            6.6
          0.332	       5.598047	            6.6
          0.333	       5.604174	            6.7
          0.334	       5.605975	            6.7
          0.335	       5.612977	            6.7
          0.336	       5.613841	            6.7
          0.337	       5.620382	            6.7
          0.338	       5.621265	            6.8
          0.339	       5.627383	            6.8
           0.34	       5.634994	            6.8
          0.341	       5.640259	            6.8
          0.342	       5.651165	            6.8
          0.343	       5.657244	            6.9
          0.344	       5.659216	            6.9
          0.345	       5.666061	            6.9
          0.346	       5.666983	            6.9
          0.347	       5.673857	            6.9
          0.348	       5.674721	              7
          0.349	       5.681742	              7
           0.35	        5.68908	              7
          0.351	       5.694894	              7
          0.352	       5.696316	              7
          0.353	       5.701953	            7.1
          0.354	       5.703673	            7.1
          0.355	       5.710876	            7.1
          0.356	       5.711713	            7.1
          0.357	       5.718935	            7.1
          0.358	       5.719819	            7.2
          0.359	       5.727361	            7.2
           0.36	       5.734612	            7.2
          0.361	       5.739826	            7.2
          0.362	       5.740651	            7.2
          0.363	       5.745776	            7.3
          0.364	       5.748334	            7.3
          0.365	        5.75557	            7.3
          0.366	         5.7565	            7.3
          0.367	       5.763298	            7.3
          0.368	       5.764269	            7.4
          0.369	        5.77143	            7.4
           0.37	       5.778333	            7.4
          0.371	       5.784518	            7.4
          0.372	       5.785396	            7.4
          0.373	       5.791527	            7.5
          0.374	       5.794496	            7.5
          0.375	       5.801134	            7.5
          0.376	       5.802023	            7.5
          0.377	       5.809154	            7.5
          0.378	       5.810073	            7.6
          0.379	       5.817132	            7.6
           0.38	       5.825705	            7.6
          0.381	       5.831807	            7.6
          0.382	       5.832683	            7.6
          0.383	       5.837826	            7.7
          0.384	       5.840847	            7.7
          0.385	       5.848024	            7.7
          0.386	       5.849382	            7.7
          0.387	       5.855441	            7.7
          0.388	       5.856311	            7.8
          0.389	       5.863637	            7.8
           0.39	       5.871147	            7.8
          0.391	       5.877764	            7.8
          0.392	       5.878702	            7.8
          0.393	       5.885019	            7.9
          0.394	       5.887781	            7.9
          0.395	        5.89411	            7.9
          0.396	       5.895007	            7.9
          0.397	       5.901666	            7.9
          0.398	       5.912388	              8
          0.399	        5.91972	              8
            0.4	       5.925777	              8
          0.401	       5.933346	              8
          0.402	       5.934267	              8
          0.403	       5.939413	            8.1
          0.404	       5.941212	            8.1
          0.405	       5.948123	            8.1
          0.406	       5.949048	            8.1
          0.407	        5.95631	            8.1
          0.408	       5.957305	            8.2
          0.409	        5.96474	            8.2
           0.41	       5.970054	            8.2
          0.411	       5.978148	            8.2
          0.412	       5.979129	            8.2
          0.413	       5.984956	            8.3
          0.414	       5.986841	            8.3
          0.415	       5.994796	            8.3
          0.416	       5.995674	            8.3
          0.417	       6.002681	            8.3
          0.418	       6.003534	            8.4
          0.419	       6.010462	            8.4
           0.42	       6.012233	            8.4
          0.421	       6.023004	            8.4
          0.422	       6.024464	            8.4
          0.423	       6.030609	            8.5
          0.424	       6.032376	            8.5
          0.425	       6.039139	            8.5
          0.426	        6.04108	            8.5
          0.427	       6.047941	            8.5
          0.428	       6.048913	            8.6
          0.429	       6.055135	            8.6
           0.43	        6.05598	            8.6
          0.431	       6.067789	            8.6
          0.432	       6.068665	            8.6
          0.433	       6.074596	            8.7
          0.434	       6.076544	            8.7
          0.435	       6.082343	            8.7
          0.436	       6.084382	            8.7
          0.437	       6.090251	            8.7
          0.438	       6.091094	            8.8
          0.439	       6.097904	            8.8
           0.44	       6.099887	            8.8
          0.441	       6.111867	            8.8
          0.442	       6.112786	            8.8
          0.443	       6.118496	            8.9
          0.444	       6.120521	            8.9
          0.445	       6.125628	            8.9
          0.446	        6.12818	            8.9
          0.447	       6.135468	            8.9
          0.448	        6.13639	              9
          0.449	       6.143502	              9
           0.45	        6.14434	              9
          0.451	       6.155955	              9
          0.452	       6.156846	              9
          0.453	       6.161979	            9.1
          0.454	       6.164811	            9.1
          0.455	       6.171377	            9.1
          0.456	        6.17589	            9.1
          0.457	       6.183022	            9.1
          0.458	       6.183905	            9.2
          0.459	       6.190603	            9.2
           0.46	       6.191539	            9.2
          0.461	       6.202981	            9.2
          0.462	       6.203893	            9.2
          0.463	       6.210063	            9.3
          0.464	       6.213056	            9.3
          0.465	       6.219272	            9.3
          0.466	       6.221355	            9.3
          0.467	       6.228112	            9.3
          0.468	        6.22895	            9.4
          0.469	       6.235571	            9.4
           0.47	       6.236372	            9.4
          0.471	       6.247777	            9.4
          0.472	       6.248672	            9.4
          0.473	       6.254784	            9.5
          0.474	       6.256541	            9.5
          0.475	       6.262405	            9.5
          0.476	       6.265352	            9.5
          0.477	       6.271822	            9.5
          0.478	        6.27272	            9.6
          0.479	       6.279728	            9.6
           0.48	       6.280602	            9.6
          0.481	       6.292944	            9.6
          0.482	         6.2947	            9.6
          0.483	       6.299891	            9.7
          0.484	       6.302818	            9.7
          0.485	       6.308446	            9.7
          0.486	       6.310439	            9.7
          0.487	        6.31747	            9.7
          0.488	       6.318407	            9.8
          0.489	       6.325579	            9.8
           0.49	       6.327952	            9.8
          0.491	       6.339536	            9.8
          0.492	       6.340526	            9.8
          0.493	       6.345688	            9.9
          0.494	       6.347684	            9.9
          0.495	        6.35347	            9.9
          0.496	       6.355581	            9.9
          0.497	       6.363214	            9.9
          0.498	       6.364178	             10
          0.499	       6.370272	             10
            0.5	       6.381133	             10
          0.501	       6.392553	             10
          0.502	       6.393513	             10
          0.503	       6.399635	             10
          0.504	        6.40154	             10
          0.505	       6.407464	             10
          0.506	       6.411221	             10
          0.507	       6.418568	             10
          0.508	        6.41945	             10
          0.509	       6.426589	             10
           0.51	       6.427501	             10
          0.511	       6.438346	             10
          0.512	       6.439214	             10
          0.513	       6.445052	             10
          0.514	       6.448599	             10
          0.515	       6.453778	             10
          0.516	       6.456975	             10
          0.517	       6.463964	             10
          0.518	       6.464887	             10
          0.519	       6.471121	             10
           0.52	       6.472009	             10
          0.521	       6.484403	             10
          0.522	       6.485335	             10
          0.523	       6.491705	             10
          0.524	       6.493512	             10
          0.525	       6.499291	             11
          0.526	       6.502034	             11
          0.527	       6.508045	             11
          0.528	       6.508946	             11
          0.529	       6.516049	             11
           0.53	       6.516943	             11
          0.531	       6.529119	             11
          0.532	       6.530109	             11
          0.533	       6.536004	             11
          0.534	       6.537885	             11
          0.535	       6.543068	             11
          0.536	        6.54531	             11
          0.537	       6.552445	             11
          0.538	       6.554061	             11
          0.539	       6.561878	             11
           0.54	       6.562822	             11
          0.541	       6.582905	             11
          0.542	       6.583919	             11
          0.543	       6.589276	             11
          0.544	       6.591179	             11
          0.545	       6.597041	             11
          0.546	       6.600404	             11
          0.547	       6.607582	             11
          0.548	       6.608549	             11
          0.549	       6.615285	             11
           0.55	       6.616996	             11
          0.551	       6.628253	             11
          0.552	        6.62981	             11
          0.553	       6.635111	             11
          0.554	        6.63603	             11
          0.555	       6.643958	             11
          0.556	       6.645938	             11
          0.557	       6.652567	             11
          0.558	       6.653476	             11
          0.559	       6.659696	             11
           0.56	       6.661698	             11
          0.561	       6.673265	             11
          0.562	       6.674297	             11
          0.563	        6.68111	             11
          0.564	       6.681999	             11
          0.565	        6.68917	             11
          0.566	       6.691186	             11
          0.567	       6.697788	             11
          0.568	       6.698695	             11
          0.569	       6.703855	             11
           0.57	       6.706474	             11
          0.571	       6.718931	             11
          0.572	       6.719917	             11
          0.573	       6.726177	             11
          0.574	       6.727119	             11
          0.575	       6.733842	             12
          0.576	       6.735954	             12
          0.577	       6.743128	             12
          0.578	       6.744051	             12
          0.579	       6.749257	             12
           0.58	       6.760905	             12
          0.581	       6.773496	             12
          0.582	       6.774452	             12
          0.583	       6.780156	             12
          0.584	       6.781079	             12
          0.585	        6.78733	             12
          0.586	       6.790178	             12
          0.587	         6.7974	             12
          0.588	       6.798412	             12
          0.589	        6.80726	             12
           0.59	       6.809302	             12
          0.591	       6.822499	             12
          0.592	         6.8237	             12
          0.593	       6.830009	             12
          0.594	       6.840737	             12
          0.595	       6.848228	             12
          0.596	       6.851974	             12
          0.597	       6.858035	             12
          0.598	       6.858897	             12
          0.599	        6.86882	             12
            0.6	       6.873948	             12
          0.601	       6.885637	             12
          0.602	       6.886653	             12
          0.603	       6.898881	             12
          0.604	       6.899856	             12
          0.605	       6.907495	             12
          0.606	       6.910703	             12
          0.607	       6.917657	             12
          0.608	       6.919043	             12
          0.609	       6.927047	             12
           0.61	       6.929279	             12
          0.611	       6.943277	             12
          0.612	       6.944227	             12
          0.613	       6.949563	             12
          0.614	       6.950487	             12
          0.615	       6.957886	             12
          0.616	       6.970469	             12
          0.617	       6.976894	             12
          0.618	       6.977829	             12
          0.619	       6.983674	             12
           0.62	       6.985603	             12
          0.621	       6.997788	             12
          0.622	       6.998695	             12
          0.623	       7.005263	             12
          0.624	       7.006179	             12
          0.625	       7.012764	             13
          0.626	       7.014995	             13
          0.627	       7.021392	             13
          0.628	       7.022252	             13
          0.629	       7.028239	             13
           0.63	       7.031503	             13
          0.631	       7.042967	             13
          0.632	       7.043947	             13
          0.633	       7.049203	             13
          0.634	       7.050105	             13
          0.635	       7.057207	             13
          0.636	       7.059415	             13
          0.637	       7.067037	             13
          0.638	       7.068011	             13
          0.639	       7.073193	             13
           0.64	       7.075861	             13
          0.641	       7.087285	             13
          0.642	       7.088229	             13
          0.643	       7.094581	             13
          0.644	       7.095481	             13
          0.645	       7.103319	             13
          0.646	       7.105677	             13
          0.647	        7.11416	             13
          0.648	       7.120358	             13
          0.649	       7.126121	             13
           0.65	       7.128676	             13
          0.651	       7.141142	             13
          0.652	       7.142973	             13
          0.653	       7.149719	             13
          0.654	       7.150651	             13
          0.655	       7.157966	             13
          0.656	       7.160154	             13
          0.657	       7.166788	             13
          0.658	       7.167761	             13
          0.659	        7.17293	             13
           0.66	       7.174754	             13
          0.661	       7.187156	             13
          0.662	       7.188146	             13
          0.663	       7.194489	             13
          0.664	       7.195391	             13
          0.665	       7.202326	             13
          0.666	       7.204417	             13
          0.667	       7.210558	             13
          0.668	       7.211575	             13
          0.669	       7.217439	             13
           0.67	       7.220896	             13
          0.671	       7.233269	             13
          0.672	       7.234213	             13
          0.673	       7.240208	             13
          0.674	        7.24117	             13
          0.675	       7.247291	             14
          0.676	       7.250381	             14
          0.677	       7.257939	             14
          0.678	        7.25889	             14
          0.679	       7.264992	             14
           0.68	        7.26698	             14
          0.681	       7.278628	             14
          0.682	       7.279459	             14
          0.683	       7.294596	             14
          0.684	       7.295447	             14
          0.685	       7.303331	             14
          0.686	       7.306656	             14
          0.687	       7.314031	             14
          0.688	       7.314938	             14
          0.689	       7.320982	             14
           0.69	       7.323461	             14
          0.691	       7.334654	             14
          0.692	       7.335604	             14
          0.693	       7.342399	             14
          0.694	       7.343369	             14
          0.695	       7.350382	             14
          0.696	       7.352471	             14
          0.697	       7.359597	             14
          0.698	       7.361107	             14
          0.699	       7.367129	             14
            0.7	       7.369011	             14
          0.701	       7.381358	             14
          0.702	       7.383308	             14
          0.703	       7.390918	             14
          0.704	       7.391844	             14
          0.705	       7.398731	             14
          0.706	       7.401835	             14
          0.707	       7.408363	             14
          0.708	       7.409311	             14
          0.709	       7.414622	             14
           0.71	       7.417375	             14
          0.711	         7.4307	             14
          0.712	       7.431695	             14
          0.713	       7.437848	             14
          0.714	       7.438746	             14
          0.715	       7.445381	             14
          0.716	       7.447305	             14
          0.717	       7.453918	             14
          0.718	       7.454877	             14
          0.719	       7.460839	             14
           0.72	       7.464212	             14
          0.721	       7.475782	             14
          0.722	       7.476776	             14
          0.723	       7.482018	             14
          0.724	       7.482933	             14
          0.725	        7.49003	             15
          0.726	       7.492072	             15
          0.727	       7.499784	             15
          0.728	       7.500705	             15
          0.729	       7.505986	             15
           0.73	       7.509055	             15
          0.731	       7.520373	             15
          0.732	       7.521284	             15
          0.733	       7.527335	             15
          0.734	       7.528255	             15
          0.735	        7.53871	             15
          0.736	       7.545193	             15
          0.737	       7.552664	             15
          0.738	       7.553757	             15
          0.739	       7.559939	             15
           0.74	       7.562658	             15
          0.741	       7.573961	             15
          0.742	       7.574866	             15
          0.743	       7.580897	             15
          0.744	       7.591674	             15
          0.745	       7.597753	             15
          0.746	       7.600776	             15
          0.747	       7.607726	             15
          0.748	       7.608612	             15
          0.749	       7.613966	             15
           0.75	       7.615836	             15
          0.751	       7.628173	             15
          0.752	       7.629091	             15
          0.753	       7.635532	             15
          0.754	       7.636433	             15
          0.755	       7.643621	             15
          0.756	       7.645622	             15
          0.757	       7.651519	             15
          0.758	       7.652378	             15
          0.759	       7.658172	             15
           0.76	       7.659998	             15
          0.761	       7.671906	             15
          0.762	       7.672799	             15
          0.763	       7.678821	             15
          0.764	       7.679734	             15
          0.765	       7.685886	             15
          0.766	       7.687685	             15
          0.767	       7.694115	             15
          0.768	       7.695726	             15
          0.769	       7.702369	             15
           0.77	       7.704185	             15
          0.771	       7.715806	             15
          0.772	       7.716608	             15
          0.773	       7.721778	             15
          0.774	       7.722625	             15
          0.775	       7.729255	             16
          0.776	        7.73321	             16
          0.777	       7.740165	             16
          0.778	       7.740997	             16
          0.779	       7.747343	             16
           0.78	        7.74922	             16
          0.781	       7.761094	             16
          0.782	       7.761956	             16
          0.783	       7.767145	             16
          0.784	       7.769407	             16
          0.785	       7.776455	             16
          0.786	       7.778394	             16
          0.787	       7.785104	             16
          0.788	       7.786934	             16
          0.789	       7.792695	             16
           0.79	       7.794427	             16
          0.791	       7.806621	             16
          0.792	       7.807507	             16
          0.793	        7.81357	             16
          0.794	       7.814507	             16
          0.795	       7.821519	             16
          0.796	       7.824494	             16
          0.797	       7.830683	             16
          0.798	       7.831988	             16
          0.799	       7.837068	             16
            0.8	       7.840043	             16
          0.801	       7.852143	             16
          0.802	       7.853051	             16
          0.803	       7.858906	             16
          0.804	       7.859731	             16
          0.805	       7.866627	             16
          0.806	       7.868519	             16
          0.807	       7.873614	             16
          0.808	       7.875859	             16
          0.809	       7.882491	             16
           0.81	       7.885093	             16
          0.811	       7.897172	             16
          0.812	       7.898187	             16
          0.813	       7.903827	             16
          0.814	         7.9047	             16
          0.815	       7.911837	             16
          0.816	       7.913771	             16
          0.817	       7.920071	             16
          0.818	       7.921844	             16
          0.819	       7.927837	             16
           0.82	       7.929908	             16
          0.821	       7.941335	             16
          0.822	       7.942168	             16
          0.823	       7.947998	             16
          0.824	       7.950304	             16
          0.825	       7.957518	             17
          0.826	       7.960903	             17
          0.827	       7.966112	             17
          0.828	       7.967828	             17
          0.829	       7.973747	             17
           0.83	       7.976708	             17
          0.831	       7.988099	             17
          0.832	       7.988963	             17
          0.833	       7.995281	             17
          0.834	       7.996157	             17
          0.835	       8.003655	             17
          0.836	       8.006865	             17
          0.837	       8.012937	             17
          0.838	       8.015518	             17
          0.839	        8.02067	             17
           0.84	         8.0224	             17
          0.841	       8.034644	             17
          0.842	       8.035559	             17
          0.843	       8.040754	             17
          0.844	       8.041573	             17
          0.845	       8.048735	             17
          0.846	       8.051649	             17
          0.847	       8.056753	             17
          0.848	       8.058564	             17
          0.849	       8.064451	             17
           0.85	       8.066464	             17
          0.851	       8.078463	             17
          0.852	       8.079337	             17
          0.853	        8.08548	             17
          0.854	       8.087218	             17
          0.855	       8.094114	             17
          0.856	       8.096275	             17
          0.857	       8.102028	             17
          0.858	       8.103666	             17
          0.859	        8.10972	             17
           0.86	       8.112882	             17
          0.861	       8.124293	             17
          0.862	       8.125158	             17
          0.863	        8.13032	             17
          0.864	       8.131142	             17
          0.865	       8.137868	             17
          0.866	       8.141477	             17
          0.867	        8.14764	             17
          0.868	        8.14938	             17
          0.869	       8.154531	             17
           0.87	       8.157088	             17
          0.871	        8.16845	             17
          0.872	        8.16935	             17
          0.873	       8.175107	             17
          0.874	       8.176309	             17
          0.875	       8.183957	             18
          0.876	       8.186291	             18
          0.877	       8.192646	             18
          0.878	       8.194354	             18
          0.879	       8.200402	             18
           0.88	       8.202168	             18
          0.881	       8.214491	             18
          0.882	       8.215366	             18
          0.883	       8.221867	             18
          0.884	       8.222736	             18
          0.885	       8.229955	             18
          0.886	       8.231878	             18
          0.887	       8.237639	             18
          0.888	       8.239378	             18
          0.889	       8.254537	             18
           0.89	       8.256601	             18
          0.891	       8.268557	             18
          0.892	        8.26959	             18
          0.893	       8.275983	             18
          0.894	        8.27686	             18
          0.895	       8.283667	             18
          0.896	       8.285723	             18
          0.897	        8.29087	             18
          0.898	       8.293696	             18
          0.899	       8.298894	             18
            0.9	       8.301996	             18
          0.901	       8.312187	             18
          0.902	       8.315635	             18
          0.903	       8.321359	             18
          0.904	       8.322224	             18
          0.905	       8.328296	             18
          0.906	       8.331111	             18
          0.907	       8.337808	             18
          0.908	       8.340141	             18
          0.909	       8.346156	             18
           0.91	       8.347919	             18
          0.911	       8.357247	             18
          0.912	       8.360269	             18
          0.913	       8.365431	             18
          0.914	        8.36719	             18
          0.915	       8.374963	             18
          0.916	       8.377932	             18
          0.917	       8.384029	             18
          0.918	       8.385746	             18
          0.919	       8.391741	             18
           0.92	       8.394642	             18
          0.921	       8.401334	             18
          0.922	       8.417019	             18
          0.923	       8.423735	             18
          0.924	       8.424614	             18
          0.925	       8.431597	             19
          0.926	       8.432712	             19
          0.927	       8.439631	             19
          0.928	        8.44361	             19
          0.929	       8.449341	             19
           0.93	       8.451073	             19
