   Simtime [s] 	   Realtime [s]	 Percentage [%]
           0.34	       246.1046	            6.8
          0.341	       246.3626	            6.8
          0.342	       246.4077	            6.8
          0.343	       246.6584	            6.9
          0.344	       246.7421	            6.9
          0.345	       247.0641	            6.9
          0.346	       247.1104	            6.9
          0.347	       247.4131	            6.9
          0.348	        247.448	              7
          0.349	       247.7518	              7
           0.35	       248.0607	              7
          0.351	       248.3123	              7
          0.352	       248.3574	              7
          0.353	       248.6095	            7.1
          0.354	        248.697	            7.1
          0.355	       249.0102	            7.1
          0.356	        249.056	            7.1
          0.357	       249.3562	            7.1
          0.358	       249.3923	            7.2
          0.359	       249.6988	            7.2
           0.36	       250.0009	            7.2
          0.361	       250.2542	            7.2
          0.362	       250.2889	            7.2
          0.363	       250.5446	            7.3
          0.364	       250.6493	            7.3
          0.365	       250.9646	            7.3
          0.366	       251.0001	            7.3
          0.367	       251.3006	            7.3
          0.368	       251.3383	            7.4
          0.369	       251.6369	            7.4
           0.37	       251.9416	            7.4
          0.371	       252.2063	            7.4
          0.372	       252.2414	            7.4
          0.373	       252.4976	            7.5
          0.374	       252.5864	            7.5
          0.375	       252.9065	            7.5
          0.376	       252.9532	            7.5
          0.377	       253.2467	            7.5
          0.378	       253.2851	            7.6
          0.379	       253.5829	            7.6
           0.38	        253.897	            7.6
          0.381	        254.153	            7.6
          0.382	       254.2088	            7.6
          0.383	        254.464	            7.7
          0.384	       254.5616	            7.7
          0.385	       254.8719	            7.7
          0.386	       254.9082	            7.7
          0.387	       255.2106	            7.7
          0.388	       255.2455	            7.8
          0.389	       255.5611	            7.8
           0.39	       255.8574	            7.8
          0.391	       256.1323	            7.8
          0.392	       256.1775	            7.8
          0.393	       256.4335	            7.9
          0.394	       256.5203	            7.9
          0.395	       256.8346	            7.9
          0.396	       256.8701	            7.9
          0.397	       257.1682	            7.9
          0.398	       257.2135	              8
          0.399	       257.5195	              8
            0.4	       257.7876	              8
          0.401	        258.107	              8
          0.402	       258.1424	              8
          0.403	        258.397	            8.1
          0.404	       258.4833	            8.1
          0.405	       258.7998	            8.1
          0.406	        258.837	            8.1
          0.407	       259.1357	            8.1
          0.408	       259.1803	            8.2
          0.409	       259.4853	            8.2
           0.41	       259.6853	            8.2
          0.411	        260.053	            8.2
          0.412	       260.0986	            8.2
          0.413	       260.3512	            8.3
          0.414	       260.4382	            8.3
          0.415	        260.752	            8.3
          0.416	       260.7994	            8.3
          0.417	       261.0966	            8.3
          0.418	       261.1313	            8.4
          0.419	       261.4334	            8.4
           0.42	       261.5065	            8.4
          0.421	       262.0077	            8.4
          0.422	        262.054	            8.4
          0.423	       262.3112	            8.5
          0.424	       262.4169	            8.5
          0.425	       262.6917	            8.5
          0.426	         262.78	            8.5
          0.427	       263.0799	            8.5
          0.428	       263.1147	            8.6
          0.429	       263.4255	            8.6
           0.43	       263.4708	            8.6
          0.431	       264.0094	            8.6
          0.432	       264.0685	            8.6
          0.433	       264.3235	            8.7
          0.434	       264.4181	            8.7
          0.435	        264.675	            8.7
          0.436	       264.7683	            8.7
          0.437	       265.0728	            8.7
          0.438	       265.1092	            8.8
          0.439	       265.4153	            8.8
           0.44	       265.4503	            8.8
          0.441	        265.972	            8.8
          0.442	       266.0386	            8.8
          0.443	        266.293	            8.9
          0.444	       266.3793	            8.9
          0.445	       266.6499	            8.9
          0.446	       266.7441	            8.9
          0.447	       267.0439	            8.9
          0.448	       267.0799	              9
          0.449	       267.3873	              9
           0.45	       267.4236	              9
          0.451	        267.942	              9
          0.452	       267.9878	              9
          0.453	        268.253	            9.1
          0.454	       268.3465	            9.1
          0.455	       268.6013	            9.1
          0.456	       268.6956	            9.1
          0.457	       269.0021	            9.1
          0.458	       269.0374	            9.2
          0.459	       269.3358	            9.2
           0.46	       269.3837	            9.2
          0.461	        269.911	            9.2
          0.462	       269.9599	            9.2
          0.463	       270.2141	            9.3
          0.464	       270.3004	            9.3
          0.465	       270.5551	            9.3
          0.466	       270.6531	            9.3
          0.467	       270.9491	            9.3
          0.468	       271.0049	            9.4
          0.469	       271.3105	            9.4
           0.47	       271.3661	            9.4
          0.471	       271.8929	            9.4
          0.472	       271.9394	            9.4
          0.473	       272.1921	            9.5
          0.474	       272.2776	            9.5
          0.475	       272.5359	            9.5
          0.476	       272.6453	            9.5
          0.477	       272.9415	            9.5
          0.478	       272.9776	            9.6
          0.479	       273.2828	            9.6
           0.48	       273.3206	            9.6
          0.481	       273.8547	            9.6
          0.482	       273.8906	            9.6
          0.483	       274.1404	            9.7
          0.484	       274.2293	            9.7
          0.485	       274.4863	            9.7
          0.486	       274.5918	            9.7
          0.487	       274.9033	            9.7
          0.488	       274.9388	            9.8
          0.489	       275.2425	            9.8
           0.49	       275.2887	            9.8
          0.491	       275.8127	            9.8
          0.492	        275.848	            9.8
          0.493	       276.0986	            9.9
          0.494	       276.1961	            9.9
          0.495	        276.453	            9.9
          0.496	       276.5487	            9.9
          0.497	        276.852	            9.9
          0.498	       276.9073	             10
          0.499	       277.2118	             10
            0.5	       277.2466	             10
          0.501	       277.7668	             10
          0.502	       277.8034	             10
          0.503	       278.0556	             10
          0.504	       278.1438	             10
          0.505	       278.4085	             10
          0.506	       278.5126	             10
          0.507	       278.8127	             10
          0.508	       278.8473	             10
          0.509	       279.1485	             10
           0.51	       279.1938	             10
          0.511	        279.718	             10
          0.512	       279.7644	             10
          0.513	       280.0275	             10
          0.514	       280.1144	             10
          0.515	         280.38	             10
          0.516	       280.4822	             10
          0.517	       280.7801	             10
          0.518	        280.835	             10
          0.519	       281.1399	             10
           0.52	        281.176	             10
          0.521	       281.7029	             10
          0.522	       281.7708	             10
          0.523	        282.025	             10
          0.524	       282.1071	             10
          0.525	       282.3626	             11
          0.526	       282.4579	             11
          0.527	       282.7697	             11
          0.528	        282.815	             11
          0.529	        283.118	             11
           0.53	       283.1629	             11
          0.531	        283.684	             11
          0.532	       283.7324	             11
          0.533	        284.006	             11
          0.534	       284.0995	             11
          0.535	       284.3652	             11
          0.536	       284.4609	             11
          0.537	       284.7594	             11
          0.538	       284.7937	             11
          0.539	       285.0963	             11
           0.54	        285.143	             11
          0.541	       285.6627	             11
          0.542	       285.7298	             11
          0.543	       285.9948	             11
          0.544	       286.0782	             11
          0.545	       286.3496	             11
          0.546	       286.4443	             11
          0.547	       286.7493	             11
          0.548	       286.7968	             11
          0.549	       287.0682	             11
           0.55	       287.1395	             11
          0.551	       287.6632	             11
          0.552	       287.7208	             11
          0.553	       287.9749	             11
          0.554	       288.0209	             11
          0.555	       288.3265	             11
          0.556	       288.4462	             11
          0.557	       288.7432	             11
          0.558	       288.7792	             11
          0.559	       289.0405	             11
           0.56	       289.1379	             11
          0.561	        289.681	             11
          0.562	       289.7289	             11
          0.563	        289.983	             11
          0.564	       290.0178	             11
          0.565	       290.3183	             11
          0.566	       290.4155	             11
          0.567	       290.7122	             11
          0.568	       290.7467	             11
          0.569	       291.0005	             11
           0.57	        291.084	             11
          0.571	       291.6113	             11
          0.572	       291.6569	             11
          0.573	       291.9055	             11
          0.574	       291.9515	             11
          0.575	       292.2653	             12
          0.576	       292.3619	             12
          0.577	       292.6592	             12
          0.578	        292.694	             12
          0.579	       292.9473	             12
           0.58	       293.0446	             12
          0.581	       293.5748	             12
          0.582	       293.6108	             12
          0.583	       293.8717	             12
          0.584	       293.9062	             12
          0.585	       294.2109	             12
          0.586	       294.3073	             12
          0.587	       294.6119	             12
          0.588	       294.6595	             12
          0.589	       294.9135	             12
           0.59	       294.9988	             12
          0.591	       295.5167	             12
          0.592	       295.5652	             12
          0.593	       295.8256	             12
          0.594	       295.8712	             12
          0.595	       296.1795	             12
          0.596	       296.2751	             12
          0.597	       296.5768	             12
          0.598	       296.6328	             12
          0.599	       296.8834	             12
            0.6	       296.9725	             12
          0.601	       297.4972	             12
          0.602	       297.5321	             12
          0.603	       297.7847	             12
          0.604	       297.8192	             12
          0.605	       298.1237	             12
          0.606	       298.2172	             12
          0.607	       298.5145	             12
          0.608	       298.5477	             12
          0.609	        298.799	             12
           0.61	       298.8861	             12
          0.611	       299.4103	             12
          0.612	       299.4666	             12
          0.613	       299.7336	             12
          0.614	       299.7688	             12
          0.615	       300.0694	             12
          0.616	       300.1614	             12
          0.617	       300.4623	             12
          0.618	       300.4987	             12
          0.619	       300.7486	             12
           0.62	       300.8346	             12
          0.621	       301.3587	             12
          0.622	       301.4048	             12
          0.623	       301.6598	             12
          0.624	        301.715	             12
          0.625	        302.017	             13
          0.626	       302.1244	             13
          0.627	       302.4334	             13
          0.628	       302.4791	             13
          0.629	       302.7343	             13
           0.63	         302.82	             13
          0.631	       303.3392	             13
          0.632	       303.4084	             13
          0.633	       303.6641	             13
          0.634	       303.7191	             13
          0.635	       304.0251	             13
          0.636	       304.1309	             13
          0.637	        304.435	             13
          0.638	       304.4723	             13
          0.639	       304.7263	             13
           0.64	        304.819	             13
          0.641	       305.3484	             13
          0.642	       305.4046	             13
          0.643	       305.6688	             13
          0.644	       305.7037	             13
          0.645	       306.0074	             13
          0.646	       306.1243	             13
          0.647	       306.4208	             13
          0.648	       306.4661	             13
          0.649	       306.7218	             13
           0.65	       306.8101	             13
          0.651	       307.3312	             13
          0.652	       307.3883	             13
          0.653	        307.642	             13
          0.654	       307.6763	             13
          0.655	       307.9791	             13
          0.656	       308.0744	             13
          0.657	       308.3738	             13
          0.658	       308.4086	             13
          0.659	       308.6615	             13
           0.66	        308.756	             13
          0.661	       309.2855	             13
          0.662	        309.342	             13
          0.663	       309.5907	             13
          0.664	       309.6257	             13
          0.665	       309.9287	             13
          0.666	       310.0245	             13
          0.667	       310.3224	             13
          0.668	       310.3561	             13
          0.669	       310.6096	             13
           0.67	       310.6948	             13
          0.671	       311.2199	             13
          0.672	       311.2673	             13
          0.673	       311.5182	             13
          0.674	       311.5634	             13
          0.675	       311.8665	             14
          0.676	       311.9639	             14
          0.677	       312.2644	             14
          0.678	        312.299	             14
          0.679	       312.5538	             14
           0.68	       312.6728	             14
          0.681	       313.1979	             14
          0.682	       313.2444	             14
          0.683	       313.4978	             14
          0.684	       313.5522	             14
          0.685	       313.8556	             14
          0.686	       313.9524	             14
          0.687	       314.2589	             14
          0.688	       314.3038	             14
          0.689	       314.5556	             14
           0.69	       314.6438	             14
          0.691	        315.163	             14
          0.692	       315.2092	             14
          0.693	       315.4624	             14
          0.694	       315.4996	             14
          0.695	       315.8053	             14
          0.696	       315.9087	             14
          0.697	       316.2055	             14
          0.698	       316.2505	             14
          0.699	       316.5008	             14
            0.7	       316.6083	             14
          0.701	       317.1301	             14
          0.702	       317.1773	             14
          0.703	       317.4304	             14
          0.704	       317.4659	             14
          0.705	       317.7675	             14
          0.706	       317.8695	             14
          0.707	       318.1697	             14
          0.708	       318.2061	             14
          0.709	       318.4563	             14
           0.71	       318.5429	             14
          0.711	       319.0675	             14
          0.712	       319.1341	             14
          0.713	       319.3883	             14
          0.714	       319.4232	             14
          0.715	       319.7243	             14
          0.716	        319.831	             14
          0.717	       320.1288	             14
          0.718	       320.1631	             14
          0.719	       320.4168	             14
           0.72	       320.5033	             14
          0.721	       321.0229	             14
          0.722	       321.0696	             14
          0.723	        321.323	             14
          0.724	       321.3595	             14
          0.725	       321.6615	             15
          0.726	       321.7582	             15
          0.727	       322.0574	             15
          0.728	       322.0922	             15
          0.729	       322.3471	             15
           0.73	       322.4404	             15
          0.731	         322.96	             15
          0.732	       323.0056	             15
          0.733	       323.2587	             15
          0.734	       323.2928	             15
          0.735	       323.5981	             15
          0.736	       323.7033	             15
          0.737	        323.999	             15
          0.738	       324.0335	             15
          0.739	       324.2882	             15
           0.74	       324.3714	             15
          0.741	       324.9036	             15
          0.742	       324.9401	             15
          0.743	        325.195	             15
          0.744	        325.229	             15
          0.745	       325.5308	             15
          0.746	       325.6226	             15
          0.747	       325.9224	             15
          0.748	       325.9673	             15
          0.749	       326.2222	             15
           0.75	       326.3084	             15
          0.751	       326.8341	             15
          0.752	       326.9034	             15
          0.753	        327.164	             15
          0.754	       327.1987	             15
          0.755	       327.5001	             15
          0.756	       327.6064	             15
          0.757	       327.9047	             15
          0.758	       327.9498	             15
          0.759	       328.2034	             15
           0.76	        328.289	             15
          0.761	       328.8137	             15
          0.762	       328.8602	             15
          0.763	       329.1116	             15
          0.764	       329.1476	             15
          0.765	        329.453	             15
          0.766	       329.5568	             15
          0.767	       329.8543	             15
          0.768	       329.9121	             15
          0.769	       330.1652	             15
           0.77	       330.2646	             15
          0.771	       330.7895	             15
          0.772	        330.825	             15
          0.773	       331.0807	             15
          0.774	       331.1155	             15
          0.775	       331.4213	             16
          0.776	       331.5312	             16
          0.777	       331.8327	             16
          0.778	       331.8679	             16
          0.779	        332.116	             16
           0.78	       332.2165	             16
          0.781	       332.7415	             16
          0.782	       332.7894	             16
          0.783	       333.0424	             16
          0.784	       333.0795	             16
          0.785	       333.3857	             16
          0.786	       333.5009	             16
          0.787	       333.8042	             16
          0.788	       333.8383	             16
          0.789	       334.0881	             16
           0.79	       334.1733	             16
          0.791	       334.6993	             16
          0.792	       334.7454	             16
          0.793	       335.0006	             16
          0.794	       335.0351	             16
          0.795	       335.3385	             16
          0.796	       335.4336	             16
          0.797	       335.7192	             16
          0.798	       335.7857	             16
          0.799	       336.0377	             16
            0.8	       336.1268	             16
          0.801	       336.6491	             16
          0.802	       336.6952	             16
          0.803	       336.9491	             16
          0.804	       337.0047	             16
          0.805	       337.3065	             16
          0.806	       337.4037	             16
          0.807	       337.6562	             16
          0.808	       337.7571	             16
          0.809	       338.0106	             16
           0.81	       338.1085	             16
          0.811	       338.6279	             16
          0.812	       338.6841	             16
          0.813	       338.9382	             16
          0.814	       338.9939	             16
          0.815	       339.2972	             16
          0.816	       339.4029	             16
          0.817	       339.6576	             16
          0.818	       339.7388	             16
          0.819	       339.9944	             16
           0.82	       340.0775	             16
          0.821	       340.6031	             16
          0.822	       340.6595	             16
          0.823	       340.9142	             16
          0.824	       340.9487	             16
          0.825	        341.253	             17
          0.826	       341.3478	             17
          0.827	       341.6031	             17
          0.828	       341.6814	             17
          0.829	       341.9444	             17
           0.83	       342.0266	             17
          0.831	       342.5552	             17
          0.832	       342.5916	             17
          0.833	       342.8471	             17
          0.834	       342.8921	             17
          0.835	       343.1953	             17
          0.836	       343.2977	             17
          0.837	       343.5521	             17
          0.838	       343.6319	             17
          0.839	        343.885	             17
           0.84	       343.9691	             17
          0.841	       344.4925	             17
          0.842	       344.5392	             17
          0.843	       344.7908	             17
          0.844	       344.8252	             17
          0.845	       345.1297	             17
          0.846	       345.2254	             17
          0.847	       345.4796	             17
          0.848	       345.5622	             17
          0.849	       345.8163	             17
           0.85	        345.915	             17
          0.851	       346.4397	             17
          0.852	       346.4963	             17
          0.853	       346.7577	             17
          0.854	       346.7935	             17
          0.855	       347.0993	             17
          0.856	       347.1927	             17
          0.857	        347.446	             17
          0.858	        347.537	             17
          0.859	       347.7925	             17
           0.86	       347.8896	             17
          0.861	       348.4204	             17
          0.862	       348.4569	             17
          0.863	       348.7083	             17
          0.864	       348.7423	             17
          0.865	       349.0431	             17
          0.866	       349.1401	             17
          0.867	       349.3952	             17
          0.868	       349.4884	             17
          0.869	       349.7384	             17
           0.87	        349.825	             17
          0.871	       350.3493	             17
          0.872	       350.3955	             17
          0.873	       350.6494	             17
          0.874	       350.6851	             17
          0.875	       350.9905	             18
          0.876	       351.0883	             18
          0.877	       351.3364	             18
          0.878	       351.4304	             18
          0.879	       351.6814	             18
           0.88	        351.777	             18
          0.881	       352.3156	             18
          0.882	       352.3632	             18
          0.883	       352.6281	             18
          0.884	       352.6632	             18
          0.885	       352.9641	             18
          0.886	       353.0595	             18
          0.887	       353.3123	             18
          0.888	       353.3986	             18
          0.889	       353.6518	             18
           0.89	       353.7363	             18
          0.891	       354.2552	             18
          0.892	       354.3136	             18
          0.893	       354.5677	             18
          0.894	       354.6128	             18
          0.895	       354.9154	             18
          0.896	       355.0113	             18
          0.897	       355.2626	             18
          0.898	       355.3455	             18
          0.899	       355.6088	             18
            0.9	       355.7112	             18
          0.901	       356.1675	             18
          0.902	       356.2847	             18
          0.903	       356.5485	             18
          0.904	        356.584	             18
          0.905	       356.8971	             18
          0.906	       357.0026	             18
          0.907	       357.2565	             18
          0.908	       357.3391	             18
          0.909	       357.6037	             18
           0.91	       357.7093	             18
          0.911	        358.121	             18
          0.912	       358.2727	             18
          0.913	       358.5236	             18
          0.914	       358.5588	             18
          0.915	       358.8608	             18
          0.916	       358.9657	             18
          0.917	       359.2209	             18
          0.918	       359.2989	             18
          0.919	       359.5523	             18
           0.92	       359.6353	             18
          0.921	       359.9228	             18
          0.922	       360.2027	             18
          0.923	       360.4603	             18
          0.924	        360.507	             18
          0.925	       360.8089	             19
          0.926	       360.8585	             19
          0.927	       361.1635	             19
          0.928	       361.2534	             19
          0.929	       361.5059	             19
           0.93	       361.5909	             19
          0.931	       361.8417	             19
          0.932	       362.1489	             19
          0.933	       362.4134	             19
          0.934	       362.4479	             19
          0.935	       362.7494	             19
          0.936	       362.7941	             19
          0.937	       363.1082	             19
