   Simtime [s] 	   Realtime [s]	 Percentage [%]
          1.201	       346.2574	             24
          1.202	        346.513	             24
          1.203	       346.7256	             24
          1.204	       346.7542	             24
          1.205	       346.9643	             24
          1.206	       347.0434	             24
          1.207	       347.3018	             24
          1.208	       347.3713	             24
          1.209	       347.5837	             24
           1.21	       347.6124	             24
          1.211	       347.8663	             24
          1.212	       348.1234	             24
          1.213	       348.3296	             24
          1.214	       348.3688	             24
          1.215	       348.5804	             24
          1.216	       348.6531	             24
          1.217	       348.9125	             24
          1.218	       348.9766	             24
          1.219	       349.1892	             24
           1.22	       349.2287	             24
          1.221	       349.4805	             24
          1.222	        349.732	             24
          1.223	       349.9448	             24
          1.224	        349.973	             24
          1.225	       350.1847	             24
          1.226	       350.2531	             25
          1.227	       350.5171	             25
          1.228	       350.5856	             25
          1.229	       350.7962	             25
           1.23	       350.8242	             25
          1.231	       351.0725	             25
          1.232	       351.3294	             25
          1.233	        351.538	             25
          1.234	       351.5767	             25
          1.235	       351.7913	             25
          1.236	       351.8628	             25
          1.237	       352.1271	             25
          1.238	       352.1935	             25
          1.239	       352.3994	             25
           1.24	       352.4397	             25
          1.241	       352.6946	             25
          1.242	       352.9576	             25
          1.243	       353.1727	             25
          1.244	       353.2004	             25
          1.245	       353.4109	             25
          1.246	       353.4844	             25
          1.247	       353.7387	             25
          1.248	        353.807	             25
          1.249	       354.0276	             25
           1.25	        354.059	             25
          1.251	         354.31	             25
          1.252	       354.5698	             25
          1.253	       354.7829	             25
          1.254	       354.8119	             25
          1.255	        355.016	             25
          1.256	       355.0892	             25
          1.257	       355.3504	             25
          1.258	       355.4169	             25
          1.259	       355.6252	             25
           1.26	       355.6559	             25
          1.261	       355.9106	             25
          1.262	       356.1627	             25
          1.263	       356.3736	             25
          1.264	       356.4025	             25
          1.265	        356.624	             25
          1.266	       356.6994	             25
          1.267	       356.9576	             25
          1.268	       357.0247	             25
          1.269	       357.2395	             25
           1.27	       357.2696	             25
          1.271	       357.5217	             25
          1.272	       357.7802	             25
          1.273	       357.9969	             25
          1.274	       358.0356	             25
          1.275	       358.2418	             25
          1.276	       358.3146	             26
          1.277	       358.5811	             26
          1.278	       358.6465	             26
          1.279	       358.8589	             26
           1.28	       358.8976	             26
          1.281	       359.1469	             26
          1.282	        359.407	             26
          1.283	        359.619	             26
          1.284	       359.6592	             26
          1.285	       359.8728	             26
          1.286	       359.9459	             26
          1.287	       360.2044	             26
          1.288	       360.2735	             26
          1.289	       360.4845	             26
           1.29	       360.5143	             26
          1.291	       360.7685	             26
          1.292	       361.0225	             26
          1.293	       361.2343	             26
          1.294	       361.2724	             26
          1.295	       361.4839	             26
          1.296	       361.5545	             26
          1.297	        361.813	             26
          1.298	       361.8684	             26
          1.299	       362.1019	             26
            1.3	       362.1305	             26
          1.301	       362.3826	             26
          1.302	       362.6395	             26
          1.303	       362.8472	             26
          1.304	       362.8858	             26
          1.305	       363.0964	             26
          1.306	       363.1681	             26
          1.307	       363.4348	             26
          1.308	       363.4746	             26
          1.309	       363.7268	             26
           1.31	       363.7555	             26
          1.311	       364.0193	             26
          1.312	       364.2728	             26
          1.313	       364.4828	             26
          1.314	       364.5124	             26
          1.315	       364.7354	             26
          1.316	       364.8054	             26
          1.317	       365.0694	             26
          1.318	       365.1189	             26
          1.319	       365.3687	             26
           1.32	        365.398	             26
          1.321	        365.648	             26
          1.322	       365.9051	             26
          1.323	       366.1148	             26
          1.324	       366.1538	             26
          1.325	       366.3668	             26
          1.326	       366.4401	             27
          1.327	        366.702	             27
          1.328	       366.7313	             27
          1.329	       366.9751	             27
           1.33	       367.0034	             27
          1.331	       367.2644	             27
          1.332	       367.5188	             27
          1.333	       367.7349	             27
          1.334	       367.7739	             27
          1.335	       367.9841	             27
          1.336	       368.0554	             27
          1.337	       368.3112	             27
          1.338	       368.3518	             27
          1.339	        368.602	             27
           1.34	       368.6308	             27
          1.341	       368.8814	             27
          1.342	       369.1415	             27
          1.343	       369.3641	             27
          1.344	       369.4151	             27
          1.345	        369.623	             27
          1.346	        369.705	             27
          1.347	       369.9684	             27
          1.348	       369.9998	             27
          1.349	       370.2452	             27
           1.35	       370.2845	             27
          1.351	       370.5419	             27
          1.352	       370.8055	             27
          1.353	       371.0153	             27
          1.354	       371.0654	             27
          1.355	       371.2742	             27
          1.356	       371.3503	             27
          1.357	       371.6066	             27
          1.358	       371.6477	             27
          1.359	       371.8968	             27
           1.36	       371.9268	             27
          1.361	       372.1795	             27
          1.362	       372.4308	             27
          1.363	       372.6445	             27
          1.364	       372.6749	             27
          1.365	       372.8916	             27
          1.366	       372.9645	             27
          1.367	       373.2279	             27
          1.368	       373.2572	             27
          1.369	       373.5054	             27
           1.37	       373.5448	             27
          1.371	       373.7929	             27
          1.372	       374.0516	             27
          1.373	       374.2624	             27
          1.374	       374.2911	             27
          1.375	       374.5042	             27
          1.376	       374.5858	             28
          1.377	       374.8459	             28
          1.378	       374.8752	             28
          1.379	       375.1202	             28
           1.38	       375.1487	             28
          1.381	       375.4032	             28
          1.382	       375.6641	             28
          1.383	        375.877	             28
          1.384	       375.9159	             28
          1.385	       376.1272	             28
          1.386	       376.2078	             28
          1.387	        376.466	             28
          1.388	       376.4946	             28
          1.389	       376.7504	             28
           1.39	       376.7787	             28
          1.391	       377.0384	             28
          1.392	       377.2852	             28
          1.393	       377.5111	             28
          1.394	         377.55	             28
          1.395	       377.7589	             28
          1.396	       377.8321	             28
          1.397	       378.0957	             28
          1.398	       378.1247	             28
          1.399	       378.3708	             28
            1.4	        378.422	             28
          1.401	       378.6785	             28
          1.402	       378.8862	             28
          1.403	       379.1547	             28
          1.404	       379.1944	             28
          1.405	       379.4078	             28
          1.406	       379.4777	             28
          1.407	       379.7386	             28
          1.408	       379.7778	             28
          1.409	       380.0275	             28
           1.41	       380.0672	             28
          1.411	       380.3174	             28
          1.412	        380.481	             28
          1.413	       380.7887	             28
          1.414	       380.8178	             28
          1.415	       381.0258	             28
          1.416	       381.1025	             28
          1.417	        381.363	             28
          1.418	       381.3932	             28
          1.419	        381.637	             28
           1.42	        381.666	             28
          1.421	       381.9159	             28
          1.422	       381.9765	             28
          1.423	       382.3929	             28
          1.424	       382.4342	             28
          1.425	       382.6451	             28
          1.426	       382.7165	             29
          1.427	        382.939	             29
          1.428	       383.0089	             29
          1.429	       383.2569	             29
           1.43	       383.2872	             29
          1.431	       383.5404	             29
          1.432	       383.5693	             29
          1.433	       384.0056	             29
          1.434	       384.0559	             29
          1.435	       384.2637	             29
          1.436	       384.3429	             29
          1.437	       384.5652	             29
          1.438	       384.6665	             29
          1.439	       384.9142	             29
           1.44	       384.9428	             29
          1.441	       385.1977	             29
          1.442	       385.2483	             29
          1.443	       385.6774	             29
          1.444	       385.7071	             29
          1.445	       385.9263	             29
          1.446	       386.0101	             29
          1.447	       386.2223	             29
          1.448	       386.2985	             29
          1.449	       386.5539	             29
           1.45	       386.5937	             29
          1.451	       386.8485	             29
          1.452	       386.8776	             29
          1.453	       387.3106	             29
          1.454	       387.3514	             29
          1.455	       387.5598	             29
          1.456	         387.63	             29
          1.457	       387.8461	             29
          1.458	       387.9447	             29
          1.459	       388.1943	             29
           1.46	       388.2229	             29
1.4609999999999	        388.484	             29
1.4619999999999	       388.5126	             29
1.4629999999999	       388.9472	             29
1.4639999999999	       388.9788	             29
1.4649999999999	       389.1919	             29
1.4659999999999	       389.2642	             29
1.4669999999999	       389.4757	             29
1.4679999999999	       389.5552	             29
1.4689999999999	       389.7998	             29
1.4699999999999	       389.8399	             29
1.4709999999999	       390.0927	             29
1.4719999999999	       390.1331	             29
1.4729999999999	        390.569	             29
1.4739999999999	       390.5999	             29
1.4749999999999	       390.8076	             29
1.4759999999999	       390.9012	             30
1.4769999999999	       391.1059	             30
1.4779999999999	       391.1885	             30
1.4789999999999	       391.4478	             30
1.4799999999999	       391.4781	             30
1.4809999999999	       391.7366	             30
1.4819999999999	       391.7673	             30
1.4829999999999	       392.2095	             30
1.4839999999999	       392.2596	             30
1.4849999999999	       392.4673	             30
1.4859999999999	       392.5385	             30
1.4869999999999	       392.7616	             30
1.4879999999999	       392.8516	             30
1.4889999999999	        393.103	             30
1.4899999999999	       393.1327	             30
1.4909999999999	          393.4	             30
1.4919999999999	       393.4286	             30
1.4929999999999	       393.8596	             30
1.4939999999999	       393.9096	             30
1.4949999999999	       394.1233	             30
1.4959999999999	       394.1941	             30
1.4969999999999	       394.4036	             30
1.4979999999999	       394.4937	             30
1.4989999999999	       394.7465	             30
1.4999999999999	        394.775	             30
1.5009999999999	       395.0294	             30
1.5019999999999	       395.0581	             30
1.5029999999999	       395.4928	             30
1.5039999999999	       395.5224	             30
1.5049999999999	       395.7305	             30
1.5059999999999	       395.8146	             30
1.5069999999999	       396.0281	             30
1.5079999999999	       396.1046	             30
1.5089999999999	       396.3515	             30
1.5099999999999	         396.38	             30
1.5109999999999	       396.6307	             30
1.5119999999999	       396.6594	             30
1.5129999999999	       397.0979	             30
1.5139999999999	       397.1373	             30
1.5149999999999	       397.3496	             30
1.5159999999999	       397.4201	             30
1.5169999999999	       397.6305	             30
1.5179999999999	        397.706	             30
1.5189999999999	        397.953	             30
1.5199999999999	       397.9828	             30
1.5209999999999	       398.2366	             30
1.5219999999999	       398.2655	             30
1.5229999999999	       398.7042	             30
1.5239999999999	       398.7643	             30
1.5249999999999	       398.9741	             30
1.5259999999999	       399.0421	             31
1.5269999999999	       399.2522	             31
1.5279999999999	       399.3329	             31
1.5289999999999	       399.5833	             31
1.5299999999999	       399.6117	             31
1.5309999999999	       399.8651	             31
1.5319999999999	       399.8959	             31
1.5329999999999	       400.3252	             31
1.5339999999999	       400.3549	             31
1.5349999999999	       400.5761	             31
1.5359999999999	       400.6493	             31
1.5369999999999	       400.8717	             31
1.5379999999999	       400.9576	             31
1.5389999999999	       401.2094	             31
1.5399999999999	       401.2392	             31
1.5409999999999	       401.4915	             31
1.5419999999999	       401.5199	             31
1.5429999999999	       401.9498	             31
1.5439999999999	       401.9792	             31
1.5449999999999	       402.1905	             31
1.5459999999999	        402.259	             31
1.5469999999999	       402.4734	             31
1.5479999999999	       402.5532	             31
1.5489999999999	        402.814	             31
1.5499999999999	       402.8418	             31
1.5509999999999	       403.0744	             31
1.5519999999999	       403.1237	             31
1.5529999999999	       403.5572	             31
1.5539999999999	       403.5876	             31
1.5549999999999	       403.8008	             31
1.5559999999999	       403.8494	             31
1.5569999999999	        404.099	             31
1.5579999999999	       404.1874	             31
1.5589999999999	       404.4332	             31
1.5599999999999	       404.4718	             31
1.5609999999999	       404.6817	             31
1.5619999999999	       404.7525	             31
1.5629999999999	       405.1894	             31
1.5639999999999	       405.2313	             31
1.5649999999999	       405.4412	             31
1.5659999999999	       405.4801	             31
1.5669999999999	        405.739	             31
1.5679999999999	       405.8197	             31
1.5689999999999	       406.0702	             31
1.5699999999999	       406.0986	             31
1.5709999999999	       406.3066	             31
1.5719999999999	       406.3764	             31
1.5729999999999	       406.8183	             31
1.5739999999999	       406.8579	             31
1.5749999999999	        407.064	             31
1.5759999999999	       407.0935	             32
1.5769999999999	       407.3477	             32
1.5779999999999	        407.429	             32
1.5789999999999	        407.674	             32
1.5799999999999	       407.7151	             32
1.5809999999999	       407.9299	             32
1.5819999999999	       408.0024	             32
1.5829999999999	         408.44	             32
1.5839999999999	       408.4698	             32
1.5849999999999	       408.6834	             32
1.5859999999999	       408.7217	             32
1.5869999999999	       408.9792	             32
1.5879999999999	       409.0701	             32
1.5889999999999	       409.3267	             32
1.5899999999999	       409.3655	             32
1.5909999999999	       409.5844	             32
1.5919999999999	       409.6556	             32
1.5929999999999	       410.0916	             32
1.5939999999999	       410.1208	             32
1.5949999999999	       410.3286	             32
1.5959999999999	       410.3579	             32
1.5969999999999	       410.6139	             32
1.5979999999999	       410.6917	             32
1.5989999999999	       410.9424	             32
1.5999999999999	       410.9709	             32
1.6009999999999	       411.1784	             32
1.6019999999999	       411.2513	             32
1.6029999999999	       411.6874	             32
1.6039999999999	       411.7282	             32
1.6049999999999	       411.9423	             32
1.6059999999999	       411.9807	             32
1.6069999999999	       412.2311	             32
1.6079999999999	       412.3077	             32
1.6089999999999	       412.5536	             32
1.6099999999999	       412.5833	             32
1.6109999999999	       412.7967	             32
1.6119999999999	       412.8671	             32
1.6129999999999	       413.3047	             32
1.6139999999999	       413.3338	             32
1.6149999999999	       413.5536	             32
1.6159999999999	       413.5923	             32
1.6169999999999	       413.8424	             32
1.6179999999999	       413.9306	             32
1.6189999999999	       414.1805	             32
1.6199999999999	       414.2086	             32
1.6209999999999	       414.4167	             32
1.6219999999999	       414.4901	             32
1.6229999999999	       414.9342	             32
1.6239999999999	       414.9738	             32
1.6249999999999	       415.1826	             32
1.6259999999999	       415.2105	             33
1.6269999999999	       415.4656	             33
1.6279999999999	       415.5427	             33
1.6289999999999	       415.7926	             33
1.6299999999999	       415.8213	             33
1.6309999999999	       416.0333	             33
1.6319999999999	       416.1039	             33
1.6329999999999	       416.5343	             33
1.6339999999999	       416.5768	             33
1.6349999999999	       416.7887	             33
1.6359999999999	       416.8181	             33
1.6369999999999	       417.0686	             33
1.6379999999999	       417.1504	             33
1.6389999999999	       417.3979	             33
1.6399999999999	        417.426	             33
1.6409999999999	       417.6568	             33
1.6419999999999	       417.7254	             33
1.6429999999999	       418.1613	             33
1.6439999999999	       418.2007	             33
1.6449999999999	       418.4135	             33
1.6459999999999	       418.4424	             33
1.6469999999999	       418.6967	             33
1.6479999999999	       418.7749	             33
1.6489999999999	       419.0216	             33
1.6499999999999	       419.0513	             33
1.6509999999999	       419.2717	             33
1.6519999999999	       419.3573	             33
1.6529999999999	       419.7946	             33
1.6539999999999	       419.8256	             33
1.6549999999999	       420.0463	             33
1.6559999999999	       420.0749	             33
1.6569999999999	       420.3252	             33
1.6579999999999	       420.4144	             33
1.6589999999999	       420.6628	             33
1.6599999999999	        420.701	             33
1.6609999999999	       420.9224	             33
1.6619999999999	       420.9896	             33
1.6629999999999	       421.4285	             33
1.6639999999999	        421.468	             33
1.6649999999999	       421.6751	             33
1.6659999999999	       421.7033	             33
1.6669999999999	       421.9563	             33
1.6679999999999	       422.0383	             33
1.6689999999999	       422.2822	             33
1.6699999999999	        422.312	             33
1.6709999999999	       422.5253	             33
1.6719999999999	       422.5981	             33
1.6729999999999	       423.0312	             33
1.6739999999999	       423.0722	             33
1.6749999999999	       423.2829	             33
1.6759999999999	       423.3118	             34
1.6769999999999	        423.562	             34
1.6779999999999	       423.6531	             34
1.6789999999999	       423.9155	             34
1.6799999999999	       423.9445	             34
1.6809999999999	       424.1535	             34
1.6819999999999	       424.2242	             34
1.6829999999999	       424.6658	             34
1.6839999999999	       424.6959	             34
1.6849999999999	       424.9018	             34
1.6859999999999	         424.93	             34
1.6869999999999	       425.1868	             34
1.6879999999999	        425.269	             34
1.6889999999999	       425.5208	             34
1.6899999999999	         425.55	             34
1.6909999999999	       425.7572	             34
1.6919999999999	       425.8606	             34
1.6929999999999	       426.2971	             34
1.6939999999999	       426.3267	             34
1.6949999999999	       426.5395	             34
1.6959999999999	       426.5687	             34
1.6969999999999	       426.8204	             34
1.6979999999999	       426.8985	             34
1.6989999999999	       427.1456	             34
1.6999999999999	       427.1738	             34
1.7009999999999	       427.3917	             34
1.7019999999999	       427.4863	             34
1.7029999999999	       427.9236	             34
1.7039999999999	       427.9754	             34
1.7049999999999	       428.1858	             34
1.7059999999999	       428.2144	             34
1.7069999999999	       428.4742	             34
1.7079999999999	       428.5628	             34
1.7089999999999	       428.8174	             34
1.7099999999999	       428.8461	             34
1.7109999999999	       429.0544	             34
1.7119999999999	       429.1271	             34
1.7129999999999	        429.563	             34
1.7139999999999	       429.6133	             34
1.7149999999999	       429.8236	             34
1.7159999999999	       429.8531	             34
1.7169999999999	       430.1085	             34
1.7179999999999	       430.1884	             34
1.7189999999999	       430.4372	             34
1.7199999999999	       430.4663	             34
1.7209999999999	       430.6806	             34
1.7219999999999	        430.752	             34
1.7229999999999	       431.1873	             34
1.7239999999999	       431.2276	             34
1.7249999999999	       431.4407	             34
1.7259999999999	       431.4802	             35
1.7269999999999	        431.734	             35
1.7279999999999	       431.8149	             35
1.7289999999999	        432.065	             35
1.7299999999999	       432.0939	             35
1.7309999999999	       432.3026	             35
1.7319999999999	       432.3827	             35
1.7329999999999	       432.8164	             35
1.7339999999999	       432.8454	             35
1.7349999999999	       433.0552	             35
1.7359999999999	       433.0934	             35
1.7369999999999	       433.3593	             35
1.7379999999999	       433.4378	             35
1.7389999999999	       433.6847	             35
1.7399999999999	       433.7132	             35
1.7409999999999	       433.9245	             35
1.7419999999999	       433.9969	             35
1.7429999999999	       434.4377	             35
1.7439999999999	       434.4786	             35
1.7449999999999	       434.6897	             35
1.7459999999999	       434.7195	             35
1.7469999999999	       434.9697	             35
1.7479999999999	       435.0476	             35
1.7489999999999	       435.2989	             35
1.7499999999999	       435.3381	             35
1.7509999999999	       435.5529	             35
1.7519999999999	       435.6219	             35
1.7529999999999	       436.0587	             35
1.7539999999999	       436.0988	             35
1.7549999999999	       436.3176	             35
1.7559999999999	       436.3465	             35
1.7569999999999	        436.599	             35
1.7579999999999	       436.6927	             35
1.7589999999999	       436.9387	             35
1.7599999999999	       436.9673	             35
1.7609999999999	       437.1797	             35
1.7619999999999	       437.2536	             35
1.7629999999999	       437.6886	             35
1.7639999999999	       437.7183	             35
1.7649999999999	       437.9279	             35
1.7659999999999	       437.9564	             35
1.7669999999999	       438.2095	             35
1.7679999999999	       438.2881	             35
1.7689999999999	       438.5393	             35
1.7699999999999	       438.5671	             35
1.7709999999999	       438.7779	             35
1.7719999999999	        438.857	             35
1.7729999999999	       439.2915	             35
1.7739999999999	       439.3224	             35
1.7749999999999	       439.5395	             35
1.7759999999999	       439.5676	             36
1.7769999999999	       439.8348	             36
1.7779999999999	       439.9129	             36
1.7789999999999	       440.1605	             36
1.7799999999999	       440.1994	             36
1.7809999999999	       440.4082	             36
1.7819999999999	       440.4804	             36
1.7829999999999	       440.9232	             36
1.7839999999999	       440.9633	             36
1.7849999999999	       441.1752	             36
1.7859999999999	       441.2033	             36
1.7869999999999	       441.4561	             36
1.7879999999999	       441.5356	             36
1.7889999999999	       441.7958	             36
1.7899999999999	       441.8243	             36
1.7909999999999	       442.0364	             36
1.7919999999999	       442.1083	             36
1.7929999999999	       442.5442	             36
1.7939999999999	       442.5745	             36
1.7949999999999	       442.7815	             36
1.7959999999999	       442.8203	             36
1.7969999999999	       443.0739	             36
1.7979999999999	       443.1521	             36
1.7989999999999	        443.389	             36
1.7999999999999	       443.4474	             36
1.8009999999999	       443.6534	             36
1.8019999999999	       443.7312	             36
1.8029999999999	       444.1681	             36
1.8039999999999	       444.2076	             36
1.8049999999999	       444.4153	             36
1.8059999999999	       444.4443	             36
1.8069999999999	       444.6984	             36
1.8079999999999	       444.7767	             36
1.8089999999999	       444.9832	             36
1.8099999999999	       445.0498	             36
1.8109999999999	       445.2621	             36
1.8119999999999	       445.3338	             36
1.8129999999999	       445.7621	             36
1.8139999999999	       445.7912	             36
1.8149999999999	       446.0162	             36
1.8159999999999	       446.0446	             36
1.8169999999999	       446.2952	             36
1.8179999999999	       446.3748	             36
1.8189999999999	       446.5891	             36
1.8199999999999	        446.655	             36
1.8209999999999	       446.8633	             36
1.8219999999999	       446.9449	             36
1.8229999999999	       447.3788	             36
1.8239999999999	       447.4184	             36
1.8249999999999	       447.6295	             36
1.8259999999999	       447.6573	             37
1.8269999999999	       447.9126	             37
1.8279999999999	        448.013	             37
1.8289999999999	       448.2225	             37
1.8299999999999	        448.308	             37
1.8309999999999	       448.5179	             37
1.8319999999999	        448.598	             37
1.8329999999999	       449.0393	             37
1.8339999999999	       449.0686	             37
1.8349999999999	       449.2783	             37
1.8359999999999	       449.3167	             37
1.8369999999999	       449.5676	             37
1.8379999999999	       449.6443	             37
1.8389999999999	       449.8547	             37
1.8399999999999	       449.9326	             37
1.8409999999999	       450.1454	             37
1.8419999999999	       450.2249	             37
1.8429999999999	       450.6615	             37
1.8439999999999	       450.6908	             37
1.8449999999999	       450.8997	             37
1.8459999999999	       450.9281	             37
1.8469999999999	       451.1898	             37
1.8479999999999	       451.2718	             37
1.8489999999999	       451.4833	             37
1.8499999999999	       451.5578	             37
1.8509999999999	       451.7686	             37
1.8519999999999	       451.8536	             37
1.8529999999999	       452.2819	             37
1.8539999999999	       452.3238	             37
1.8549999999999	       452.5319	             37
1.8559999999999	       452.5719	             37
1.8569999999999	       452.8374	             37
1.8579999999999	       452.9132	             37
1.8589999999999	       453.1258	             37
1.8599999999999	       453.1948	             37
1.8609999999999	       453.4059	             37
1.8619999999999	       453.4751	             37
1.8629999999999	       453.9094	             37
1.8639999999999	       453.9485	             37
1.8649999999999	       454.1581	             37
1.8659999999999	       454.1963	             37
1.8669999999999	       454.4492	             37
1.8679999999999	       454.5291	             37
1.8689999999999	       454.7412	             37
1.8699999999999	       454.8053	             37
1.8709999999999	       455.0151	             37
1.8719999999999	       455.0856	             37
1.8729999999999	       455.5302	             37
1.8739999999999	       455.5701	             37
1.8749999999999	       455.7851	             37
1.8759999999999	       455.8135	             38
1.8769999999999	       456.0648	             38
1.8779999999999	        456.142	             38
1.8789999999999	       456.3513	             38
1.8799999999999	       456.4195	             38
1.8809999999999	         456.64	             38
1.8819999999999	       456.7122	             38
1.8829999999999	       457.1551	             38
1.8839999999999	       457.1868	             38
1.8849999999999	       457.4032	             38
1.8859999999999	       457.4315	             38
1.8869999999999	       457.6914	             38
1.8879999999999	        457.772	             38
1.8889999999999	        457.985	             38
1.8899999999999	       458.0575	             38
1.8909999999999	       458.2649	             38
1.8919999999999	       458.3384	             38
1.8929999999999	       458.7724	             38
1.8939999999999	       458.8239	             38
1.8949999999999	       459.0434	             38
1.8959999999999	       459.0717	             38
1.8969999999999	       459.3373	             38
1.8979999999999	       459.4203	             38
1.8989999999999	       459.6264	             38
1.8999999999999	       459.7003	             38
1.9009999999999	       459.9116	             38
1.9019999999999	       459.9878	             38
1.9029999999999	       460.3635	             38
1.9039999999999	       460.4627	             38
1.9049999999999	       460.6773	             38
1.9059999999999	        460.707	             38
1.9069999999999	       460.9552	             38
1.9079999999999	       461.0358	             38
1.9089999999999	       461.2488	             38
1.9099999999999	       461.3181	             38
1.9109999999999	       461.5256	             38
1.9119999999999	       461.5972	             38
1.9129999999999	       461.9403	             38
1.9139999999999	       462.0691	             38
1.9149999999999	       462.2893	             38
1.9159999999999	       462.3191	             38
1.9169999999999	        462.573	             38
1.9179999999999	       462.6631	             38
1.9189999999999	       462.8712	             38
1.9199999999999	       462.9385	             38
1.9209999999999	       463.1459	             38
1.9219999999999	       463.2165	             38
1.9229999999999	       463.4576	             38
1.9239999999999	       463.7132	             38
1.9249999999999	       463.9389	             38
1.9259999999999	       463.9777	             39
1.9269999999999	       464.2282	             39
1.9279999999999	       464.2691	             39
1.9289999999999	       464.5208	             39
1.9299999999999	       464.5884	             39
1.9309999999999	       464.8027	             39
1.9319999999999	       464.8834	             39
1.9329999999999	       465.0929	             39
1.9339999999999	       465.3693	             39
1.9349999999999	       465.5801	             39
1.9359999999999	       465.6084	             39
1.9369999999999	       465.8698	             39
1.9379999999999	       465.8986	             39
1.9389999999999	       466.1631	             39
1.9399999999999	       466.2381	             39
1.9409999999999	       466.4596	             39
1.9419999999999	       466.5317	             39
1.9429999999999	       466.7463	             39
1.9439999999999	        466.994	             39
1.9449999999999	       467.2057	             39
1.9459999999999	       467.2342	             39
1.9469999999999	        467.491	             39
1.9479999999999	       467.5197	             39
1.9489999999999	        467.778	             39
1.9499999999999	       467.8502	             39
1.9509999999999	       468.0731	             39
1.9519999999999	       468.1431	             39
1.9529999999999	       468.3527	             39
1.9539999999999	       468.6069	             39
1.9549999999999	       468.8188	             39
1.9559999999999	       468.8464	             39
1.9569999999999	       469.1005	             39
1.9579999999999	       469.1395	             39
1.9589999999999	       469.4128	             39
1.9599999999999	       469.4781	             39
1.9609999999999	       469.7094	             39
1.9619999999999	       469.7885	             39
1.9629999999999	       469.9992	             39
1.9639999999999	       470.2522	             39
1.9649999999999	       470.4663	             39
1.9659999999999	       470.4969	             39
1.9669999999999	       470.7502	             39
1.9679999999999	       470.7802	             39
1.9689999999999	        471.047	             39
1.9699999999999	        471.124	             39
1.9709999999999	       471.3449	             39
1.9719999999999	       471.4198	             39
1.9729999999999	       471.6311	             39
1.9739999999999	       471.9057	             39
1.9749999999999	       472.1185	             39
1.9759999999999	       472.1571	             40
1.9769999999999	       472.4067	             40
1.9779999999999	       472.4351	             40
1.9789999999999	       472.6969	             40
1.9799999999999	       472.7668	             40
1.9809999999999	       472.9779	             40
1.9819999999999	       473.0569	             40
1.9829999999999	       473.2707	             40
1.9839999999999	        473.532	             40
1.9849999999999	       473.7416	             40
1.9859999999999	       473.7714	             40
1.9869999999999	       474.0251	             40
1.9879999999999	       474.0663	             40
1.9889999999999	       474.3239	             40
1.9899999999999	       474.3981	             40
1.9909999999999	       474.6101	             40
1.9919999999999	       474.6802	             40
1.9929999999999	       474.8896	             40
1.9939999999999	       475.1513	             40
1.9949999999999	       475.3646	             40
1.9959999999999	       475.4139	             40
1.9969999999999	       475.6649	             40
1.9979999999999	        475.694	             40
1.9989999999999	       475.9589	             40
1.9999999999999	       476.0304	             40
2.0009999999999	       476.2385	             40
2.0019999999999	       476.3216	             40
2.0029999999999	       476.5302	             40
2.0039999999999	       476.7991	             40
2.0049999999999	       477.0175	             40
2.0059999999999	       477.0489	             40
2.0069999999999	       477.3053	             40
2.0079999999999	       477.3349	             40
2.0089999999999	       477.5935	             40
2.0099999999999	       477.6615	             40
2.0109999999999	       477.8711	             40
2.0119999999999	       477.9416	             40
2.0129999999999	       478.1537	             40
2.0139999999999	       478.4086	             40
2.0149999999999	       478.6219	             40
2.0159999999999	       478.6516	             40
2.0169999999999	       478.9014	             40
2.0179999999999	       478.9314	             40
2.0189999999999	         479.19	             40
2.0199999999999	       479.2566	             40
2.0209999999999	       479.4705	             40
2.0219999999999	       479.5632	             40
2.0229999999999	       479.7704	             40
2.0239999999999	       480.0407	             40
2.0249999999999	       480.2618	             40
2.0259999999999	       480.3009	             41
2.0269999999999	       480.5519	             41
2.0279999999999	       480.5803	             41
2.0289999999999	       480.8448	             41
2.0299999999999	        480.911	             41
2.0309999999999	       481.1302	             41
2.0319999999999	       481.2126	             41
2.0329999999999	       481.4261	             41
2.0339999999999	       481.6866	             41
2.0349999999999	       481.9017	             41
2.0359999999999	       481.9407	             41
2.0369999999999	       482.2064	             41
2.0379999999999	       482.2368	             41
2.0389999999999	       482.5065	             41
2.0399999999999	       482.5754	             41
2.0409999999999	       482.7895	             41
2.0419999999999	       482.8604	             41
2.0429999999999	        483.069	             41
2.0439999999999	       483.3357	             41
2.0449999999999	       483.5631	             41
2.0459999999999	       483.5922	             41
2.0469999999999	       483.8438	             41
2.0479999999999	       483.8727	             41
2.0489999999999	       484.1377	             41
2.0499999999999	       484.2058	             41
2.0509999999999	       484.4151	             41
2.0519999999999	       484.4661	             41
2.0529999999999	       484.7056	             41
2.0539999999999	       484.9626	             41
2.0549999999999	       485.1762	             41
2.0559999999999	       485.2071	             41
2.0569999999999	       485.4372	             41
2.0579999999999	         485.51	             41
2.0589999999999	       485.7692	             41
2.0599999999999	       485.8342	             41
2.0609999999999	       486.0458	             41
2.0619999999999	       486.0744	             41
2.0629999999999	       486.3324	             41
2.0639999999999	       486.6079	             41
2.0649999999999	       486.8308	             41
2.0659999999999	       486.8903	             41
2.0669999999999	       487.1004	             41
2.0679999999999	       487.1824	             41
2.0689999999999	       487.4426	             41
2.0699999999999	       487.5137	             41
2.0709999999999	       487.7257	             41
2.0719999999999	       487.7541	             41
