   Simtime [s] 	   Realtime [s]	 Percentage [%]
          0.122	       13.89908	            2.4
          0.123	       13.92757	            2.5
          0.124	       13.94418	            2.5
          0.125	       13.97215	            2.5
          0.126	       13.98596	            2.5
          0.127	       14.01119	            2.5
          0.128	       14.02176	            2.6
          0.129	       14.05836	            2.6
           0.13	        14.0881	            2.6
          0.131	       14.11075	            2.6
          0.132	       14.12223	            2.6
          0.133	       14.14733	            2.7
          0.134	       14.16392	            2.7
          0.135	       14.19974	            2.7
          0.136	       14.21962	            2.7
          0.137	       14.24801	            2.7
          0.138	       14.25993	            2.8
          0.139	       14.28986	            2.8
           0.14	       14.32378	            2.8
          0.141	       14.34833	            2.8
          0.142	       14.36393	            2.8
          0.143	       14.39175	            2.9
          0.144	       14.40613	            2.9
          0.145	       14.43811	            2.9
          0.146	        14.4598	            2.9
          0.147	       14.48444	            2.9
          0.148	       14.49813	              3
          0.149	       14.52477	              3
           0.15	       14.55844	              3
          0.151	       14.58485	              3
          0.152	       14.59744	              3
          0.153	       14.62241	            3.1
          0.154	       14.64865	            3.1
          0.155	       14.67451	            3.1
          0.156	       14.68934	            3.1
          0.157	       14.72251	            3.1
          0.158	       14.73811	            3.2
          0.159	       14.76469	            3.2
           0.16	       14.79385	            3.2
          0.161	         14.825	            3.2
          0.162	       14.83937	            3.2
          0.163	       14.86732	            3.3
          0.164	       14.88379	            3.3
          0.165	       14.91735	            3.3
          0.166	       14.93608	            3.3
          0.167	       14.96737	            3.3
          0.168	       14.98184	            3.4
          0.169	       15.00924	            3.4
           0.17	       15.04471	            3.4
          0.171	       15.06623	            3.4
          0.172	       15.08429	            3.4
          0.173	       15.10816	            3.5
          0.174	       15.12371	            3.5
          0.175	       15.14556	            3.5
          0.176	       15.16317	            3.5
          0.177	       15.18577	            3.5
          0.178	        15.2055	            3.6
          0.179	       15.23446	            3.6
           0.18	       15.26497	            3.6
          0.181	       15.28904	            3.6
          0.182	       15.30514	            3.6
          0.183	       15.33502	            3.7
          0.184	       15.36426	            3.7
          0.185	       15.39286	            3.7
          0.186	       15.41661	            3.7
          0.187	       15.44443	            3.7
          0.188	       15.46018	            3.8
          0.189	       15.49053	            3.8
           0.19	       15.52197	            3.8
          0.191	       15.55043	            3.8
          0.192	       15.56724	            3.8
          0.193	       15.59427	            3.9
          0.194	       15.61267	            3.9
          0.195	       15.64559	            3.9
          0.196	       15.65993	            3.9
          0.197	       15.69442	            3.9
          0.198	       15.70678	              4
          0.199	       15.73584	              4
            0.2	       15.76876	              4
          0.201	       15.79362	              4
          0.202	       15.80558	              4
          0.203	       15.82737	            4.1
          0.204	       15.84448	            4.1
          0.205	       15.86951	            4.1
          0.206	       15.88646	            4.1
          0.207	       15.90891	            4.1
          0.208	       15.91808	            4.2
          0.209	        15.9411	            4.2
           0.21	       15.97026	            4.2
          0.211	       15.99295	            4.2
          0.212	       16.00329	            4.2
          0.213	       16.03017	            4.3
          0.214	       16.04565	            4.3
          0.215	       16.08303	            4.3
          0.216	       16.10127	            4.3
          0.217	       16.12728	            4.3
          0.218	       16.14195	            4.4
          0.219	       16.16968	            4.4
           0.22	       16.19938	            4.4
          0.221	       16.22458	            4.4
          0.222	       16.24303	            4.4
          0.223	       16.26819	            4.5
          0.224	       16.28179	            4.5
          0.225	       16.31103	            4.5
          0.226	       16.34917	            4.5
          0.227	       16.37424	            4.5
          0.228	       16.38633	            4.6
          0.229	       16.41342	            4.6
           0.23	       16.44909	            4.6
          0.231	        16.4738	            4.6
          0.232	       16.48455	            4.6
          0.233	       16.51029	            4.7
          0.234	       16.53247	            4.7
          0.235	       16.56065	            4.7
          0.236	       16.57728	            4.7
          0.237	       16.60247	            4.7
          0.238	        16.6186	            4.8
          0.239	       16.64511	            4.8
           0.24	       16.67618	            4.8
          0.241	       16.70168	            4.8
          0.242	       16.71899	            4.8
          0.243	       16.74252	            4.9
          0.244	       16.76582	            4.9
          0.245	       16.79349	            4.9
          0.246	       16.80605	            4.9
          0.247	       16.83055	            4.9
          0.248	        16.8405	              5
          0.249	        16.8661	              5
           0.25	        16.8921	              5
          0.251	       16.91405	              5
          0.252	       16.93049	              5
          0.253	       16.95709	            5.1
          0.254	       16.97926	            5.1
          0.255	       17.00701	            5.1
          0.256	       17.01853	            5.1
          0.257	       17.04611	            5.1
          0.258	       17.05909	            5.2
          0.259	       17.08384	            5.2
           0.26	       17.10602	            5.2
          0.261	       17.13358	            5.2
          0.262	       17.14771	            5.2
          0.263	       17.17511	            5.3
          0.264	       17.18975	            5.3
          0.265	       17.21831	            5.3
          0.266	       17.23292	            5.3
          0.267	       17.26305	            5.3
          0.268	       17.28084	            5.4
          0.269	       17.31291	            5.4
           0.27	        17.3423	            5.4
          0.271	       17.36612	            5.4
          0.272	       17.38212	            5.4
          0.273	       17.40512	            5.5
          0.274	       17.42276	            5.5
          0.275	       17.45101	            5.5
          0.276	       17.46716	            5.5
          0.277	       17.49291	            5.5
          0.278	       17.50959	            5.6
          0.279	       17.53709	            5.6
           0.28	        17.5691	            5.6
          0.281	       17.59512	            5.6
          0.282	       17.61609	            5.6
          0.283	       17.64431	            5.7
          0.284	       17.66177	            5.7
          0.285	       17.68562	            5.7
          0.286	       17.70122	            5.7
          0.287	       17.72488	            5.7
          0.288	       17.74195	            5.8
          0.289	       17.77388	            5.8
           0.29	       17.80438	            5.8
          0.291	        17.8322	            5.8
          0.292	       17.84653	            5.8
          0.293	       17.87368	            5.9
          0.294	       17.89096	            5.9
          0.295	       17.91668	            5.9
          0.296	       17.93106	            5.9
          0.297	        17.9591	            5.9
          0.298	       17.97395	              6
          0.299	       18.00693	              6
            0.3	       18.03446	              6
          0.301	        18.0518	              6
          0.302	       18.06753	              6
          0.303	       18.09559	            6.1
          0.304	        18.1076	            6.1
          0.305	       18.13695	            6.1
          0.306	       18.15058	            6.1
          0.307	       18.18048	            6.1
          0.308	       18.19722	            6.2
          0.309	       18.22352	            6.2
           0.31	       18.25602	            6.2
          0.311	       18.28136	            6.2
          0.312	       18.29659	            6.2
          0.313	       18.32805	            6.3
          0.314	       18.34158	            6.3
          0.315	       18.36985	            6.3
          0.316	       18.38489	            6.3
          0.317	       18.41166	            6.3
          0.318	        18.4275	            6.4
          0.319	       18.45581	            6.4
           0.32	         18.486	            6.4
          0.321	       18.51242	            6.4
          0.322	       18.52509	            6.4
          0.323	       18.54501	            6.5
          0.324	       18.56064	            6.5
          0.325	       18.59409	            6.5
          0.326	       18.60712	            6.5
          0.327	       18.64177	            6.5
          0.328	       18.65982	            6.6
          0.329	       18.68819	            6.6
           0.33	       18.71391	            6.6
          0.331	       18.73728	            6.6
          0.332	       18.74949	            6.6
          0.333	       18.77266	            6.7
          0.334	       18.78735	            6.7
          0.335	       18.82023	            6.7
          0.336	       18.83344	            6.7
          0.337	       18.85619	            6.7
          0.338	       18.87101	            6.8
          0.339	        18.8971	            6.8
           0.34	       18.92434	            6.8
          0.341	       18.94887	            6.8
          0.342	       18.96503	            6.8
          0.343	       18.99464	            6.9
          0.344	       19.00951	            6.9
          0.345	       19.04095	            6.9
          0.346	       19.05766	            6.9
          0.347	       19.08507	            6.9
          0.348	       19.10515	              7
          0.349	       19.13494	              7
           0.35	       19.16364	              7
          0.351	       19.18742	              7
          0.352	       19.19698	              7
          0.353	       19.21938	            7.1
          0.354	       19.23301	            7.1
          0.355	       19.25878	            7.1
          0.356	       19.27326	            7.1
          0.357	       19.29853	            7.1
          0.358	       19.31218	            7.2
          0.359	       19.34225	            7.2
           0.36	       19.36977	            7.2
          0.361	       19.39696	            7.2
          0.362	       19.40919	            7.2
          0.363	       19.43357	            7.3
          0.364	       19.44922	            7.3
          0.365	       19.47785	            7.3
          0.366	       19.49454	            7.3
          0.367	       19.52431	            7.3
          0.368	       19.53587	            7.4
          0.369	       19.56276	            7.4
           0.37	       19.59487	            7.4
          0.371	       19.61614	            7.4
          0.372	       19.63177	            7.4
          0.373	        19.6626	            7.5
          0.374	       19.67551	            7.5
          0.375	        19.7035	            7.5
          0.376	       19.71402	            7.5
          0.377	       19.75219	            7.5
          0.378	       19.76856	            7.6
          0.379	       19.79206	            7.6
           0.38	       19.81805	            7.6
          0.381	       19.84219	            7.6
          0.382	       19.85498	            7.6
          0.383	       19.88175	            7.7
          0.384	       19.89532	            7.7
          0.385	       19.92331	            7.7
          0.386	       19.93426	            7.7
          0.387	       19.96019	            7.7
          0.388	       19.97365	            7.8
          0.389	       19.99974	            7.8
           0.39	       20.02807	            7.8
          0.391	       20.05904	            7.8
          0.392	       20.07492	            7.8
          0.393	       20.10763	            7.9
          0.394	       20.12919	            7.9
          0.395	       20.15379	            7.9
          0.396	       20.16724	            7.9
          0.397	       20.20273	            7.9
          0.398	       20.22875	              8
          0.399	       20.25574	              8
            0.4	       20.27817	              8
          0.401	       20.31004	              8
          0.402	       20.32762	              8
          0.403	        20.3517	            8.1
          0.404	       20.36892	            8.1
          0.405	        20.3981	            8.1
          0.406	       20.41175	            8.1
          0.407	         20.434	            8.1
          0.408	       20.44813	            8.2
          0.409	       20.47847	            8.2
           0.41	        20.5027	            8.2
          0.411	          20.53	            8.2
          0.412	       20.54202	            8.2
          0.413	       20.56615	            8.3
          0.414	       20.58547	            8.3
          0.415	       20.62604	            8.3
          0.416	       20.64666	            8.3
          0.417	       20.67433	            8.3
          0.418	       20.68863	            8.4
          0.419	       20.71266	            8.4
           0.42	       20.72834	            8.4
          0.421	       20.76944	            8.4
          0.422	       20.78268	            8.4
          0.423	       20.80789	            8.5
          0.424	       20.82942	            8.5
          0.425	       20.85496	            8.5
          0.426	       20.87964	            8.5
          0.427	       20.91569	            8.5
          0.428	       20.93127	            8.6
          0.429	       20.95601	            8.6
           0.43	       20.96944	            8.6
          0.431	        21.0155	            8.6
          0.432	       21.03076	            8.6
          0.433	       21.05804	            8.7
          0.434	       21.07319	            8.7
          0.435	       21.09662	            8.7
          0.436	       21.11235	            8.7
          0.437	        21.1425	            8.7
          0.438	       21.16034	            8.8
          0.439	       21.18971	            8.8
           0.44	       21.20358	            8.8
          0.441	       21.24161	            8.8
          0.442	        21.2553	            8.8
          0.443	       21.28346	            8.9
          0.444	       21.30537	            8.9
          0.445	       21.33666	            8.9
          0.446	       21.35274	            8.9
          0.447	       21.38993	            8.9
          0.448	       21.40479	              9
          0.449	       21.43442	              9
           0.45	       21.44701	              9
          0.451	       21.48252	              9
          0.452	       21.49766	              9
          0.453	       21.52662	            9.1
          0.454	       21.54193	            9.1
          0.455	       21.56938	            9.1
          0.456	       21.58266	            9.1
          0.457	       21.60842	            9.1
          0.458	       21.62465	            9.2
          0.459	       21.65162	            9.2
           0.46	       21.66912	            9.2
          0.461	       21.71007	            9.2
          0.462	       21.72771	            9.2
          0.463	       21.75344	            9.3
          0.464	       21.76552	            9.3
          0.465	       21.78864	            9.3
          0.466	       21.80734	            9.3
          0.467	       21.84149	            9.3
          0.468	       21.85984	            9.4
          0.469	       21.89127	            9.4
           0.47	        21.9045	            9.4
          0.471	       21.94429	            9.4
          0.472	       21.95973	            9.4
          0.473	       21.99832	            9.5
          0.474	       22.01361	            9.5
          0.475	       22.03699	            9.5
          0.476	       22.05181	            9.5
          0.477	       22.08295	            9.5
          0.478	       22.10341	            9.6
          0.479	       22.14322	            9.6
           0.48	       22.16221	            9.6
          0.481	       22.20824	            9.6
          0.482	       22.22362	            9.6
          0.483	       22.25438	            9.7
          0.484	       22.26533	            9.7
          0.485	       22.28844	            9.7
          0.486	       22.31536	            9.7
          0.487	       22.34227	            9.7
          0.488	       22.36231	            9.8
          0.489	       22.39576	            9.8
           0.49	       22.40988	            9.8
          0.491	       22.45435	            9.8
          0.492	       22.47033	            9.8
          0.493	       22.49602	            9.9
          0.494	       22.51333	            9.9
          0.495	       22.53952	            9.9
          0.496	       22.56153	            9.9
          0.497	       22.59261	            9.9
          0.498	       22.60596	             10
          0.499	       22.63997	             10
            0.5	       22.65761	             10
          0.501	       22.69931	             10
          0.502	       22.71722	             10
          0.503	       22.74769	             10
          0.504	       22.76738	             10
          0.505	       22.79113	             10
          0.506	       22.80779	             10
          0.507	       22.83669	             10
          0.508	       22.85216	             10
          0.509	       22.87907	             10
           0.51	       22.89208	             10
          0.511	       22.94224	             10
          0.512	       22.95904	             10
          0.513	         22.984	             10
          0.514	        22.9995	             10
          0.515	       23.02045	             10
          0.516	       23.03756	             10
          0.517	       23.06547	             10
          0.518	       23.07768	             10
          0.519	       23.10015	             10
           0.52	       23.11366	             10
          0.521	       23.15762	             10
          0.522	       23.17323	             10
          0.523	       23.20446	             10
          0.524	       23.22155	             10
          0.525	       23.24673	             11
          0.526	       23.26389	             11
          0.527	       23.29183	             11
          0.528	       23.30536	             11
          0.529	       23.32899	             11
           0.53	       23.34603	             11
          0.531	       23.38541	             11
          0.532	       23.40063	             11
          0.533	       23.42524	             11
          0.534	       23.44312	             11
          0.535	       23.47296	             11
          0.536	       23.49011	             11
          0.537	       23.52133	             11
          0.538	       23.53882	             11
          0.539	       23.57469	             11
           0.54	       23.58773	             11
          0.541	       23.62322	             11
          0.542	       23.64359	             11
          0.543	       23.67024	             11
          0.544	       23.68409	             11
          0.545	       23.70531	             11
          0.546	       23.72376	             11
          0.547	       23.75475	             11
          0.548	       23.77024	             11
          0.549	       23.79612	             11
           0.55	       23.81387	             11
          0.551	       23.85605	             11
          0.552	       23.87186	             11
          0.553	       23.90001	             11
          0.554	       23.91546	             11
          0.555	       23.94744	             11
          0.556	       23.96644	             11
          0.557	       23.99466	             11
          0.558	       24.00629	             11
          0.559	       24.03597	             11
           0.56	       24.05165	             11
          0.561	       24.09936	             11
          0.562	       24.11293	             11
          0.563	       24.14735	             11
          0.564	        24.1612	             11
          0.565	       24.19225	             11
          0.566	       24.20679	             11
          0.567	       24.23364	             11
          0.568	        24.2497	             11
          0.569	       24.27553	             11
           0.57	       24.28915	             11
          0.571	       24.32957	             11
          0.572	       24.33858	             11
          0.573	       24.37527	             11
          0.574	       24.38908	             11
          0.575	       24.41172	             12
          0.576	       24.42597	             12
          0.577	       24.45602	             12
          0.578	       24.48181	             12
          0.579	       24.50741	             12
           0.58	       24.52563	             12
          0.581	       24.56706	             12
          0.582	       24.58418	             12
          0.583	       24.60858	             12
          0.584	       24.62352	             12
          0.585	       24.64726	             12
          0.586	       24.66215	             12
          0.587	       24.69298	             12
          0.588	       24.70688	             12
          0.589	       24.73008	             12
           0.59	       24.74363	             12
          0.591	       24.78456	             12
          0.592	       24.79664	             12
          0.593	       24.82465	             12
          0.594	       24.83694	             12
          0.595	       24.86501	             12
          0.596	       24.88033	             12
          0.597	       24.90937	             12
          0.598	       24.92045	             12
          0.599	       24.94425	             12
            0.6	       24.96406	             12
          0.601	       25.00678	             12
          0.602	       25.01561	             12
          0.603	       25.04204	             12
          0.604	       25.06281	             12
          0.605	       25.08792	             12
          0.606	       25.09984	             12
          0.607	       25.13255	             12
          0.608	       25.14291	             12
          0.609	       25.16707	             12
           0.61	       25.18109	             12
          0.611	       25.23215	             12
          0.612	       25.24786	             12
          0.613	        25.2698	             12
          0.614	       25.28776	             12
          0.615	       25.31317	             12
          0.616	       25.32893	             12
          0.617	       25.35703	             12
          0.618	       25.36734	             12
          0.619	       25.38959	             12
           0.62	       25.40374	             12
          0.621	       25.44267	             12
          0.622	       25.45972	             12
          0.623	       25.48433	             12
          0.624	       25.49796	             12
          0.625	       25.52417	             13
          0.626	       25.53849	             13
          0.627	       25.56726	             13
          0.628	       25.58363	             13
          0.629	       25.60869	             13
           0.63	       25.62129	             13
          0.631	       25.66173	             13
          0.632	       25.68063	             13
          0.633	       25.70271	             13
          0.634	       25.71514	             13
          0.635	       25.74656	             13
          0.636	       25.76213	             13
          0.637	        25.7871	             13
          0.638	       25.80128	             13
          0.639	       25.82793	             13
           0.64	       25.84585	             13
          0.641	       25.88597	             13
          0.642	       25.90011	             13
          0.643	       25.92441	             13
          0.644	       25.93708	             13
          0.645	       25.96574	             13
          0.646	       25.98978	             13
          0.647	       26.01981	             13
          0.648	       26.03502	             13
          0.649	        26.0685	             13
           0.65	       26.08898	             13
          0.651	       26.12978	             13
          0.652	       26.14349	             13
          0.653	       26.16573	             13
          0.654	       26.17897	             13
          0.655	       26.20995	             13
          0.656	       26.22829	             13
          0.657	       26.25577	             13
          0.658	       26.26668	             13
          0.659	       26.29899	             13
           0.66	       26.31628	             13
          0.661	       26.36022	             13
          0.662	       26.37626	             13
          0.663	       26.40047	             13
          0.664	       26.41551	             13
          0.665	       26.43963	             13
          0.666	       26.46053	             13
          0.667	       26.48488	             13
          0.668	       26.50001	             13
          0.669	        26.5242	             13
           0.67	       26.54025	             13
          0.671	       26.57746	             13
          0.672	       26.59394	             13
          0.673	       26.61768	             13
          0.674	       26.62929	             13
          0.675	       26.65741	             14
          0.676	       26.67152	             14
          0.677	       26.70502	             14
          0.678	        26.7156	             14
          0.679	       26.74314	             14
           0.68	       26.75679	             14
          0.681	       26.80026	             14
          0.682	       26.80819	             14
          0.683	       26.83066	             14
          0.684	       26.84049	             14
          0.685	       26.86165	             14
          0.686	       26.87638	             14
          0.687	        26.9089	             14
          0.688	        26.9234	             14
          0.689	       26.94794	             14
           0.69	       26.96009	             14
          0.691	       27.01025	             14
          0.692	       27.02329	             14
          0.693	       27.04905	             14
          0.694	       27.06591	             14
          0.695	       27.09758	             14
          0.696	       27.11165	             14
          0.697	       27.13638	             14
          0.698	       27.15259	             14
          0.699	       27.17511	             14
            0.7	       27.19461	             14
          0.701	       27.23297	             14
          0.702	       27.24283	             14
          0.703	       27.26924	             14
          0.704	       27.28331	             14
          0.705	       27.30978	             14
          0.706	       27.32468	             14
          0.707	       27.34884	             14
          0.708	        27.3661	             14
          0.709	       27.39152	             14
           0.71	       27.40673	             14
          0.711	       27.44489	             14
          0.712	       27.45681	             14
          0.713	       27.47969	             14
          0.714	        27.4925	             14
          0.715	       27.51538	             14
          0.716	       27.52693	             14
          0.717	       27.55249	             14
          0.718	       27.56259	             14
          0.719	       27.58707	             14
           0.72	       27.60096	             14
          0.721	       27.64326	             14
          0.722	       27.65215	             14
          0.723	       27.68052	             14
          0.724	       27.69203	             14
          0.725	       27.72037	             15
          0.726	       27.73915	             15
          0.727	       27.76541	             15
          0.728	       27.77871	             15
          0.729	       27.80333	             15
           0.73	       27.81515	             15
          0.731	       27.85906	             15
          0.732	       27.87392	             15
          0.733	       27.89766	             15
          0.734	       27.91007	             15
          0.735	       27.93237	             15
          0.736	       27.94867	             15
          0.737	       27.97319	             15
          0.738	       27.98977	             15
          0.739	       28.01184	             15
           0.74	        28.0256	             15
          0.741	         28.067	             15
          0.742	         28.082	             15
          0.743	       28.10723	             15
          0.744	        28.1203	             15
          0.745	       28.15117	             15
          0.746	       28.16454	             15
          0.747	       28.19206	             15
          0.748	       28.20672	             15
          0.749	       28.23205	             15
           0.75	       28.24394	             15
          0.751	       28.28675	             15
          0.752	       28.30121	             15
          0.753	       28.32606	             15
          0.754	       28.33429	             15
          0.755	       28.36387	             15
          0.756	       28.37712	             15
          0.757	       28.40436	             15
          0.758	        28.4179	             15
          0.759	       28.45469	             15
           0.76	       28.47121	             15
          0.761	       28.51333	             15
          0.762	       28.52554	             15
          0.763	       28.54941	             15
          0.764	       28.56109	             15
          0.765	       28.58497	             15
          0.766	       28.60372	             15
          0.767	       28.62842	             15
          0.768	       28.64065	             15
          0.769	       28.65951	             15
           0.77	       28.67256	             15
          0.771	       28.73111	             15
          0.772	       28.74704	             15
          0.773	       28.76689	             15
          0.774	       28.77719	             15
          0.775	        28.8035	             16
          0.776	       28.82078	             16
          0.777	       28.84911	             16
          0.778	       28.86074	             16
          0.779	       28.88633	             16
           0.78	        28.9008	             16
          0.781	       28.93574	             16
          0.782	       28.95097	             16
          0.783	       28.97648	             16
          0.784	       28.99342	             16
          0.785	       29.01825	             16
          0.786	       29.03198	             16
          0.787	       29.06047	             16
          0.788	       29.07907	             16
          0.789	        29.1103	             16
           0.79	       29.12758	             16
          0.791	       29.17302	             16
          0.792	       29.18892	             16
          0.793	       29.21324	             16
          0.794	       29.22387	             16
          0.795	       29.25316	             16
          0.796	       29.27007	             16
          0.797	        29.2974	             16
          0.798	       29.31634	             16
          0.799	       29.33903	             16
            0.8	       29.35458	             16
          0.801	       29.39808	             16
          0.802	       29.41185	             16
          0.803	       29.43628	             16
          0.804	       29.44812	             16
          0.805	       29.47801	             16
          0.806	       29.49417	             16
          0.807	       29.51726	             16
          0.808	       29.53832	             16
          0.809	        29.5622	             16
           0.81	       29.58204	             16
          0.811	       29.62679	             16
          0.812	       29.64001	             16
          0.813	       29.66902	             16
          0.814	       29.68743	             16
          0.815	       29.71603	             16
          0.816	       29.73653	             16
          0.817	       29.76098	             16
          0.818	       29.77714	             16
          0.819	        29.8009	             16
           0.82	       29.81633	             16
          0.821	       29.85415	             16
          0.822	       29.86658	             16
          0.823	       29.89297	             16
          0.824	       29.91304	             16
          0.825	       29.95083	             17
          0.826	       29.96494	             17
          0.827	       29.98908	             17
          0.828	       30.00221	             17
          0.829	       30.02187	             17
           0.83	       30.03519	             17
          0.831	       30.07511	             17
          0.832	        30.0916	             17
          0.833	       30.11854	             17
          0.834	       30.13285	             17
          0.835	       30.15779	             17
          0.836	       30.17068	             17
          0.837	       30.20048	             17
          0.838	       30.21323	             17
          0.839	       30.24232	             17
           0.84	       30.26288	             17
          0.841	       30.30417	             17
          0.842	       30.31755	             17
          0.843	       30.34008	             17
          0.844	       30.35346	             17
          0.845	       30.37824	             17
          0.846	       30.39959	             17
          0.847	       30.43735	             17
          0.848	       30.45167	             17
          0.849	       30.48163	             17
           0.85	       30.49863	             17
          0.851	       30.54406	             17
          0.852	        30.5572	             17
          0.853	       30.58154	             17
          0.854	       30.59102	             17
          0.855	       30.61866	             17
          0.856	       30.63622	             17
          0.857	       30.65677	             17
          0.858	       30.67469	             17
          0.859	       30.69669	             17
           0.86	       30.71016	             17
          0.861	       30.74657	             17
          0.862	       30.75885	             17
          0.863	       30.78315	             17
          0.864	       30.79818	             17
          0.865	       30.82902	             17
          0.866	       30.84972	             17
          0.867	       30.87135	             17
          0.868	       30.88753	             17
          0.869	       30.90811	             17
           0.87	       30.92059	             17
          0.871	       30.96881	             17
          0.872	       30.98231	             17
          0.873	       31.00559	             17
          0.874	       31.01809	             17
          0.875	       31.04652	             18
          0.876	       31.06368	             18
          0.877	       31.09429	             18
          0.878	       31.11008	             18
          0.879	       31.13746	             18
           0.88	       31.15521	             18
          0.881	       31.19702	             18
          0.882	        31.2121	             18
          0.883	       31.23735	             18
          0.884	       31.25441	             18
          0.885	       31.28023	             18
          0.886	       31.29253	             18
          0.887	       31.32208	             18
          0.888	       31.33381	             18
          0.889	       31.36378	             18
           0.89	       31.38425	             18
          0.891	       31.43474	             18
          0.892	       31.44675	             18
          0.893	       31.46829	             18
          0.894	       31.47591	             18
          0.895	       31.50435	             18
          0.896	       31.52342	             18
          0.897	       31.54224	             18
          0.898	       31.55968	             18
          0.899	       31.58986	             18
            0.9	        31.6056	             18
          0.901	       31.64059	             18
          0.902	       31.65531	             18
          0.903	       31.67871	             18
          0.904	       31.69103	             18
          0.905	       31.71932	             18
          0.906	        31.7323	             18
          0.907	       31.76091	             18
          0.908	       31.77631	             18
          0.909	       31.79497	             18
           0.91	       31.81041	             18
          0.911	       31.84234	             18
          0.912	        31.8599	             18
          0.913	       31.88613	             18
          0.914	       31.89511	             18
          0.915	       31.92505	             18
          0.916	       31.94347	             18
          0.917	       31.96888	             18
          0.918	       31.98297	             18
          0.919	       32.00588	             18
           0.92	       32.02116	             18
          0.921	       32.04819	             18
          0.922	       32.07217	             18
          0.923	       32.09518	             18
          0.924	       32.11713	             18
          0.925	       32.14107	             19
          0.926	       32.15709	             19
          0.927	       32.18825	             19
          0.928	        32.2091	             19
          0.929	       32.24171	             19
           0.93	       32.25916	             19
          0.931	       32.29058	             19
