   Simtime [s] 	   Realtime [s]	 Percentage [%]
          0.115	       269.1075	            2.3
          0.116	       269.2269	            2.3
          0.117	       269.5624	            2.3
          0.118	       269.6109	            2.4
          0.119	       270.0174	            2.4
           0.12	       270.4267	            2.4
          0.121	       270.7678	            2.4
          0.122	       270.8372	            2.4
          0.123	       271.1742	            2.5
          0.124	       271.2964	            2.5
          0.125	        271.721	            2.5
          0.126	       271.8491	            2.5
          0.127	         272.19	            2.5
          0.128	       272.2498	            2.6
          0.129	        272.651	            2.6
           0.13	       273.0615	            2.6
          0.131	       273.4086	            2.6
          0.132	       273.4561	            2.6
          0.133	       273.7905	            2.7
          0.134	       273.9066	            2.7
          0.135	       274.3362	            2.7
          0.136	       274.4553	            2.7
          0.137	       274.7899	            2.7
          0.138	       274.8482	            2.8
          0.139	       275.2661	            2.8
           0.14	       275.6781	            2.8
          0.141	       276.0288	            2.8
          0.142	       276.0772	            2.8
          0.143	       276.4265	            2.9
          0.144	       276.5575	            2.9
          0.145	       276.9823	            2.9
          0.146	       277.1148	            2.9
          0.147	       277.4546	            2.9
          0.148	       277.5226	              3
          0.149	       277.9315	              3
           0.15	       278.2477	              3
          0.151	       278.5925	              3
          0.152	       278.6395	              3
          0.153	       278.9736	            3.1
          0.154	       279.1076	            3.1
          0.155	       279.5245	            3.1
          0.156	       279.6574	            3.1
          0.157	       279.9987	            3.1
          0.158	        280.067	            3.2
          0.159	       280.4704	            3.2
           0.16	       280.8789	            3.2
          0.161	       281.2155	            3.2
          0.162	        281.265	            3.2
          0.163	       281.6248	            3.3
          0.164	       281.7505	            3.3
          0.165	        282.169	            3.3
          0.166	       282.2947	            3.3
          0.167	        282.632	            3.3
          0.168	       282.6909	            3.4
          0.169	       283.0987	            3.4
           0.17	       283.5128	            3.4
          0.171	       283.8548	            3.4
          0.172	       283.9227	            3.4
          0.173	       284.2638	            3.5
          0.174	        284.377	            3.5
          0.175	       284.7977	            3.5
          0.176	        284.913	            3.5
          0.177	       285.2526	            3.5
          0.178	       285.3008	            3.6
          0.179	       285.7001	            3.6
           0.18	       286.1204	            3.6
          0.181	       286.4552	            3.6
          0.182	       286.5031	            3.6
          0.183	       286.8392	            3.7
          0.184	       286.9688	            3.7
          0.185	       287.3867	            3.7
          0.186	       287.4988	            3.7
          0.187	       287.8382	            3.7
          0.188	       287.8985	            3.8
          0.189	       288.3017	            3.8
           0.19	       288.7089	            3.8
          0.191	       289.0493	            3.8
          0.192	       289.0969	            3.8
          0.193	       289.4446	            3.9
          0.194	       289.5604	            3.9
          0.195	       289.9765	            3.9
          0.196	       290.1003	            3.9
          0.197	       290.4379	            3.9
          0.198	        290.487	              4
          0.199	       290.8897	              4
            0.2	       291.3009	              4
          0.201	       291.6369	              4
          0.202	       291.6938	              4
          0.203	       292.0314	            4.1
          0.204	       292.1464	            4.1
          0.205	       292.5688	            4.1
          0.206	       292.6762	            4.1
          0.207	       293.0096	            4.1
          0.208	       293.0697	            4.2
          0.209	       293.4757	            4.2
           0.21	       293.8791	            4.2
          0.211	        294.232	            4.2
          0.212	       294.2796	            4.2
          0.213	        294.616	            4.3
          0.214	       294.7349	            4.3
          0.215	       295.1481	            4.3
          0.216	       295.2582	            4.3
          0.217	       295.5992	            4.3
          0.218	       295.6459	            4.4
          0.219	       296.0504	            4.4
           0.22	       296.4691	            4.4
          0.221	        296.813	            4.4
          0.222	       296.8605	            4.4
          0.223	       297.2036	            4.5
          0.224	       297.3295	            4.5
          0.225	       297.7612	            4.5
          0.226	       297.8796	            4.5
          0.227	       298.2135	            4.5
          0.228	       298.2635	            4.6
          0.229	       298.6692	            4.6
           0.23	       299.0733	            4.6
          0.231	       299.4129	            4.6
          0.232	       299.4619	            4.6
          0.233	       299.8113	            4.7
          0.234	       299.9497	            4.7
          0.235	       300.3625	            4.7
          0.236	       300.4707	            4.7
          0.237	       300.8223	            4.7
          0.238	       300.8698	            4.8
          0.239	       301.2873	            4.8
           0.24	       301.6903	            4.8
          0.241	       302.0327	            4.8
          0.242	       302.0798	            4.8
          0.243	       302.4143	            4.9
          0.244	       302.5339	            4.9
          0.245	       302.9542	            4.9
          0.246	       303.0628	            4.9
          0.247	       303.4137	            4.9
          0.248	       303.4715	              5
          0.249	       303.8779	              5
           0.25	       304.3091	              5
          0.251	        304.645	              5
          0.252	       304.7031	              5
          0.253	       305.0509	            5.1
          0.254	       305.1625	            5.1
          0.255	       305.5815	            5.1
          0.256	       305.6878	            5.1
          0.257	       306.0254	            5.1
          0.258	       306.0826	            5.2
          0.259	       306.4903	            5.2
           0.26	       306.9248	            5.2
          0.261	       307.2655	            5.2
          0.262	       307.3264	            5.2
          0.263	       307.6695	            5.3
          0.264	       307.7937	            5.3
          0.265	       308.2193	            5.3
          0.266	       308.3288	            5.3
          0.267	       308.6738	            5.3
          0.268	       308.7225	            5.4
          0.269	       309.1251	            5.4
           0.27	       309.5462	            5.4
          0.271	       309.8857	            5.4
          0.272	       309.9328	            5.4
          0.273	       310.2719	            5.5
          0.274	       310.3976	            5.5
          0.275	       310.8227	            5.5
          0.276	        310.928	            5.5
          0.277	       311.2668	            5.5
          0.278	        311.315	            5.6
          0.279	       311.7207	            5.6
           0.28	       312.1496	            5.6
          0.281	       312.4881	            5.6
          0.282	       312.5361	            5.6
          0.283	       312.8778	            5.7
          0.284	       313.0128	            5.7
          0.285	       313.4392	            5.7
          0.286	       313.5578	            5.7
          0.287	       313.8949	            5.7
          0.288	       313.9428	            5.8
          0.289	       314.3489	            5.8
           0.29	       314.7611	            5.8
          0.291	       315.1011	            5.8
          0.292	       315.1585	            5.8
          0.293	       315.4975	            5.9
          0.294	       315.6378	            5.9
          0.295	       316.0612	            5.9
          0.296	       316.1819	            5.9
          0.297	       316.5493	            5.9
          0.298	       316.5963	              6
          0.299	       317.0105	              6
            0.3	       317.4141	              6
          0.301	       317.7589	              6
          0.302	       317.8084	              6
          0.303	       318.1425	            6.1
          0.304	       318.2626	            6.1
          0.305	       318.6757	            6.1
          0.306	       318.7225	            6.1
          0.307	        319.122	            6.1
          0.308	       319.1689	            6.2
          0.309	       319.5714	            6.2
           0.31	       319.9777	            6.2
          0.311	       320.3227	            6.2
          0.312	       320.3688	            6.2
          0.313	       320.6994	            6.3
          0.314	       320.8257	            6.3
          0.315	       321.2485	            6.3
          0.316	       321.3182	            6.3
          0.317	       321.7112	            6.3
          0.318	       321.7588	            6.4
          0.319	       322.1702	            6.4
           0.32	       322.5819	            6.4
          0.321	       322.9215	            6.4
          0.322	       322.9701	            6.4
          0.323	       323.3088	            6.5
          0.324	       323.4349	            6.5
          0.325	       323.8536	            6.5
          0.326	       323.9007	            6.5
          0.327	       324.3012	            6.5
          0.328	       324.3477	            6.6
          0.329	       324.7544	            6.6
           0.33	       325.1571	            6.6
          0.331	       325.4994	            6.6
          0.332	       325.5465	            6.6
          0.333	       325.8813	            6.7
          0.334	       326.0058	            6.7
          0.335	       326.4264	            6.7
          0.336	       326.4835	            6.7
          0.337	       326.8842	            6.7
          0.338	       326.9426	            6.8
          0.339	       327.3467	            6.8
           0.34	        327.778	            6.8
          0.341	       328.1134	            6.8
          0.342	       328.1711	            6.8
          0.343	       328.5102	            6.9
          0.344	       328.6346	            6.9
          0.345	       329.0657	            6.9
          0.346	       329.1232	            6.9
          0.347	       329.5187	            6.9
          0.348	       329.5778	              7
          0.349	       329.9844	              7
           0.35	       330.3887	              7
          0.351	       330.7284	              7
          0.352	       330.7864	              7
          0.353	       331.1371	            7.1
          0.354	       331.2517	            7.1
          0.355	       331.6666	            7.1
          0.356	       331.7253	            7.1
          0.357	       332.1246	            7.1
          0.358	       332.1714	            7.2
          0.359	       332.5722	            7.2
           0.36	       332.9821	            7.2
          0.361	        333.323	            7.2
          0.362	       333.3711	            7.2
          0.363	       333.7072	            7.3
          0.364	       333.8215	            7.3
          0.365	       334.2521	            7.3
          0.366	       334.3005	            7.3
          0.367	       334.6931	            7.3
          0.368	        334.741	            7.4
          0.369	       335.1498	            7.4
           0.37	       335.5676	            7.4
          0.371	       335.9162	            7.4
          0.372	       335.9634	            7.4
          0.373	       336.3033	            7.5
          0.374	       336.4213	            7.5
          0.375	       336.8406	            7.5
          0.376	        336.888	            7.5
          0.377	       337.2874	            7.5
          0.378	       337.3351	            7.6
          0.379	       337.7396	            7.6
           0.38	       338.1575	            7.6
          0.381	       338.4965	            7.6
          0.382	       338.5433	            7.6
          0.383	       338.8775	            7.7
          0.384	        338.995	            7.7
          0.385	       339.4136	            7.7
          0.386	       339.4639	            7.7
          0.387	       339.8667	            7.7
          0.388	       339.9152	            7.8
          0.389	       340.3214	            7.8
           0.39	       340.7116	            7.8
          0.391	       341.0735	            7.8
          0.392	       341.1555	            7.8
          0.393	       341.5012	            7.9
          0.394	       341.6309	            7.9
          0.395	       342.0452	            7.9
          0.396	       342.0908	            7.9
          0.397	       342.4897	            7.9
          0.398	        342.536	              8
          0.399	        342.941	              8
            0.4	       343.2642	              8
          0.401	       343.7139	              8
          0.402	       343.7618	              8
          0.403	       344.0938	            8.1
          0.404	        344.209	            8.1
          0.405	       344.6262	            8.1
          0.406	       344.6753	            8.1
          0.407	       345.0728	            8.1
          0.408	       345.1309	            8.2
          0.409	       345.5385	            8.2
           0.41	       345.8214	            8.2
          0.411	       346.3131	            8.2
          0.412	       346.3723	            8.2
          0.413	        346.711	            8.3
          0.414	       346.8277	            8.3
          0.415	       347.2439	            8.3
          0.416	       347.2927	            8.3
          0.417	       347.6925	            8.3
          0.418	       347.7623	            8.4
          0.419	       348.1693	            8.4
           0.42	        348.269	            8.4
          0.421	       348.9294	            8.4
          0.422	       348.9773	            8.4
          0.423	       349.3132	            8.5
          0.424	       349.4269	            8.5
          0.425	       349.7908	            8.5
          0.426	       349.9003	            8.5
          0.427	       350.3036	            8.5
          0.428	       350.3499	            8.6
          0.429	       350.7501	            8.6
           0.43	        350.829	            8.6
          0.431	       351.5218	            8.6
          0.432	       351.5798	            8.6
          0.433	       351.9211	            8.7
          0.434	       352.0344	            8.7
          0.435	       352.3752	            8.7
          0.436	       352.5129	            8.7
          0.437	       352.9086	            8.7
          0.438	       352.9558	            8.8
          0.439	       353.3631	            8.8
           0.44	       353.4106	            8.8
          0.441	        354.112	            8.8
          0.442	       354.1704	            8.8
          0.443	        354.512	            8.9
          0.444	       354.6473	            8.9
          0.445	       354.9848	            8.9
          0.446	        355.122	            8.9
          0.447	       355.5296	            8.9
          0.448	       355.5768	              9
          0.449	       355.9818	              9
           0.45	       356.0287	              9
          0.451	       356.7288	              9
          0.452	       356.7762	              9
          0.453	       357.1101	            9.1
          0.454	       357.2256	            9.1
          0.455	       357.5653	            9.1
          0.456	       357.6937	            9.1
          0.457	       358.0978	            9.1
          0.458	        358.144	            9.2
          0.459	       358.5498	            9.2
           0.46	       358.5967	            9.2
          0.461	       359.2938	            9.2
          0.462	       359.3521	            9.2
          0.463	       359.6928	            9.3
          0.464	       359.8072	            9.3
          0.465	       360.1448	            9.3
          0.466	       360.2805	            9.3
          0.467	       360.6791	            9.3
          0.468	       360.7273	            9.4
          0.469	       361.1345	            9.4
           0.47	       361.1915	            9.4
          0.471	       361.8937	            9.4
          0.472	       361.9425	            9.4
          0.473	       362.2762	            9.5
          0.474	       362.3917	            9.5
          0.475	       362.7307	            9.5
          0.476	       362.8595	            9.5
          0.477	       363.2619	            9.5
          0.478	       363.3085	            9.6
          0.479	       363.7143	            9.6
           0.48	       363.7743	            9.6
          0.481	       364.4844	            9.6
          0.482	       364.5434	            9.6
          0.483	       364.8918	            9.7
          0.484	       365.0186	            9.7
          0.485	       365.3606	            9.7
          0.486	       365.4867	            9.7
          0.487	       365.8929	            9.7
          0.488	       365.9423	            9.8
          0.489	       366.3497	            9.8
           0.49	       366.3968	            9.8
          0.491	       367.0989	            9.8
          0.492	       367.1564	            9.8
          0.493	       367.4947	            9.9
          0.494	       367.6192	            9.9
          0.495	       367.9662	            9.9
          0.496	       368.0964	            9.9
          0.497	       368.5056	            9.9
          0.498	       368.5523	             10
          0.499	       368.9573	             10
            0.5	       369.0146	             10
          0.501	       369.7239	             10
          0.502	       369.7926	             10
          0.503	       370.1308	             10
          0.504	        370.247	             10
          0.505	       370.5883	             10
          0.506	        370.711	             10
          0.507	       371.1105	             10
          0.508	        371.159	             10
          0.509	       371.5666	             10
           0.51	       371.6242	             10
          0.511	       372.3215	             10
          0.512	       372.3815	             10
          0.513	       372.7192	             10
          0.514	       372.8319	             10
          0.515	        373.171	             10
          0.516	       373.3098	             10
          0.517	        373.711	             10
          0.518	       373.7593	             10
          0.519	       374.1622	             10
           0.52	       374.2308	             10
          0.521	       374.9429	             10
          0.522	       375.0109	             10
          0.523	        375.348	             10
          0.524	       375.4774	             10
          0.525	       375.8179	             11
          0.526	       375.9613	             11
          0.527	       376.3557	             11
          0.528	       376.4026	             11
          0.529	       376.8194	             11
           0.53	       376.8667	             11
          0.531	       377.5704	             11
          0.532	       377.6196	             11
          0.533	       377.9599	             11
          0.534	       378.0957	             11
          0.535	       378.4439	             11
          0.536	       378.5705	             11
          0.537	       378.9711	             11
          0.538	       379.0176	             11
          0.539	       379.4197	             11
           0.54	       379.4668	             11
          0.541	       380.1649	             11
          0.542	       380.2351	             11
          0.543	       380.5706	             11
          0.544	       380.6848	             11
          0.545	        381.035	             11
          0.546	       381.1621	             11
          0.547	       381.5614	             11
          0.548	        381.609	             11
          0.549	       381.9777	             11
           0.55	       382.0756	             11
          0.551	       382.7699	             11
          0.552	       382.8166	             11
          0.553	       383.1545	             11
          0.554	        383.202	             11
          0.555	       383.6137	             11
          0.556	       383.7505	             11
          0.557	       384.1513	             11
          0.558	       384.2084	             11
          0.559	       384.5497	             11
           0.56	       384.6643	             11
          0.561	       385.3578	             11
          0.562	       385.4127	             11
          0.563	       385.7469	             11
          0.564	       385.7934	             11
          0.565	       386.2019	             11
          0.566	       386.3389	             11
          0.567	       386.7367	             11
          0.568	       386.7836	             11
          0.569	       387.1174	             11
           0.57	       387.2311	             11
          0.571	       387.9313	             11
          0.572	       387.9903	             11
          0.573	       388.3312	             11
          0.574	       388.3797	             11
          0.575	       388.7849	             12
          0.576	       388.9091	             12
          0.577	       389.3058	             12
          0.578	       389.3527	             12
          0.579	       389.7022	             12
           0.58	        389.819	             12
          0.581	       390.5211	             12
          0.582	       390.5699	             12
          0.583	       390.9078	             12
          0.584	       390.9554	             12
          0.585	       391.3602	             12
          0.586	       391.4916	             12
          0.587	       391.8977	             12
          0.588	       391.9442	             12
          0.589	       392.2783	             12
           0.59	       392.4252	             12
          0.591	        393.123	             12
          0.592	       393.1715	             12
          0.593	       393.5149	             12
          0.594	       393.5635	             12
          0.595	        393.973	             12
          0.596	       394.0994	             12
          0.597	       394.4989	             12
          0.598	       394.5495	             12
          0.599	        394.887	             12
            0.6	       395.0064	             12
          0.601	          395.7	             12
          0.602	       395.7693	             12
          0.603	       396.1069	             12
          0.604	       396.1529	             12
          0.605	       396.5546	             12
          0.606	       396.6843	             12
          0.607	       397.0817	             12
          0.608	       397.1292	             12
          0.609	       397.4738	             12
           0.61	       397.5876	             12
          0.611	       398.2849	             12
          0.612	       398.3339	             12
          0.613	       398.6705	             12
          0.614	        398.717	             12
          0.615	       399.1321	             12
          0.616	       399.2624	             12
          0.617	       399.6578	             12
          0.618	       399.7048	             12
          0.619	       400.0419	             12
           0.62	       400.1796	             12
          0.621	       400.8794	             12
          0.622	        400.937	             12
          0.623	       401.2745	             12
          0.624	       401.3324	             12
          0.625	       401.7322	             13
          0.626	       401.8553	             13
          0.627	       402.2509	             13
          0.628	       402.2971	             13
          0.629	       402.6324	             13
           0.63	        402.745	             13
          0.631	       403.4413	             13
          0.632	       403.4888	             13
          0.633	       403.8224	             13
          0.634	       403.8705	             13
          0.635	       404.2749	             13
          0.636	       404.4008	             13
          0.637	       404.7998	             13
          0.638	       404.8476	             13
          0.639	       405.1877	             13
           0.64	       405.3122	             13
          0.641	        406.008	             13
          0.642	       406.0772	             13
          0.643	       406.4161	             13
          0.644	       406.4615	             13
          0.645	       406.8643	             13
          0.646	       406.9905	             13
          0.647	       407.3959	             13
          0.648	       407.4427	             13
          0.649	       407.7807	             13
           0.65	       407.9079	             13
          0.651	       408.6033	             13
          0.652	       408.6515	             13
          0.653	       408.9945	             13
          0.654	        409.051	             13
          0.655	       409.4682	             13
          0.656	       409.6041	             13
          0.657	       409.9981	             13
          0.658	       410.0451	             13
          0.659	       410.3789	             13
           0.66	       410.5044	             13
          0.661	       411.2112	             13
          0.662	       411.2905	             13
          0.663	       411.6515	             13
          0.664	       411.7292	             13
          0.665	       412.1353	             13
          0.666	       412.2723	             13
          0.667	       412.6671	             13
          0.668	       412.7136	             13
          0.669	       413.0623	             13
           0.67	       413.1797	             13
          0.671	       413.8752	             13
          0.672	       413.9432	             13
          0.673	       414.2859	             13
          0.674	       414.3322	             13
          0.675	        414.738	             14
          0.676	       414.8699	             14
          0.677	       415.2735	             14
          0.678	         415.32	             14
          0.679	       415.6563	             14
           0.68	       415.7713	             14
          0.681	        416.477	             14
          0.682	       416.5255	             14
          0.683	       416.8619	             14
          0.684	       416.9082	             14
          0.685	       417.3172	             14
          0.686	       417.4432	             14
          0.687	       417.8478	             14
          0.688	       417.8941	             14
          0.689	       418.2312	             14
           0.69	       418.3485	             14
          0.691	       419.0435	             14
          0.692	       419.1032	             14
          0.693	       419.4404	             14
          0.694	       419.4867	             14
          0.695	       419.8892	             14
          0.696	       420.0405	             14
          0.697	       420.4387	             14
          0.698	       420.4854	             14
          0.699	       420.8226	             14
            0.7	       420.9394	             14
          0.701	       421.6332	             14
          0.702	        421.691	             14
          0.703	       422.0274	             14
          0.704	       422.0742	             14
          0.705	       422.4783	             14
          0.706	       422.6166	             14
          0.707	       423.0116	             14
          0.708	       423.0583	             14
          0.709	       423.4066	             14
           0.71	       423.5232	             14
          0.711	       424.2309	             14
          0.712	       424.2803	             14
          0.713	       424.6161	             14
          0.714	        424.675	             14
          0.715	       425.0873	             14
          0.716	       425.2132	             14
          0.717	       425.6248	             14
          0.718	        425.682	             14
          0.719	       426.0233	             14
           0.72	       426.1354	             14
          0.721	       426.8354	             14
          0.722	       426.8845	             14
          0.723	       427.2193	             14
          0.724	       427.2653	             14
          0.725	       427.6738	             15
          0.726	       427.8021	             15
          0.727	       428.2082	             15
          0.728	       428.2553	             15
          0.729	        428.591	             15
           0.73	       428.7092	             15
          0.731	       429.3987	             15
          0.732	        429.458	             15
          0.733	       429.8077	             15
          0.734	        429.854	             15
          0.735	       430.2585	             15
          0.736	       430.3823	             15
          0.737	       430.7834	             15
          0.738	       430.8306	             15
          0.739	       431.1676	             15
           0.74	       431.2845	             15
          0.741	       431.9767	             15
          0.742	       432.0553	             15
          0.743	       432.3938	             15
          0.744	       432.4517	             15
          0.745	       432.8596	             15
          0.746	       432.9848	             15
          0.747	       433.3841	             15
          0.748	       433.4315	             15
          0.749	       433.7658	             15
           0.75	       433.8948	             15
          0.751	       434.5905	             15
          0.752	       434.6492	             15
          0.753	       434.9988	             15
          0.754	       435.0559	             15
          0.755	       435.4601	             15
          0.756	       435.5974	             15
          0.757	        435.994	             15
          0.758	       436.0408	             15
          0.759	       436.3797	             15
           0.76	       436.4945	             15
          0.761	       437.1925	             15
          0.762	       437.2399	             15
          0.763	        437.579	             15
          0.764	       437.6268	             15
          0.765	       438.0269	             15
          0.766	       438.1528	             15
          0.767	       438.5558	             15
          0.768	       438.6039	             15
          0.769	       438.9375	             15
           0.77	       439.0626	             15
          0.771	       439.7667	             15
          0.772	       439.8146	             15
          0.773	        440.152	             15
          0.774	       440.2114	             15
          0.775	       440.6158	             16
          0.776	       440.7577	             16
          0.777	       441.1551	             16
          0.778	       441.2016	             16
          0.779	       441.5411	             16
           0.78	       441.6538	             16
          0.781	       442.3585	             16
          0.782	       442.4211	             16
          0.783	       442.7579	             16
          0.784	        442.805	             16
          0.785	        443.205	             16
          0.786	       443.3453	             16
          0.787	       443.7624	             16
          0.788	        443.812	             16
          0.789	         444.15	             16
           0.79	       444.2719	             16
          0.791	        444.969	             16
          0.792	       445.0166	             16
          0.793	       445.3622	             16
          0.794	       445.4097	             16
          0.795	       445.8173	             16
          0.796	       445.9466	             16
          0.797	       446.3267	             16
          0.798	       446.4115	             16
          0.799	       446.7481	             16
            0.8	       446.8701	             16
          0.801	        447.566	             16
          0.802	       447.6355	             16
          0.803	       447.9729	             16
          0.804	       448.0205	             16
          0.805	       448.4249	             16
          0.806	       448.5498	             16
          0.807	       448.9002	             16
          0.808	       449.0115	             16
          0.809	       449.3601	             16
           0.81	       449.4848	             16
          0.811	       450.1812	             16
          0.812	        450.252	             16
          0.813	       450.5878	             16
          0.814	       450.6447	             16
          0.815	       451.0482	             16
          0.816	       451.1752	             16
          0.817	       451.5159	             16
          0.818	       451.6317	             16
          0.819	       451.9816	             16
           0.82	       452.1081	             16
          0.821	       452.8064	             16
          0.822	       452.8574	             16
          0.823	       453.1966	             16
          0.824	       453.2443	             16
          0.825	       453.6495	             17
          0.826	       453.7943	             17
          0.827	       454.1347	             17
          0.828	       454.2431	             17
          0.829	       454.5799	             17
           0.83	       454.7039	             17
          0.831	       455.3975	             17
          0.832	       455.4676	             17
          0.833	        455.806	             17
          0.834	       455.8521	             17
          0.835	       456.2578	             17
          0.836	       456.3869	             17
          0.837	       456.7259	             17
          0.838	       456.8434	             17
          0.839	       457.1782	             17
           0.84	       457.3035	             17
          0.841	       457.9983	             17
          0.842	       458.0563	             17
          0.843	       458.3977	             17
          0.844	       458.4444	             17
          0.845	       458.8541	             17
          0.846	        458.992	             17
          0.847	       459.3249	             17
          0.848	       459.4604	             17
          0.849	       459.8001	             17
           0.85	       459.9178	             17
          0.851	       460.6126	             17
          0.852	       460.6913	             17
          0.853	       461.0283	             17
          0.854	       461.0957	             17
          0.855	       461.4964	             17
          0.856	       461.6225	             17
          0.857	       461.9721	             17
          0.858	       462.0805	             17
          0.859	       462.4172	             17
           0.86	       462.5304	             17
          0.861	       463.2329	             17
          0.862	        463.281	             17
          0.863	       463.6184	             17
          0.864	       463.6642	             17
          0.865	       464.0707	             17
          0.866	       464.1995	             17
          0.867	       464.5358	             17
          0.868	        464.644	             17
          0.869	       464.9862	             17
           0.87	       465.1007	             17
          0.871	       465.8003	             17
          0.872	       465.8515	             17
          0.873	       466.1883	             17
          0.874	       466.2371	             17
          0.875	       466.6388	             18
          0.876	       466.7922	             18
          0.877	       467.1424	             18
          0.878	       467.2496	             18
          0.879	       467.5908	             18
           0.88	        467.702	             18
          0.881	       468.4099	             18
          0.882	       468.4684	             18
          0.883	        468.813	             18
          0.884	       468.8603	             18
          0.885	       469.2685	             18
          0.886	        469.395	             18
          0.887	       469.7345	             18
          0.888	       469.8577	             18
          0.889	       470.1954	             18
           0.89	       470.3123	             18
          0.891	       470.9998	             18
          0.892	        471.077	             18
          0.893	       471.4184	             18
          0.894	       471.4847	             18
          0.895	       471.8969	             18
          0.896	       472.0223	             18
          0.897	       472.3596	             18
          0.898	       472.4748	             18
          0.899	        472.815	             18
            0.9	       472.9338	             18
          0.901	       473.5438	             18
          0.902	       473.6892	             18
          0.903	       474.0259	             18
          0.904	       474.0708	             18
          0.905	       474.4751	             18
          0.906	       474.6026	             18
          0.907	       474.9503	             18
          0.908	       475.0569	             18
          0.909	       475.3937	             18
           0.91	       475.5086	             18
          0.911	        476.072	             18
          0.912	       476.2801	             18
          0.913	       476.6198	             18
          0.914	       476.6789	             18
          0.915	       477.0857	             18
          0.916	       477.2182	             18
          0.917	       477.5694	             18
          0.918	       477.6806	             18
          0.919	       478.0187	             18
           0.92	       478.1327	             18
          0.921	       478.5251	             18
          0.922	       478.9023	             18
          0.923	       479.2532	             18
          0.924	       479.2997	             18
          0.925	       479.7031	             19
          0.926	       479.7713	             19
          0.927	         480.18	             19
          0.928	       480.2883	             19
          0.929	       480.6252	             19
           0.93	       480.7392	             19
          0.931	       481.0781	             19
          0.932	       481.4822	             19
          0.933	       481.8254	             19
          0.934	       481.8726	             19
          0.935	       482.2784	             19
          0.936	       482.3367	             19
          0.937	       482.7546	             19
