   Simtime [s] 	   Realtime [s]	 Percentage [%]
          0.127	       8.024542	            2.5
          0.128	       8.039142	            2.6
          0.129	       8.061035	            2.6
           0.13	       8.079921	            2.6
          0.131	       8.101092	            2.6
          0.132	       8.115412	            2.6
          0.133	       8.135611	            2.7
          0.134	       8.150049	            2.7
          0.135	       8.172996	            2.7
          0.136	       8.189407	            2.7
          0.137	       8.211881	            2.7
          0.138	        8.22623	            2.8
          0.139	       8.250724	            2.8
           0.14	       8.270123	            2.8
          0.141	       8.283188	            2.8
          0.142	       8.297082	            2.8
          0.143	       8.317633	            2.9
          0.144	       8.324424	            2.9
          0.145	       8.349255	            2.9
          0.146	       8.364408	            2.9
          0.147	        8.38352	            2.9
          0.148	       8.397506	              3
          0.149	       8.419639	              3
           0.15	       8.436429	              3
          0.151	       8.449487	              3
          0.152	       8.461965	              3
          0.153	       8.484786	            3.1
          0.154	       8.498668	            3.1
          0.155	       8.522597	            3.1
          0.156	       8.542407	            3.1
          0.157	       8.560788	            3.1
          0.158	       8.574371	            3.2
          0.159	         8.5884	            3.2
           0.16	        8.60504	            3.2
          0.161	       8.618031	            3.2
          0.162	       8.632407	            3.2
          0.163	       8.654105	            3.3
          0.164	       8.669604	            3.3
          0.165	       8.683999	            3.3
          0.166	       8.700114	            3.3
          0.167	       8.718372	            3.3
          0.168	       8.732639	            3.4
          0.169	       8.756277	            3.4
           0.17	       8.776844	            3.4
          0.171	       8.796332	            3.4
          0.172	       8.810053	            3.4
          0.173	       8.831321	            3.5
          0.174	       8.846606	            3.5
          0.175	       8.869182	            3.5
          0.176	       8.884444	            3.5
          0.177	       8.906417	            3.5
          0.178	       8.918784	            3.6
          0.179	       8.940024	            3.6
           0.18	       8.958445	            3.6
          0.181	       8.976283	            3.6
          0.182	       8.989929	            3.6
          0.183	       9.011147	            3.7
          0.184	       9.027534	            3.7
          0.185	       9.050486	            3.7
          0.186	       9.066034	            3.7
          0.187	       9.082719	            3.7
          0.188	       9.097349	            3.8
          0.189	       9.117769	            3.8
           0.19	       9.136688	            3.8
          0.191	       9.158001	            3.8
          0.192	       9.171432	            3.8
          0.193	       9.191179	            3.9
          0.194	        9.20564	            3.9
          0.195	       9.220384	            3.9
          0.196	       9.234891	            3.9
          0.197	       9.252376	            3.9
          0.198	       9.266547	              4
          0.199	       9.281891	              4
            0.2	       9.301271	              4
          0.201	       9.319515	              4
          0.202	       9.332489	              4
          0.203	       9.355769	            4.1
          0.204	       9.370529	            4.1
          0.205	        9.39564	            4.1
          0.206	       9.411685	            4.1
          0.207	       9.431566	            4.1
          0.208	       9.446057	            4.2
          0.209	       9.466691	            4.2
           0.21	       9.483971	            4.2
          0.211	       9.506312	            4.2
          0.212	       9.519191	            4.2
          0.213	       9.537146	            4.3
          0.214	       9.551251	            4.3
          0.215	        9.56494	            4.3
          0.216	       9.578415	            4.3
          0.217	       9.598326	            4.3
          0.218	       9.612492	            4.4
          0.219	       9.628223	            4.4
           0.22	       9.649626	            4.4
          0.221	        9.67174	            4.4
          0.222	       9.684989	            4.4
          0.223	       9.705578	            4.5
          0.224	       9.720298	            4.5
          0.225	       9.743497	            4.5
          0.226	       9.757984	            4.5
          0.227	       9.778624	            4.5
          0.228	       9.792304	            4.6
          0.229	       9.814263	            4.6
           0.23	       9.830644	            4.6
          0.231	        9.85155	            4.6
          0.232	       9.866031	            4.6
          0.233	       9.878086	            4.7
          0.234	        9.89315	            4.7
          0.235	       9.907893	            4.7
          0.236	        9.92256	            4.7
          0.237	       9.944042	            4.7
          0.238	       9.957754	            4.8
          0.239	       9.979582	            4.8
           0.24	       9.999719	            4.8
          0.241	       10.02115	            4.8
          0.242	        10.0354	            4.8
          0.243	       10.05781	            4.9
          0.244	       10.07372	            4.9
          0.245	       10.09377	            4.9
          0.246	       10.10851	            4.9
          0.247	       10.12872	            4.9
          0.248	       10.14307	              5
          0.249	       10.16232	              5
           0.25	       10.18201	              5
          0.251	       10.20448	              5
          0.252	       10.21809	              5
          0.253	       10.23786	            5.1
          0.254	         10.252	            5.1
          0.255	       10.27477	            5.1
          0.256	        10.2902	            5.1
          0.257	        10.3114	            5.1
          0.258	       10.32566	            5.2
          0.259	       10.34595	            5.2
           0.26	       10.36182	            5.2
          0.261	       10.38507	            5.2
          0.262	        10.3996	            5.2
          0.263	       10.41977	            5.3
          0.264	       10.43553	            5.3
          0.265	       10.45534	            5.3
          0.266	       10.47078	            5.3
          0.267	       10.49346	            5.3
          0.268	        10.5077	            5.4
          0.269	       10.52867	            5.4
           0.27	       10.54875	            5.4
          0.271	       10.56655	            5.4
          0.272	       10.58053	            5.4
          0.273	       10.60076	            5.5
          0.274	       10.61587	            5.5
          0.275	        10.6399	            5.5
          0.276	       10.65546	            5.5
          0.277	       10.66833	            5.5
          0.278	       10.68243	            5.6
          0.279	       10.70326	            5.6
           0.28	       10.72168	            5.6
          0.281	       10.74515	            5.6
          0.282	       10.75882	            5.6
          0.283	        10.7783	            5.7
          0.284	       10.79259	            5.7
          0.285	       10.81073	            5.7
          0.286	       10.82607	            5.7
          0.287	       10.84878	            5.7
          0.288	       10.86277	            5.8
          0.289	        10.8838	            5.8
           0.29	       10.90203	            5.8
          0.291	        10.9241	            5.8
          0.292	       10.93843	            5.8
          0.293	       10.95816	            5.9
          0.294	       10.97254	            5.9
          0.295	       10.99469	            5.9
          0.296	       11.00842	            5.9
          0.297	       11.03032	            5.9
          0.298	       11.04447	              6
          0.299	       11.06609	              6
            0.3	       11.08586	              6
          0.301	       11.10744	              6
          0.302	       11.12179	              6
          0.303	         11.143	            6.1
          0.304	       11.15912	            6.1
          0.305	       11.18017	            6.1
          0.306	       11.19451	            6.1
          0.307	       11.20852	            6.1
          0.308	       11.22266	            6.2
          0.309	       11.24264	            6.2
           0.31	       11.26165	            6.2
          0.311	       11.27741	            6.2
          0.312	       11.29244	            6.2
          0.313	       11.31261	            6.3
          0.314	       11.32699	            6.3
          0.315	       11.34147	            6.3
          0.316	       11.35575	            6.3
          0.317	       11.36963	            6.3
          0.318	       11.38405	            6.4
          0.319	       11.40853	            6.4
           0.32	       11.42752	            6.4
          0.321	       11.44637	            6.4
          0.322	       11.46066	            6.4
          0.323	       11.48229	            6.5
          0.324	       11.49746	            6.5
          0.325	       11.52161	            6.5
          0.326	       11.53607	            6.5
          0.327	       11.54964	            6.5
          0.328	       11.56419	            6.6
          0.329	       11.58269	            6.6
           0.33	       11.60044	            6.6
          0.331	       11.61865	            6.6
          0.332	       11.63293	            6.6
          0.333	       11.65309	            6.7
          0.334	       11.66846	            6.7
          0.335	       11.69209	            6.7
          0.336	       11.70605	            6.7
          0.337	       11.72958	            6.7
          0.338	       11.74397	            6.8
          0.339	       11.75714	            6.8
           0.34	       11.77683	            6.8
          0.341	       11.79759	            6.8
          0.342	       11.81145	            6.8
          0.343	       11.82412	            6.9
          0.344	       11.83887	            6.9
          0.345	       11.86038	            6.9
          0.346	       11.87371	            6.9
          0.347	       11.89513	            6.9
          0.348	       11.90954	              7
          0.349	        11.9237	              7
           0.35	       11.94341	              7
          0.351	       11.96388	              7
          0.352	       11.97803	              7
          0.353	       11.99956	            7.1
          0.354	       12.01486	            7.1
          0.355	       12.03422	            7.1
          0.356	       12.04861	            7.1
          0.357	       12.06992	            7.1
          0.358	       12.08395	            7.2
          0.359	       12.10551	            7.2
           0.36	       12.12485	            7.2
          0.361	       12.13823	            7.2
          0.362	       12.15218	            7.2
          0.363	       12.16405	            7.3
          0.364	       12.17942	            7.3
          0.365	       12.19816	            7.3
          0.366	       12.21379	            7.3
          0.367	       12.22756	            7.3
          0.368	       12.24169	            7.4
          0.369	        12.2637	            7.4
           0.37	       12.28248	            7.4
          0.371	        12.3025	            7.4
          0.372	       12.31677	            7.4
          0.373	         12.337	            7.5
          0.374	       12.35281	            7.5
          0.375	       12.37711	            7.5
          0.376	       12.39038	            7.5
          0.377	       12.41392	            7.5
          0.378	       12.42823	            7.6
          0.379	        12.4496	            7.6
           0.38	       12.46903	            7.6
          0.381	       12.48699	            7.6
          0.382	        12.4992	            7.6
          0.383	       12.52178	            7.7
          0.384	       12.53724	            7.7
          0.385	       12.55898	            7.7
          0.386	       12.57279	            7.7
          0.387	       12.58769	            7.7
          0.388	       12.60164	            7.8
          0.389	       12.62729	            7.8
           0.39	       12.64599	            7.8
          0.391	       12.66771	            7.8
          0.392	       12.68144	            7.8
          0.393	       12.69376	            7.9
          0.394	       12.70679	            7.9
          0.395	       12.72946	            7.9
          0.396	       12.74255	            7.9
          0.397	       12.76306	            7.9
          0.398	       12.77738	              8
          0.399	       12.79249	              8
            0.4	       12.80958	              8
          0.401	       12.83289	              8
          0.402	       12.84646	              8
          0.403	       12.86694	            8.1
          0.404	       12.88228	            8.1
          0.405	       12.90074	            8.1
          0.406	       12.91465	            8.1
          0.407	       12.93664	            8.1
          0.408	       12.95017	            8.2
          0.409	       12.97419	            8.2
           0.41	       12.98949	            8.2
          0.411	       13.01404	            8.2
          0.412	       13.02819	            8.2
          0.413	       13.04866	            8.3
          0.414	       13.06393	            8.3
          0.415	       13.08663	            8.3
          0.416	       13.10123	            8.3
          0.417	       13.11903	            8.3
          0.418	       13.13129	            8.4
          0.419	        13.1528	            8.4
           0.42	       13.16681	            8.4
          0.421	        13.1904	            8.4
          0.422	       13.20453	            8.4
          0.423	       13.22269	            8.5
          0.424	       13.23703	            8.5
          0.425	       13.25047	            8.5
          0.426	       13.26411	            8.5
          0.427	       13.28705	            8.5
          0.428	        13.2999	            8.6
          0.429	       13.31867	            8.6
           0.43	       13.33257	            8.6
          0.431	        13.3568	            8.6
          0.432	       13.37045	            8.6
          0.433	       13.38993	            8.7
          0.434	       13.40505	            8.7
          0.435	       13.42582	            8.7
          0.436	        13.4391	            8.7
          0.437	        13.4629	            8.7
          0.438	        13.4765	            8.8
          0.439	       13.49217	            8.8
           0.44	       13.50594	            8.8
          0.441	       13.52993	            8.8
          0.442	       13.54356	            8.8
          0.443	       13.56098	            8.9
          0.444	       13.57521	            8.9
          0.445	         13.588	            8.9
          0.446	       13.60391	            8.9
          0.447	       13.62638	            8.9
          0.448	       13.64052	              9
          0.449	       13.66244	              9
           0.45	       13.67643	              9
          0.451	       13.70121	              9
          0.452	       13.71498	              9
          0.453	       13.73606	            9.1
          0.454	       13.75237	            9.1
          0.455	       13.77249	            9.1
          0.456	        13.7867	            9.1
          0.457	       13.81141	            9.1
          0.458	       13.82543	            9.2
          0.459	       13.84788	            9.2
           0.46	       13.86171	            9.2
          0.461	       13.88383	            9.2
          0.462	       13.89652	            9.2
          0.463	       13.91388	            9.3
          0.464	       13.92852	            9.3
          0.465	       13.95051	            9.3
          0.466	       13.96415	            9.3
          0.467	       13.97927	            9.3
          0.468	       13.99316	            9.4
          0.469	       14.00853	            9.4
           0.47	       14.02276	            9.4
          0.471	       14.04563	            9.4
          0.472	       14.06004	            9.4
          0.473	       14.08067	            9.5
          0.474	       14.09471	            9.5
          0.475	       14.10768	            9.5
          0.476	       14.12369	            9.5
          0.477	       14.14831	            9.5
          0.478	       14.16197	            9.6
          0.479	       14.17673	            9.6
           0.48	       14.19085	            9.6
          0.481	       14.21375	            9.6
          0.482	        14.2284	            9.6
          0.483	       14.25006	            9.7
          0.484	       14.26549	            9.7
          0.485	       14.28564	            9.7
          0.486	       14.30075	            9.7
          0.487	       14.32236	            9.7
          0.488	        14.3364	            9.8
          0.489	        14.3538	            9.8
           0.49	       14.36801	            9.8
          0.491	       14.39261	            9.8
          0.492	       14.40479	            9.8
          0.493	       14.42644	            9.9
          0.494	        14.4394	            9.9
          0.495	       14.46137	            9.9
          0.496	       14.47591	            9.9
          0.497	       14.50035	            9.9
          0.498	       14.51387	             10
          0.499	       14.53801	             10
            0.5	       14.55256	             10
          0.501	       14.58186	             10
          0.502	       14.59566	             10
          0.503	       14.61565	             10
          0.504	        14.6308	             10
          0.505	       14.65046	             10
          0.506	       14.66455	             10
          0.507	       14.68861	             10
          0.508	       14.70258	             10
          0.509	       14.72654	             10
           0.51	       14.74077	             10
          0.511	       14.76444	             10
          0.512	       14.77866	             10
          0.513	       14.79828	             10
          0.514	       14.81224	             10
          0.515	       14.82537	             10
          0.516	       14.84002	             10
          0.517	       14.86442	             10
          0.518	       14.87847	             10
          0.519	       14.90231	             10
           0.52	       14.91595	             10
          0.521	       14.93886	             10
          0.522	       14.95277	             10
          0.523	       14.97035	             10
          0.524	       14.98574	             10
          0.525	       15.00351	             11
          0.526	       15.01772	             11
          0.527	       15.04038	             11
          0.528	       15.05455	             11
          0.529	       15.07603	             11
           0.53	       15.09016	             11
          0.531	       15.12276	             11
          0.532	       15.13629	             11
          0.533	       15.15646	             11
          0.534	       15.17157	             11
          0.535	        15.1939	             11
          0.536	       15.21008	             11
          0.537	       15.23234	             11
          0.538	       15.24659	             11
          0.539	       15.26879	             11
           0.54	       15.28323	             11
          0.541	       15.30667	             11
          0.542	       15.31896	             11
          0.543	       15.34085	             11
          0.544	       15.35479	             11
          0.545	       15.36859	             11
          0.546	       15.38529	             11
          0.547	       15.40761	             11
          0.548	       15.42172	             11
          0.549	       15.44223	             11
           0.55	       15.45751	             11
          0.551	       15.48362	             11
          0.552	        15.4981	             11
          0.553	       15.52009	             11
          0.554	       15.53408	             11
          0.555	       15.54824	             11
          0.556	       15.56225	             11
          0.557	       15.58327	             11
          0.558	       15.59696	             11
          0.559	       15.61925	             11
           0.56	        15.6358	             11
          0.561	       15.66039	             11
          0.562	         15.674	             11
          0.563	       15.69343	             11
          0.564	       15.70783	             11
          0.565	       15.72462	             11
          0.566	        15.7392	             11
          0.567	       15.75391	             11
          0.568	       15.76798	             11
          0.569	       15.79002	             11
           0.57	        15.8065	             11
          0.571	       15.83132	             11
          0.572	       15.84519	             11
          0.573	        15.8576	             11
          0.574	       15.87057	             11
          0.575	       15.89318	             12
          0.576	       15.90955	             12
          0.577	       15.93127	             12
          0.578	       15.94534	             12
          0.579	        15.9659	             12
           0.58	       15.97985	             12
          0.581	       16.00394	             12
          0.582	       16.01823	             12
          0.583	       16.03936	             12
          0.584	       16.05323	             12
          0.585	       16.07335	             12
          0.586	       16.08832	             12
          0.587	       16.10337	             12
          0.588	       16.11757	             12
          0.589	       16.13641	             12
           0.59	       16.15227	             12
          0.591	       16.17839	             12
          0.592	       16.19262	             12
          0.593	       16.21116	             12
          0.594	       16.22664	             12
          0.595	       16.24092	             12
          0.596	       16.25553	             12
          0.597	       16.26992	             12
          0.598	       16.28396	             12
          0.599	       16.30564	             12
            0.6	       16.32097	             12
          0.601	       16.34965	             12
          0.602	       16.36371	             12
          0.603	       16.38478	             12
          0.604	       16.39912	             12
          0.605	       16.42254	             12
          0.606	       16.43888	             12
          0.607	       16.45722	             12
          0.608	       16.47156	             12
          0.609	       16.49305	             12
           0.61	         16.508	             12
          0.611	       16.53053	             12
          0.612	       16.54491	             12
          0.613	       16.56594	             12
          0.614	       16.58034	             12
          0.615	       16.60147	             12
          0.616	       16.61604	             12
          0.617	       16.63914	             12
          0.618	       16.65363	             12
          0.619	       16.67382	             12
           0.62	       16.68942	             12
          0.621	        16.7136	             12
          0.622	       16.72768	             12
          0.623	       16.74712	             12
          0.624	       16.76112	             12
          0.625	       16.78142	             13
          0.626	       16.79727	             13
          0.627	       16.81736	             13
          0.628	       16.83159	             13
          0.629	       16.85271	             13
           0.63	       16.86647	             13
          0.631	       16.88939	             13
          0.632	       16.90358	             13
          0.633	       16.92275	             13
          0.634	       16.93675	             13
          0.635	       16.95961	             13
          0.636	       16.97392	             13
          0.637	       16.99604	             13
          0.638	       17.01001	             13
          0.639	       17.02924	             13
           0.64	       17.04319	             13
          0.641	       17.06737	             13
          0.642	       17.08163	             13
          0.643	       17.10321	             13
          0.644	       17.11772	             13
          0.645	       17.13978	             13
          0.646	       17.15489	             13
          0.647	       17.16919	             13
          0.648	       17.18277	             13
          0.649	       17.20305	             13
           0.65	       17.21929	             13
          0.651	       17.24268	             13
          0.652	       17.25734	             13
          0.653	       17.27487	             13
          0.654	       17.28927	             13
          0.655	       17.31136	             13
          0.656	       17.32594	             13
          0.657	       17.33944	             13
          0.658	       17.35337	             13
          0.659	       17.37184	             13
           0.66	       17.38673	             13
          0.661	       17.40995	             13
          0.662	       17.42432	             13
          0.663	       17.44695	             13
          0.664	       17.46115	             13
          0.665	       17.48334	             13
          0.666	        17.4989	             13
          0.667	       17.52119	             13
          0.668	       17.53426	             13
          0.669	       17.55434	             13
           0.67	       17.56892	             13
          0.671	       17.59398	             13
          0.672	       17.60771	             13
          0.673	       17.62097	             13
          0.674	        17.6334	             13
          0.675	         17.647	             14
          0.676	       17.66252	             14
          0.677	       17.68401	             14
          0.678	        17.6986	             14
          0.679	       17.71942	             14
           0.68	       17.73293	             14
          0.681	       17.75648	             14
          0.682	       17.77019	             14
          0.683	       17.79105	             14
          0.684	       17.80433	             14
          0.685	       17.83047	             14
          0.686	       17.84605	             14
          0.687	       17.86575	             14
          0.688	       17.88023	             14
          0.689	       17.90081	             14
           0.69	       17.91707	             14
          0.691	       17.93827	             14
          0.692	       17.95228	             14
          0.693	       17.97014	             14
          0.694	       17.98254	             14
          0.695	       17.99645	             14
          0.696	       18.01132	             14
          0.697	       18.03387	             14
          0.698	       18.04805	             14
          0.699	       18.06868	             14
            0.7	       18.08544	             14
          0.701	       18.10916	             14
          0.702	       18.12352	             14
          0.703	       18.14266	             14
          0.704	       18.15647	             14
          0.705	       18.17821	             14
          0.706	       18.19375	             14
          0.707	       18.20841	             14
          0.708	       18.22256	             14
          0.709	       18.23552	             14
           0.71	       18.24221	             14
          0.711	       18.26795	             14
          0.712	       18.28145	             14
          0.713	       18.30091	             14
          0.714	       18.31423	             14
          0.715	       18.33282	             14
          0.716	       18.34838	             14
          0.717	       18.37291	             14
          0.718	       18.38715	             14
          0.719	       18.40992	             14
           0.72	       18.42423	             14
          0.721	        18.4511	             14
          0.722	       18.46526	             14
          0.723	       18.48449	             14
          0.724	       18.49831	             14
          0.725	       18.52041	             15
          0.726	       18.53612	             15
          0.727	       18.55799	             15
          0.728	       18.57288	             15
          0.729	        18.5858	             15
           0.73	       18.60039	             15
          0.731	       18.62345	             15
          0.732	       18.63746	             15
          0.733	       18.65586	             15
          0.734	       18.66858	             15
          0.735	       18.68987	             15
          0.736	       18.70473	             15
          0.737	       18.72388	             15
          0.738	       18.73743	             15
          0.739	       18.75776	             15
           0.74	       18.77359	             15
          0.741	       18.79961	             15
          0.742	         18.814	             15
          0.743	       18.82677	             15
          0.744	       18.84142	             15
          0.745	       18.86341	             15
          0.746	       18.87986	             15
          0.747	        18.8989	             15
          0.748	       18.91399	             15
          0.749	        18.9343	             15
           0.75	       18.94898	             15
          0.751	       18.97559	             15
          0.752	       18.98935	             15
          0.753	       19.01185	             15
          0.754	       19.02566	             15
          0.755	       19.04659	             15
          0.756	       19.06149	             15
          0.757	       19.07586	             15
          0.758	       19.09017	             15
          0.759	       19.11236	             15
           0.76	       19.12801	             15
          0.761	       19.15275	             15
          0.762	       19.16546	             15
          0.763	       19.18579	             15
          0.764	       19.19976	             15
          0.765	       19.21958	             15
          0.766	       19.23503	             15
          0.767	       19.26011	             15
          0.768	        19.2745	             15
          0.769	       19.29385	             15
           0.77	       19.30044	             15
          0.771	       19.32488	             15
          0.772	       19.33925	             15
          0.773	       19.36033	             15
          0.774	       19.37436	             15
          0.775	       19.39601	             16
          0.776	       19.41001	             16
          0.777	       19.43264	             16
          0.778	       19.44566	             16
          0.779	       19.46797	             16
           0.78	       19.48365	             16
          0.781	       19.51539	             16
          0.782	       19.52944	             16
          0.783	       19.54948	             16
          0.784	       19.56257	             16
          0.785	       19.58655	             16
          0.786	       19.59969	             16
          0.787	       19.61811	             16
          0.788	       19.63224	             16
          0.789	       19.65207	             16
           0.79	       19.66567	             16
          0.791	       19.68919	             16
          0.792	       19.70323	             16
          0.793	       19.72288	             16
          0.794	       19.73639	             16
          0.795	        19.7561	             16
          0.796	        19.7708	             16
          0.797	       19.79245	             16
          0.798	        19.8065	             16
          0.799	       19.82658	             16
            0.8	       19.84153	             16
          0.801	       19.86307	             16
          0.802	       19.87733	             16
          0.803	        19.8982	             16
          0.804	       19.91188	             16
          0.805	       19.93377	             16
          0.806	       19.94876	             16
          0.807	        19.9717	             16
          0.808	       19.98542	             16
          0.809	       19.99728	             16
           0.81	       20.01406	             16
          0.811	       20.03863	             16
          0.812	       20.05266	             16
          0.813	       20.07483	             16
          0.814	       20.08863	             16
          0.815	       20.10917	             16
          0.816	       20.12473	             16
          0.817	       20.14468	             16
          0.818	       20.15886	             16
          0.819	       20.17826	             16
           0.82	       20.19349	             16
          0.821	       20.21807	             16
          0.822	       20.23219	             16
          0.823	       20.25392	             16
          0.824	       20.26838	             16
          0.825	        20.2887	             17
          0.826	       20.30286	             17
          0.827	       20.32065	             17
          0.828	       20.33624	             17
          0.829	       20.35774	             17
           0.83	       20.37301	             17
          0.831	       20.39764	             17
          0.832	       20.41211	             17
          0.833	       20.43275	             17
          0.834	       20.44597	             17
          0.835	       20.46971	             17
          0.836	       20.48585	             17
          0.837	       20.50621	             17
          0.838	       20.52175	             17
          0.839	       20.54073	             17
           0.84	       20.55666	             17
          0.841	       20.57937	             17
          0.842	       20.59209	             17
          0.843	       20.61168	             17
          0.844	       20.62608	             17
          0.845	       20.64951	             17
          0.846	       20.66438	             17
          0.847	       20.67748	             17
          0.848	       20.69296	             17
          0.849	       20.71282	             17
           0.85	       20.72907	             17
          0.851	       20.75386	             17
          0.852	       20.76834	             17
          0.853	       20.78867	             17
          0.854	       20.80257	             17
          0.855	       20.82479	             17
          0.856	       20.84024	             17
          0.857	       20.86263	             17
          0.858	       20.87839	             17
          0.859	       20.89774	             17
           0.86	       20.91317	             17
          0.861	       20.93835	             17
          0.862	       20.95301	             17
          0.863	       20.97533	             17
          0.864	       20.98839	             17
          0.865	       21.01008	             17
          0.866	       21.02537	             17
          0.867	       21.04409	             17
          0.868	       21.05818	             17
          0.869	        21.0708	             17
           0.87	       21.08661	             17
          0.871	       21.11115	             17
          0.872	       21.12531	             17
          0.873	       21.14718	             17
          0.874	       21.16048	             17
          0.875	       21.17451	             18
          0.876	       21.18994	             18
          0.877	       21.20233	             18
          0.878	       21.21821	             18
          0.879	       21.23704	             18
           0.88	       21.25056	             18
          0.881	       21.27809	             18
          0.882	       21.29246	             18
          0.883	       21.31239	             18
          0.884	        21.3264	             18
          0.885	       21.34797	             18
          0.886	       21.36326	             18
          0.887	        21.3835	             18
          0.888	       21.39972	             18
          0.889	       21.42192	             18
           0.89	       21.43649	             18
          0.891	       21.45874	             18
          0.892	       21.47294	             18
          0.893	       21.49305	             18
          0.894	       21.50723	             18
          0.895	       21.52783	             18
          0.896	       21.54293	             18
          0.897	       21.56393	             18
          0.898	       21.57999	             18
          0.899	       21.60051	             18
            0.9	       21.61505	             18
          0.901	       21.63744	             18
          0.902	       21.65349	             18
          0.903	       21.67211	             18
          0.904	       21.68604	             18
          0.905	         21.701	             18
          0.906	       21.71661	             18
          0.907	       21.73763	             18
          0.908	       21.75354	             18
          0.909	       21.76573	             18
           0.91	       21.78196	             18
          0.911	       21.80686	             18
          0.912	       21.82228	             18
          0.913	       21.84413	             18
          0.914	       21.85801	             18
          0.915	       21.87795	             18
          0.916	       21.89448	             18
          0.917	        21.9147	             18
          0.918	       21.93044	             18
          0.919	       21.95322	             18
           0.92	       21.96854	             18
          0.921	       21.98992	             18
          0.922	       22.00861	             18
          0.923	       22.03095	             18
          0.924	       22.04522	             18
          0.925	       22.06628	             19
          0.926	       22.08098	             19
          0.927	       22.10053	             19
          0.928	       22.11533	             19
          0.929	         22.137	             19
           0.93	       22.15088	             19
          0.931	       22.17295	             19
