   Simtime [s] 	   Realtime [s]	 Percentage [%]
          0.357	        291.468	            7.1
          0.358	       291.5178	            7.2
          0.359	        291.876	            7.2
           0.36	       292.2318	            7.2
          0.361	       292.5297	            7.2
          0.362	       292.5811	            7.2
          0.363	       292.8811	            7.3
          0.364	       292.9835	            7.3
          0.365	       293.3447	            7.3
          0.366	       293.4074	            7.3
          0.367	       293.7617	            7.3
          0.368	       293.8237	            7.4
          0.369	       294.1767	            7.4
           0.37	       294.5423	            7.4
          0.371	       294.8405	            7.4
          0.372	       294.8826	            7.4
          0.373	        295.174	            7.5
          0.374	       295.2748	            7.5
          0.375	       295.6538	            7.5
          0.376	       295.7053	            7.5
          0.377	       296.0612	            7.5
          0.378	       296.1061	            7.6
          0.379	       296.4596	            7.6
           0.38	       296.8457	            7.6
          0.381	       297.1407	            7.6
          0.382	       297.1923	            7.6
          0.383	       297.5028	            7.7
          0.384	       297.6169	            7.7
          0.385	       297.9832	            7.7
          0.386	       298.0346	            7.7
          0.387	       298.3931	            7.7
          0.388	        298.455	            7.8
          0.389	       298.8127	            7.8
           0.39	       299.1536	            7.8
          0.391	       299.4834	            7.8
          0.392	       299.5242	            7.8
          0.393	       299.8316	            7.9
          0.394	       299.9324	            7.9
          0.395	        300.297	            7.9
          0.396	       300.3373	            7.9
          0.397	       300.6869	            7.9
          0.398	       300.7283	              8
          0.399	       301.0773	              8
            0.4	       301.3752	              8
          0.401	       301.7522	              8
          0.402	       301.8036	              8
          0.403	       302.1033	            8.1
          0.404	       302.2029	            8.1
          0.405	       302.5705	            8.1
          0.406	        302.611	            8.1
          0.407	       302.9609	            8.1
          0.408	       303.0121	            8.2
          0.409	       303.3749	            8.2
           0.41	       303.6137	            8.2
          0.411	        304.052	            8.2
          0.412	       304.1043	            8.2
          0.413	       304.4079	            8.3
          0.414	       304.5176	            8.3
          0.415	       304.8794	            8.3
          0.416	       304.9241	            8.3
          0.417	       305.2719	            8.3
          0.418	        305.324	            8.4
          0.419	       305.6797	            8.4
           0.42	       305.7691	            8.4
          0.421	       306.3458	            8.4
          0.422	       306.4078	            8.4
          0.423	        306.701	            8.5
          0.424	       306.8027	            8.5
          0.425	       307.1211	            8.5
          0.426	       307.2237	            8.5
          0.427	       307.5759	            8.5
          0.428	       307.6266	            8.6
          0.429	       307.9898	            8.6
           0.43	       308.0316	            8.6
          0.431	       308.6419	            8.6
          0.432	       308.7072	            8.6
          0.433	       309.0018	            8.7
          0.434	        309.132	            8.7
          0.435	       309.4291	            8.7
          0.436	       309.5398	            8.7
          0.437	       309.8874	            8.7
          0.438	       309.9303	            8.8
          0.439	       310.2921	            8.8
           0.44	       310.3328	            8.8
          0.441	       310.9462	            8.8
          0.442	       311.0098	            8.8
          0.443	       311.3038	            8.9
          0.444	        311.405	            8.9
          0.445	       311.6975	            8.9
          0.446	       311.8114	            8.9
          0.447	       312.1559	            8.9
          0.448	       312.2071	              9
          0.449	       312.5665	              9
           0.45	       312.6114	              9
          0.451	       313.2212	              9
          0.452	       313.2736	              9
          0.453	       313.5749	            9.1
          0.454	       313.6887	            9.1
          0.455	        313.983	            9.1
          0.456	       314.0999	            9.1
          0.457	       314.4513	            9.1
          0.458	       314.4928	            9.2
          0.459	       314.8455	            9.2
           0.46	       314.8864	            9.2
          0.461	       315.4991	            9.2
          0.462	       315.5408	            9.2
          0.463	       315.8441	            9.3
          0.464	       315.9418	            9.3
          0.465	       316.2415	            9.3
          0.466	       316.3558	            9.3
          0.467	       316.7046	            9.3
          0.468	       316.7557	            9.4
          0.469	       317.1185	            9.4
           0.47	       317.1608	            9.4
          0.471	       317.7732	            9.4
          0.472	       317.8251	            9.4
          0.473	       318.1251	            9.5
          0.474	       318.2279	            9.5
          0.475	       318.5313	            9.5
          0.476	       318.6555	            9.5
          0.477	       319.0037	            9.5
          0.478	       319.0558	            9.6
          0.479	       319.4114	            9.6
           0.48	       319.4649	            9.6
          0.481	        320.081	            9.6
          0.482	       320.1221	            9.6
          0.483	       320.4164	            9.7
          0.484	       320.5483	            9.7
          0.485	       320.8452	            9.7
          0.486	       320.9662	            9.7
          0.487	       321.3221	            9.7
          0.488	       321.3633	            9.8
          0.489	       321.7128	            9.8
           0.49	        321.753	            9.8
          0.491	       322.3679	            9.8
          0.492	       322.4088	            9.8
          0.493	       322.7071	            9.9
          0.494	       322.8163	            9.9
          0.495	       323.1151	            9.9
          0.496	       323.2358	            9.9
          0.497	       323.5814	            9.9
          0.498	       323.6237	             10
          0.499	       323.9798	             10
            0.5	       324.0412	             10
          0.501	       324.6514	             10
          0.502	       324.7049	             10
          0.503	       325.0009	             10
          0.504	       325.1114	             10
          0.505	       325.4043	             10
          0.506	       325.5255	             10
          0.507	       325.8777	             10
          0.508	        325.918	             10
          0.509	       326.2731	             10
           0.51	       326.3132	             10
          0.511	        326.921	             10
          0.512	       326.9742	             10
          0.513	       327.2682	             10
          0.514	       327.3719	             10
          0.515	       327.6706	             10
          0.516	       327.7795	             10
          0.517	        328.128	             10
          0.518	       328.1785	             10
          0.519	       328.5337	             10
           0.52	       328.6065	             10
          0.521	       329.2265	             10
          0.522	       329.2882	             10
          0.523	       329.5841	             10
          0.524	       329.6915	             10
          0.525	       329.9901	             11
          0.526	       330.1153	             11
          0.527	       330.4615	             11
          0.528	       330.5144	             11
          0.529	       330.8705	             11
           0.53	       330.9221	             11
          0.531	        331.533	             11
          0.532	       331.5764	             11
          0.533	       331.8727	             11
          0.534	       331.9748	             11
          0.535	       332.2694	             11
          0.536	        332.404	             11
          0.537	       332.7483	             11
          0.538	       332.7986	             11
          0.539	       333.1562	             11
           0.54	       333.2076	             11
          0.541	       333.8192	             11
          0.542	       333.8918	             11
          0.543	       334.1874	             11
          0.544	        334.301	             11
          0.545	       334.6173	             11
          0.546	       334.7265	             11
          0.547	       335.0852	             11
          0.548	       335.1359	             11
          0.549	       335.4576	             11
           0.55	       335.5438	             11
          0.551	        336.158	             11
          0.552	       336.1997	             11
          0.553	       336.4927	             11
          0.554	       336.5433	             11
          0.555	       336.8986	             11
          0.556	       337.0224	             11
          0.557	        337.378	             11
          0.558	       337.4283	             11
          0.559	       337.7233	             11
           0.56	       337.8239	             11
          0.561	       338.4302	             11
          0.562	       338.4827	             11
          0.563	       338.7904	             11
          0.564	        338.844	             11
          0.565	       339.1943	             11
          0.566	       339.3081	             11
          0.567	       339.6552	             11
          0.568	       339.7072	             11
          0.569	       339.9991	             11
           0.57	       340.1131	             11
          0.571	       340.7277	             11
          0.572	       340.7692	             11
          0.573	       341.0621	             11
          0.574	       341.1148	             11
          0.575	        341.469	             12
          0.576	       341.5815	             12
          0.577	       341.9311	             12
          0.578	       341.9719	             12
          0.579	       342.2647	             12
           0.58	       342.3644	             12
          0.581	       342.9867	             12
          0.582	       343.0394	             12
          0.583	       343.3349	             12
          0.584	       343.3762	             12
          0.585	       343.7339	             12
          0.586	       343.8763	             12
          0.587	       344.2265	             12
          0.588	       344.2779	             12
          0.589	       344.5759	             12
           0.59	       344.6739	             12
          0.591	       345.2813	             12
          0.592	       345.3241	             12
          0.593	       345.6195	             12
          0.594	       345.6593	             12
          0.595	       346.0138	             12
          0.596	       346.1247	             12
          0.597	       346.4888	             12
          0.598	       346.5293	             12
          0.599	       346.8265	             12
            0.6	       346.9306	             12
          0.601	       347.5396	             12
          0.602	       347.5916	             12
          0.603	       347.8847	             12
          0.604	       347.9367	             12
          0.605	       348.2957	             12
          0.606	       348.4133	             12
          0.607	       348.7636	             12
          0.608	       348.8249	             12
          0.609	       349.1227	             12
           0.61	       349.2207	             12
          0.611	       349.8335	             12
          0.612	       349.8754	             12
          0.613	       350.1815	             12
          0.614	       350.2222	             12
          0.615	       350.5769	             12
          0.616	       350.6987	             12
          0.617	       351.0465	             12
          0.618	       351.0869	             12
          0.619	       351.3853	             12
           0.62	       351.4839	             12
          0.621	       352.0951	             12
          0.622	       352.1373	             12
          0.623	       352.4318	             12
          0.624	        352.472	             12
          0.625	       352.8239	             13
          0.626	       352.9446	             13
          0.627	       353.2927	             13
          0.628	       353.3433	             13
          0.629	       353.6376	             13
           0.63	       353.7501	             13
          0.631	       354.3611	             13
          0.632	       354.4132	             13
          0.633	       354.7079	             13
          0.634	       354.7486	             13
          0.635	       355.1046	             13
          0.636	       355.2221	             13
          0.637	       355.5748	             13
          0.638	       355.6178	             13
          0.639	       355.9128	             13
           0.64	       356.0116	             13
          0.641	        356.626	             13
          0.642	       356.6895	             13
          0.643	       356.9828	             13
          0.644	       357.0331	             13
          0.645	       357.3876	             13
          0.646	       357.5005	             13
          0.647	       357.8512	             13
          0.648	       357.9126	             13
          0.649	       358.2079	             13
           0.65	       358.3111	             13
          0.651	       358.9166	             13
          0.652	       358.9801	             13
          0.653	       359.2781	             13
          0.654	       359.3196	             13
          0.655	       359.6724	             13
          0.656	       359.7946	             13
          0.657	       360.1426	             13
          0.658	       360.1833	             13
          0.659	       360.4768	             13
           0.66	       360.5906	             13
          0.661	       361.2027	             13
          0.662	       361.2651	             13
          0.663	        361.557	             13
          0.664	       361.5974	             13
          0.665	       361.9533	             13
          0.666	       362.0767	             13
          0.667	       362.4259	             13
          0.668	       362.4668	             13
          0.669	       362.7602	             13
           0.67	       362.8696	             13
          0.671	       363.4855	             13
          0.672	       363.5398	             13
          0.673	       363.8337	             13
          0.674	       363.8848	             13
          0.675	       364.2389	             14
          0.676	       364.3655	             14
          0.677	       364.7119	             14
          0.678	       364.7625	             14
          0.679	       365.0614	             14
           0.68	       365.1625	             14
          0.681	       365.7803	             14
          0.682	        365.832	             14
          0.683	       366.1285	             14
          0.684	       366.1688	             14
          0.685	       366.5192	             14
          0.686	       366.6308	             14
          0.687	         366.99	             14
          0.688	       367.0304	             14
          0.689	       367.3255	             14
           0.69	       367.4385	             14
          0.691	       368.0469	             14
          0.692	        368.109	             14
          0.693	        368.402	             14
          0.694	        368.442	             14
          0.695	        368.802	             14
          0.696	       368.9103	             14
          0.697	       369.2594	             14
          0.698	       369.3013	             14
          0.699	       369.5983	             14
            0.7	       369.7012	             14
          0.701	       370.3076	             14
          0.702	       370.3616	             14
          0.703	       370.6593	             14
          0.704	        370.699	             14
          0.705	       371.0544	             14
          0.706	        371.163	             14
          0.707	       371.5117	             14
          0.708	       371.5513	             14
          0.709	       371.8497	             14
           0.71	       371.9601	             14
          0.711	       372.5704	             14
          0.712	       372.6119	             14
          0.713	       372.9094	             14
          0.714	       372.9705	             14
          0.715	       373.3264	             14
          0.716	       373.4463	             14
          0.717	       373.7953	             14
          0.718	       373.8355	             14
          0.719	       374.1286	             14
           0.72	       374.2316	             14
          0.721	       374.8434	             14
          0.722	       374.8846	             14
          0.723	       375.1807	             14
          0.724	       375.2308	             14
          0.725	       375.5891	             15
          0.726	       375.7101	             15
          0.727	       376.0608	             15
          0.728	       376.1013	             15
          0.729	       376.3978	             15
           0.73	       376.5058	             15
          0.731	       377.1182	             15
          0.732	       377.1695	             15
          0.733	        377.466	             15
          0.734	       377.5058	             15
          0.735	       377.8576	             15
          0.736	       377.9716	             15
          0.737	       378.3163	             15
          0.738	       378.3565	             15
          0.739	       378.6548	             15
           0.74	       378.7636	             15
          0.741	       379.3723	             15
          0.742	        379.424	             15
          0.743	       379.7235	             15
          0.744	        379.765	             15
          0.745	       380.1189	             15
          0.746	       380.2326	             15
          0.747	       380.5912	             15
          0.748	       380.6315	             15
          0.749	       380.9271	             15
           0.75	       381.0296	             15
          0.751	       381.6432	             15
          0.752	       381.6956	             15
          0.753	       381.9991	             15
          0.754	       382.0509	             15
          0.755	       382.4074	             15
          0.756	       382.5279	             15
          0.757	       382.8782	             15
          0.758	       382.9299	             15
          0.759	       383.2219	             15
           0.76	       383.3199	             15
          0.761	       383.9342	             15
          0.762	       383.9884	             15
          0.763	       384.2832	             15
          0.764	        384.325	             15
          0.765	       384.6766	             15
          0.766	       384.7996	             15
          0.767	       385.1443	             15
          0.768	        385.195	             15
          0.769	       385.4915	             15
           0.77	       385.5942	             15
          0.771	       386.2087	             15
          0.772	       386.2511	             15
          0.773	       386.5445	             15
          0.774	       386.5993	             15
          0.775	       386.9493	             16
          0.776	        387.062	             16
          0.777	       387.4187	             16
          0.778	       387.4596	             16
          0.779	       387.7509	             16
           0.78	       387.8536	             16
          0.781	       388.4805	             16
          0.782	       388.5341	             16
          0.783	       388.8362	             16
          0.784	       388.8871	             16
          0.785	       389.2462	             16
          0.786	       389.3675	             16
          0.787	       389.7225	             16
          0.788	       389.7638	             16
          0.789	       390.0706	             16
           0.79	       390.1709	             16
          0.791	       390.7772	             16
          0.792	       390.8402	             16
          0.793	       391.1384	             16
          0.794	       391.1989	             16
          0.795	       391.5553	             16
          0.796	       391.6762	             16
          0.797	       392.0124	             16
          0.798	       392.0772	             16
          0.799	       392.3734	             16
            0.8	       392.4777	             16
          0.801	       393.0851	             16
          0.802	       393.1369	             16
          0.803	       393.4341	             16
          0.804	       393.4845	             16
          0.805	       393.8376	             16
          0.806	       393.9571	             16
          0.807	        394.254	             16
          0.808	       394.3572	             16
          0.809	       394.6496	             16
           0.81	       394.7525	             16
          0.811	       395.3623	             16
          0.812	       395.4257	             16
          0.813	       395.7219	             16
          0.814	       395.7742	             16
          0.815	       396.1268	             16
          0.816	       396.2372	             16
          0.817	       396.5329	             16
          0.818	       396.6274	             16
          0.819	       396.9243	             16
           0.82	        397.022	             16
          0.821	       397.6367	             16
          0.822	       397.6994	             16
          0.823	       397.9954	             16
          0.824	       398.0455	             16
          0.825	        398.398	             17
          0.826	       398.5118	             17
          0.827	       398.8072	             17
          0.828	       398.9098	             17
          0.829	       399.2074	             17
           0.83	       399.3068	             17
          0.831	       399.9134	             17
          0.832	       399.9769	             17
          0.833	        400.274	             17
          0.834	       400.3156	             17
          0.835	       400.6764	             17
          0.836	       400.8081	             17
          0.837	       401.1052	             17
          0.838	          401.2	             17
          0.839	       401.4954	             17
           0.84	       401.6049	             17
          0.841	        402.213	             17
          0.842	       402.2569	             17
          0.843	       402.5497	             17
          0.844	       402.6004	             17
          0.845	       402.9596	             17
          0.846	       403.0709	             17
          0.847	       403.3681	             17
          0.848	       403.4653	             17
          0.849	       403.7703	             17
           0.85	       403.8713	             17
          0.851	       404.4818	             17
          0.852	       404.5258	             17
          0.853	       404.8195	             17
          0.854	       404.8597	             17
          0.855	       405.2145	             17
          0.856	       405.3271	             17
          0.857	       405.6179	             17
          0.858	       405.7099	             17
          0.859	       406.0074	             17
           0.86	       406.1191	             17
          0.861	       406.7292	             17
          0.862	       406.7818	             17
          0.863	       407.0766	             17
          0.864	       407.1168	             17
          0.865	       407.4696	             17
          0.866	       407.5797	             17
          0.867	       407.8792	             17
          0.868	       407.9752	             17
          0.869	       408.2676	             17
           0.87	       408.3702	             17
          0.871	       408.9843	             17
          0.872	       409.0273	             17
          0.873	       409.3197	             17
          0.874	       409.3615	             17
          0.875	       409.7177	             18
          0.876	       409.8418	             18
          0.877	       410.1347	             18
          0.878	       410.2314	             18
          0.879	       410.5253	             18
           0.88	       410.6253	             18
          0.881	       411.2414	             18
          0.882	       411.3036	             18
          0.883	       411.6028	             18
          0.884	       411.6441	             18
          0.885	        411.996	             18
          0.886	       412.1084	             18
          0.887	       412.4058	             18
          0.888	        412.507	             18
          0.889	       412.8043	             18
           0.89	       412.9021	             18
          0.891	       413.5018	             18
          0.892	       413.5695	             18
          0.893	       413.8658	             18
          0.894	       413.9068	             18
          0.895	       414.2619	             18
          0.896	       414.3716	             18
          0.897	        414.668	             18
          0.898	       414.7765	             18
          0.899	       415.0692	             18
            0.9	       415.1746	             18
          0.901	        415.713	             18
          0.902	       415.8392	             18
          0.903	       416.1359	             18
          0.904	       416.1868	             18
          0.905	       416.5409	             18
          0.906	       416.6497	             18
          0.907	       416.9449	             18
          0.908	       417.0413	             18
          0.909	       417.3381	             18
           0.91	       417.4372	             18
          0.911	       417.9214	             18
          0.912	       418.0987	             18
          0.913	       418.3957	             18
          0.914	        418.446	             18
          0.915	       418.7996	             18
          0.916	       418.9237	             18
          0.917	       419.2195	             18
          0.918	        419.342	             18
          0.919	       419.6406	             18
           0.92	       419.7504	             18
          0.921	       420.0864	             18
          0.922	       420.4129	             18
          0.923	       420.7095	             18
          0.924	       420.7528	             18
          0.925	       421.1067	             19
          0.926	       421.1849	             19
          0.927	       421.5461	             19
          0.928	        421.651	             19
          0.929	       421.9481	             19
           0.93	       422.0467	             19
          0.931	       422.3433	             19
          0.932	       422.6982	             19
          0.933	       422.9953	             19
          0.934	       423.0464	             19
          0.935	       423.4008	             19
          0.936	        423.453	             19
          0.937	       423.8183	             19
