   Simtime [s] 	   Realtime [s]	 Percentage [%]
          0.203	       6.313482	            4.1
          0.204	       6.317646	            4.1
          0.205	       6.334752	            4.1
          0.206	       6.338949	            4.1
          0.207	       6.346527	            4.1
          0.208	       6.357819	            4.2
          0.209	       6.374996	            4.2
           0.21	       6.383313	            4.2
          0.211	       6.399396	            4.2
          0.212	       6.410786	            4.2
          0.213	       6.417917	            4.3
          0.214	        6.42094	            4.3
          0.215	       6.429467	            4.3
          0.216	         6.4419	            4.3
          0.217	       6.457549	            4.3
          0.218	       6.468996	            4.4
          0.219	       6.487295	            4.4
           0.22	       6.495876	            4.4
          0.221	       6.511809	            4.4
          0.222	        6.51354	            4.4
          0.223	       6.529329	            4.5
          0.224	       6.541976	            4.5
          0.225	       6.550515	            4.5
          0.226	       6.562866	            4.5
          0.227	       6.579802	            4.5
          0.228	       6.591656	            4.6
          0.229	       6.608315	            4.6
           0.23	       6.625272	            4.6
          0.231	       6.640963	            4.6
          0.232	       6.642676	            4.6
          0.233	       6.653199	            4.7
          0.234	       6.657951	            4.7
          0.235	       6.666226	            4.7
          0.236	       6.678812	            4.7
          0.237	       6.694538	            4.7
          0.238	       6.706284	            4.8
          0.239	       6.723415	            4.8
           0.24	         6.7422	            4.8
          0.241	       6.759934	            4.8
          0.242	       6.771455	            4.8
          0.243	       6.787066	            4.9
          0.244	        6.79136	            4.9
          0.245	       6.799992	            4.9
          0.246	       6.804286	            4.9
          0.247	       6.820473	            4.9
          0.248	       6.831928	              5
          0.249	       6.850258	              5
           0.25	       6.858562	              5
          0.251	       6.874287	              5
          0.252	         6.8857	              5
          0.253	       6.901928	            5.1
          0.254	         6.9147	            5.1
          0.255	       6.931378	            5.1
          0.256	       6.944069	            5.1
          0.257	        6.96021	            5.1
          0.258	        6.97193	            5.2
          0.259	       6.980298	            5.2
           0.26	        6.98859	            5.2
          0.261	        7.00446	            5.2
          0.262	       7.015542	            5.2
          0.263	       7.031485	            5.3
          0.264	       7.044224	            5.3
          0.265	       7.062466	            5.3
          0.266	       7.075353	            5.3
          0.267	       7.082974	            5.3
          0.268	       7.084864	            5.4
          0.269	       7.101812	            5.4
           0.27	       7.118431	            5.4
          0.271	       7.125703	            5.4
          0.272	        7.12835	            5.4
          0.273	       7.135568	            5.5
          0.274	       7.139088	            5.5
          0.275	       7.147834	            5.5
          0.276	       7.151667	            5.5
          0.277	        7.15929	            5.5
          0.278	       7.160984	            5.6
          0.279	       7.169479	            5.6
           0.28	         7.1784	            5.6
          0.281	       7.193764	            5.6
          0.282	       7.195528	            5.6
          0.283	       7.202469	            5.7
          0.284	       7.206308	            5.7
          0.285	       7.214386	            5.7
          0.286	       7.218388	            5.7
          0.287	       7.234222	            5.7
          0.288	       7.236601	            5.8
          0.289	       7.253472	            5.8
           0.29	       7.261779	            5.8
          0.291	       7.268863	            5.8
          0.292	       7.270488	            5.8
          0.293	        7.27708	            5.9
          0.294	       7.280224	            5.9
          0.295	        7.28856	            5.9
          0.296	       7.300614	            5.9
          0.297	       7.307948	            5.9
          0.298	       7.310755	              6
          0.299	       7.329111	              6
            0.3	       7.337419	              6
          0.301	       7.353152	              6
          0.302	       7.364713	              6
          0.303	        7.37227	            6.1
          0.304	        7.38453	            6.1
          0.305	       7.401988	            6.1
          0.306	       7.405097	            6.1
          0.307	       7.421861	            6.1
          0.308	       7.433343	            6.2
          0.309	       7.441657	            6.2
           0.31	       7.460393	            6.2
          0.311	       7.467538	            6.2
          0.312	       7.469237	            6.2
          0.313	        7.47948	            6.3
          0.314	       7.483257	            6.3
          0.315	        7.50026	            6.3
          0.316	       7.501913	            6.3
          0.317	       7.518441	            6.3
          0.318	       7.521199	            6.4
          0.319	       7.537884	            6.4
           0.32	       7.556069	            6.4
          0.321	       7.563785	            6.4
          0.322	       7.565581	            6.4
          0.323	       7.581437	            6.5
          0.324	       7.585521	            6.5
          0.325	       7.602845	            6.5
          0.326	       7.604516	            6.5
          0.327	       7.621141	            6.5
          0.328	       7.623099	            6.6
          0.329	        7.64092	            6.6
           0.33	       7.657554	            6.6
          0.331	       7.666345	            6.6
          0.332	        7.67791	            6.6
          0.333	       7.684866	            6.7
          0.334	       7.688245	            6.7
          0.335	       7.704953	            6.7
          0.336	         7.7163	            6.7
          0.337	       7.726164	            6.7
          0.338	       7.727952	            6.8
          0.339	       7.736476	            6.8
           0.34	       7.753576	            6.8
          0.341	       7.769728	            6.8
          0.342	       7.780793	            6.8
          0.343	        7.78819	            6.9
          0.344	       7.801096	            6.9
          0.345	        7.81832	            6.9
          0.346	       7.830018	            6.9
          0.347	       7.846654	            6.9
          0.348	       7.858393	              7
          0.349	       7.867349	              7
           0.35	       7.875646	              7
          0.351	       7.891848	              7
          0.352	       7.893712	              7
          0.353	       7.900957	            7.1
          0.354	       7.913875	            7.1
          0.355	       7.922389	            7.1
          0.356	       7.934239	            7.1
          0.357	       7.950546	            7.1
          0.358	       7.961721	            7.2
          0.359	       7.978857	            7.2
           0.36	       7.995592	            7.2
          0.361	       8.011602	            7.2
          0.362	       8.022959	            7.2
          0.363	       8.039048	            7.3
          0.364	       8.051706	            7.3
          0.365	       8.069797	            7.3
          0.366	       8.071514	            7.3
          0.367	       8.088532	            7.3
          0.368	       8.100125	            7.4
          0.369	       8.108338	            7.4
           0.37	        8.11946	            7.4
          0.371	       8.127309	            7.4
          0.372	       8.129998	            7.4
          0.373	       8.136775	            7.5
          0.374	       8.140637	            7.5
          0.375	       8.152501	            7.5
          0.376	       8.154068	            7.5
          0.377	       8.162532	            7.5
          0.378	       8.164983	            7.6
          0.379	       8.175082	            7.6
           0.38	       8.186374	            7.6
          0.381	       8.193913	            7.6
          0.382	       8.205563	            7.6
          0.383	       8.212458	            7.7
          0.384	       8.216183	            7.7
          0.385	       8.232668	            7.7
          0.386	       8.243891	            7.7
          0.387	       8.252048	            7.7
          0.388	        8.25435	            7.8
          0.389	       8.272493	            7.8
           0.39	       8.280883	            7.8
          0.391	       8.288275	            7.8
          0.392	       8.299561	            7.8
          0.393	       8.306944	            7.9
          0.394	       8.319716	            7.9
          0.395	       8.337063	            7.9
          0.396	       8.348435	            7.9
          0.397	       8.356748	            7.9
          0.398	        8.36802	              8
          0.399	       8.384793	              8
            0.4	       8.391685	              8
          0.401	       8.400426	              8
          0.402	       8.411919	              8
          0.403	       8.427741	            8.1
          0.404	       8.440179	            8.1
          0.405	       8.448813	            8.1
          0.406	       8.451482	            8.1
          0.407	       8.469813	            8.1
          0.408	       8.481521	            8.2
          0.409	        8.49036	            8.2
           0.41	       8.504969	            8.2
          0.411	        8.52383	            8.2
          0.412	       8.535484	            8.2
          0.413	       8.542566	            8.3
          0.414	       8.554905	            8.3
          0.415	       8.563616	            8.3
          0.416	       8.574926	            8.3
          0.417	       8.582958	            8.3
          0.418	       8.594593	            8.4
          0.419	       8.612902	            8.4
           0.42	       8.616098	            8.4
          0.421	       8.637012	            8.4
          0.422	       8.648703	            8.4
          0.423	       8.664448	            8.5
          0.424	       8.678334	            8.5
          0.425	        8.68626	            8.5
          0.426	        8.69851	            8.5
          0.427	       8.715107	            8.5
          0.428	       8.726399	            8.6
          0.429	       8.743094	            8.6
           0.43	       8.754625	            8.6
          0.431	       8.775581	            8.6
          0.432	        8.78696	            8.6
          0.433	       8.802854	            8.7
          0.434	       8.807124	            8.7
          0.435	       8.823149	            8.7
          0.436	       8.835598	            8.7
          0.437	       8.844012	            8.7
          0.438	       8.855384	            8.8
          0.439	       8.872561	            8.8
           0.44	       8.883905	            8.8
          0.441	       8.905505	            8.8
          0.442	       8.907504	            8.8
          0.443	       8.923562	            8.9
          0.444	       8.936413	            8.9
          0.445	       8.953324	            8.9
          0.446	       8.965788	            8.9
          0.447	       8.982492	            8.9
          0.448	       8.993993	              9
          0.449	       9.002571	              9
           0.45	       9.004357	              9
          0.451	       9.026968	              9
          0.452	       9.029543	              9
          0.453	       9.036921	            9.1
          0.454	       9.049708	            9.1
          0.455	       9.065664	            9.1
          0.456	       9.069503	            9.1
          0.457	       9.087146	            9.1
          0.458	       9.098834	            9.2
          0.459	       9.107688	            9.2
           0.46	       9.119652	            9.2
          0.461	       9.140788	            9.2
          0.462	       9.142543	            9.2
          0.463	       9.149637	            9.3
          0.464	        9.15371	            9.3
          0.465	       9.169396	            9.3
          0.466	       9.173074	            9.3
          0.467	       9.189683	            9.3
          0.468	       9.191366	            9.4
          0.469	       9.208304	            9.4
           0.47	       9.219441	            9.4
          0.471	       9.241388	            9.4
          0.472	       9.243142	            9.4
          0.473	       9.250115	            9.5
          0.474	       9.262314	            9.5
          0.475	       9.269316	            9.5
          0.476	       9.273897	            9.5
          0.477	        9.29116	            9.5
          0.478	       9.292861	            9.6
          0.479	       9.309868	            9.6
           0.48	       9.311726	            9.6
          0.481	       9.334064	            9.6
          0.482	       9.345624	            9.6
          0.483	       9.361043	            9.7
          0.484	       9.373493	            9.7
          0.485	       9.389474	            9.7
          0.486	       9.401815	            9.7
          0.487	       9.418423	            9.7
          0.488	       9.420354	            9.8
          0.489	       9.428338	            9.8
           0.49	       9.439815	            9.8
          0.491	       9.462389	            9.8
          0.492	       9.464327	            9.8
          0.493	       9.479648	            9.9
          0.494	       9.483608	            9.9
          0.495	       9.499716	            9.9
          0.496	       9.503583	            9.9
          0.497	       9.521161	            9.9
          0.498	       9.532952	             10
          0.499	       9.549745	             10
            0.5	       9.561156	             10
          0.501	       9.576065	             10
          0.502	       9.587821	             10
          0.503	       9.603768	             10
          0.504	       9.616457	             10
          0.505	        9.63223	             10
          0.506	       9.644902	             10
          0.507	       9.653412	             10
          0.508	       9.665043	             10
          0.509	       9.683397	             10
           0.51	       9.694948	             10
          0.511	       9.716292	             10
          0.512	       9.728579	             10
          0.513	       9.744352	             10
          0.514	       9.757157	             10
          0.515	        9.77495	             10
          0.516	       9.787478	             10
          0.517	       9.804171	             10
          0.518	       9.815666	             10
          0.519	       9.832611	             10
           0.52	       9.843924	             10
          0.521	       9.866359	             10
          0.522	       9.877585	             10
          0.523	       9.893639	             10
          0.524	       9.905883	             10
          0.525	       9.921683	             11
          0.526	       9.925069	             11
          0.527	        9.94198	             11
          0.528	       9.953057	             11
          0.529	       9.969984	             11
           0.53	       9.971811	             11
          0.531	       9.994267	             11
          0.532	       10.00593	             11
          0.533	       10.02305	             11
          0.534	       10.03534	             11
          0.535	       10.05105	             11
          0.536	       10.06387	             11
          0.537	       10.07205	             11
          0.538	       10.08371	             11
          0.539	       10.10038	             11
           0.54	       10.11222	             11
          0.541	       10.13323	             11
          0.542	       10.14504	             11
          0.543	       10.15253	             11
          0.544	       10.16519	             11
          0.545	       10.18206	             11
          0.546	       10.19415	             11
          0.547	       10.21048	             11
          0.548	       10.21221	             11
          0.549	       10.22808	             11
           0.55	       10.23131	             11
          0.551	       10.24505	             11
          0.552	       10.24752	             11
          0.553	        10.2548	             11
          0.554	       10.26627	             11
          0.555	       10.27477	             11
          0.556	       10.28703	             11
          0.557	        10.2955	             11
          0.558	       10.30662	             11
          0.559	       10.31411	             11
           0.56	       10.31746	             11
          0.561	       10.33891	             11
          0.562	       10.35182	             11
          0.563	        10.3592	             11
          0.564	       10.36099	             11
          0.565	        10.3765	             11
          0.566	       10.38915	             11
          0.567	       10.39904	             11
          0.568	        10.4109	             11
          0.569	       10.42701	             11
           0.57	       10.43359	             11
          0.571	       10.45415	             11
          0.572	       10.45621	             11
          0.573	        10.4726	             11
          0.574	       10.48401	             11
          0.575	       10.49241	             12
          0.576	       10.49563	             12
          0.577	       10.51335	             12
          0.578	       10.52505	             12
          0.579	       10.54085	             12
           0.58	       10.55303	             12
          0.581	       10.57394	             12
          0.582	       10.58584	             12
          0.583	       10.59319	             12
          0.584	       10.60454	             12
          0.585	       10.62093	             12
          0.586	       10.62493	             12
          0.587	       10.63346	             12
          0.588	       10.63516	             12
          0.589	       10.65137	             12
           0.59	       10.65508	             12
          0.591	        10.6757	             12
          0.592	       10.68735	             12
          0.593	       10.70328	             12
          0.594	       10.71463	             12
          0.595	       10.73158	             12
          0.596	       10.73528	             12
          0.597	       10.74343	             12
          0.598	       10.75504	             12
          0.599	       10.77083	             12
            0.6	       10.78373	             12
          0.601	       10.79671	             12
          0.602	       10.80821	             12
          0.603	       10.82429	             12
          0.604	       10.83579	             12
          0.605	       10.85234	             12
          0.606	         10.865	             12
          0.607	        10.8736	             12
          0.608	       10.88565	             12
          0.609	       10.89271	             12
           0.61	       10.89642	             12
          0.611	       10.91755	             12
          0.612	       10.92901	             12
          0.613	       10.94483	             12
          0.614	       10.94694	             12
          0.615	        10.9638	             12
          0.616	       10.97667	             12
          0.617	        10.9945	             12
          0.618	       11.00629	             12
          0.619	       11.02234	             12
           0.62	       11.02587	             12
          0.621	       11.04714	             12
          0.622	       11.05891	             12
          0.623	       11.06627	             12
          0.624	       11.07821	             12
          0.625	       11.09543	             13
          0.626	       11.10918	             13
          0.627	        11.1174	             13
          0.628	        11.1193	             13
          0.629	       11.13675	             13
           0.63	       11.14976	             13
          0.631	       11.17234	             13
          0.632	         11.184	             13
          0.633	       11.19202	             13
          0.634	       11.19383	             13
          0.635	       11.20219	             13
          0.636	       11.22035	             13
          0.637	       11.23659	             13
          0.638	       11.23928	             13
          0.639	       11.25509	             13
           0.64	       11.26741	             13
          0.641	       11.28909	             13
          0.642	         11.292	             13
          0.643	       11.29934	             13
          0.644	       11.30128	             13
          0.645	       11.30947	             13
          0.646	        11.3236	             13
          0.647	       11.34187	             13
          0.648	       11.35384	             13
          0.649	       11.37141	             13
           0.65	       11.38403	             13
          0.651	       11.40544	             13
          0.652	       11.41715	             13
          0.653	       11.43395	             13
          0.654	       11.44559	             13
          0.655	       11.46217	             13
          0.656	       11.47495	             13
          0.657	       11.49175	             13
          0.658	       11.49404	             13
          0.659	       11.51013	             13
           0.66	       11.51393	             13
          0.661	       11.53669	             13
          0.662	       11.54832	             13
          0.663	       11.56415	             13
          0.664	       11.57525	             13
          0.665	       11.59348	             13
          0.666	       11.59741	             13
          0.667	       11.60589	             13
          0.668	       11.61775	             13
          0.669	       11.63366	             13
           0.67	       11.63688	             13
          0.671	       11.65904	             13
          0.672	       11.67055	             13
          0.673	       11.68768	             13
          0.674	       11.68949	             13
          0.675	       11.70613	             14
          0.676	       11.71888	             14
          0.677	       11.73545	             14
          0.678	       11.73732	             14
          0.679	       11.74467	             14
           0.68	       11.74862	             14
          0.681	       11.77131	             14
          0.682	       11.78274	             14
          0.683	       11.79887	             14
          0.684	       11.81007	             14
          0.685	       11.81848	             14
          0.686	       11.83081	             14
          0.687	       11.84911	             14
          0.688	       11.86062	             14
          0.689	       11.87642	             14
           0.69	       11.88898	             14
          0.691	       11.90187	             14
          0.692	        11.9037	             14
          0.693	       11.92044	             14
          0.694	       11.93216	             14
          0.695	       11.94904	             14
          0.696	       11.95315	             14
          0.697	       11.96999	             14
          0.698	       11.98181	             14
          0.699	        11.9981	             14
            0.7	       12.01112	             14
          0.701	       12.02823	             14
          0.702	       12.03958	             14
          0.703	       12.05523	             14
          0.704	        12.0667	             14
          0.705	       12.08352	             14
          0.706	       12.09647	             14
          0.707	       12.11358	             14
          0.708	       12.12491	             14
          0.709	       12.14065	             14
           0.71	       12.15353	             14
          0.711	       12.16648	             14
          0.712	       12.17823	             14
          0.713	       12.18578	             14
          0.714	       12.19748	             14
          0.715	       12.21423	             14
          0.716	       12.21846	             14
          0.717	       12.23495	             14
          0.718	       12.24647	             14
          0.719	       12.26227	             14
           0.72	       12.27461	             14
          0.721	       12.29707	             14
          0.722	       12.30893	             14
          0.723	       12.32486	             14
          0.724	       12.33649	             14
          0.725	        12.3544	             15
          0.726	       12.36831	             15
          0.727	       12.38499	             15
          0.728	       12.38667	             15
          0.729	       12.40271	             15
           0.73	       12.40635	             15
          0.731	       12.42873	             15
          0.732	       12.44014	             15
          0.733	       12.45618	             15
          0.734	       12.46836	             15
          0.735	       12.47696	             15
          0.736	       12.48104	             15
          0.737	       12.49772	             15
          0.738	        12.4997	             15
          0.739	       12.51583	             15
           0.74	       12.52846	             15
          0.741	       12.55044	             15
          0.742	       12.56222	             15
          0.743	       12.56945	             15
          0.744	       12.58114	             15
          0.745	       12.59794	             15
          0.746	       12.60176	             15
          0.747	       12.62009	             15
          0.748	       12.63145	             15
          0.749	       12.64759	             15
           0.75	       12.65192	             15
          0.751	       12.66716	             15
          0.752	       12.67873	             15
          0.753	       12.68644	             15
          0.754	       12.69791	             15
          0.755	       12.71461	             15
          0.756	       12.72724	             15
          0.757	       12.74524	             15
          0.758	       12.74709	             15
          0.759	       12.75677	             15
           0.76	        12.7691	             15
          0.761	       12.78265	             15
          0.762	       12.79396	             15
          0.763	       12.81088	             15
          0.764	       12.82246	             15
          0.765	       12.83134	             15
          0.766	        12.8353	             15
          0.767	       12.85196	             15
          0.768	        12.8635	             15
          0.769	       12.87952	             15
           0.77	       12.89209	             15
          0.771	        12.9133	             15
          0.772	       12.92522	             15
          0.773	       12.94088	             15
          0.774	       12.95215	             15
          0.775	       12.96864	             16
          0.776	       12.98117	             16
          0.777	        12.9997	             16
          0.778	       13.01163	             16
          0.779	       13.01925	             16
           0.78	         13.032	             16
          0.781	       13.05281	             16
          0.782	       13.06448	             16
          0.783	        13.0804	             16
          0.784	       13.09235	             16
          0.785	       13.10897	             16
          0.786	       13.12138	             16
          0.787	       13.13954	             16
          0.788	         13.151	             16
          0.789	       13.16866	             16
           0.79	       13.18188	             16
          0.791	       13.20455	             16
          0.792	       13.21628	             16
          0.793	       13.22318	             16
          0.794	        13.2252	             16
          0.795	       13.23349	             16
          0.796	       13.23759	             16
          0.797	       13.25475	             16
          0.798	       13.26632	             16
          0.799	       13.28189	             16
            0.8	       13.29474	             16
          0.801	       13.31594	             16
          0.802	       13.32755	             16
          0.803	       13.34555	             16
          0.804	       13.35732	             16
          0.805	        13.3735	             16
          0.806	       13.37711	             16
          0.807	       13.39303	             16
          0.808	       13.39691	             16
          0.809	       13.40374	             16
           0.81	       13.40749	             16
          0.811	       13.42985	             16
          0.812	       13.44171	             16
          0.813	       13.45759	             16
          0.814	       13.45928	             16
          0.815	       13.47727	             16
          0.816	       13.48096	             16
          0.817	       13.49712	             16
          0.818	       13.50925	             16
          0.819	       13.51625	             16
           0.82	       13.52874	             16
          0.821	       13.55171	             16
          0.822	       13.56465	             16
          0.823	       13.58045	             16
          0.824	       13.59207	             16
          0.825	        13.6004	             17
          0.826	       13.61273	             17
          0.827	       13.62021	             17
          0.828	       13.62458	             17
          0.829	       13.63172	             17
           0.83	        13.6351	             17
          0.831	       13.65758	             17
          0.832	       13.65954	             17
          0.833	       13.67565	             17
          0.834	       13.68726	             17
          0.835	       13.69558	             17
          0.836	       13.70009	             17
          0.837	       13.70739	             17
          0.838	       13.71959	             17
          0.839	       13.73539	             17
           0.84	        13.7479	             17
          0.841	       13.76974	             17
          0.842	       13.78122	             17
          0.843	       13.78838	             17
          0.844	       13.79027	             17
          0.845	       13.80717	             17
          0.846	       13.81963	             17
          0.847	       13.83596	             17
          0.848	       13.84833	             17
          0.849	       13.86455	             17
           0.85	       13.86844	             17
          0.851	        13.8905	             17
          0.852	       13.89249	             17
          0.853	       13.90802	             17
          0.854	       13.90975	             17
          0.855	       13.91833	             17
          0.856	       13.92236	             17
          0.857	        13.9396	             17
          0.858	       13.95237	             17
          0.859	       13.96805	             17
           0.86	       13.98026	             17
          0.861	       14.00318	             17
          0.862	        14.0151	             17
          0.863	       14.03085	             17
          0.864	       14.04238	             17
          0.865	       14.05906	             17
          0.866	         14.072	             17
          0.867	       14.08818	             17
          0.868	       14.10036	             17
          0.869	       14.11766	             17
           0.87	       14.13003	             17
          0.871	       14.15244	             17
          0.872	       14.16397	             17
          0.873	       14.18008	             17
          0.874	       14.18187	             17
          0.875	       14.19815	             18
          0.876	       14.21139	             18
          0.877	       14.22713	             18
          0.878	       14.23064	             18
          0.879	       14.23782	             18
           0.88	       14.24193	             18
          0.881	       14.26476	             18
          0.882	       14.27624	             18
          0.883	       14.29201	             18
          0.884	       14.30367	             18
          0.885	       14.31978	             18
          0.886	       14.32337	             18
          0.887	       14.33088	             18
          0.888	       14.33478	             18
          0.889	       14.34366	             18
           0.89	       14.35639	             18
          0.891	       14.38013	             18
          0.892	       14.38223	             18
          0.893	       14.39996	             18
          0.894	        14.4113	             18
          0.895	       14.42152	             18
          0.896	       14.42568	             18
          0.897	       14.44179	             18
          0.898	       14.45543	             18
          0.899	       14.47096	             18
            0.9	       14.48337	             18
          0.901	       14.50369	             18
          0.902	       14.50821	             18
          0.903	       14.52432	             18
          0.904	         14.536	             18
          0.905	        14.5448	             18
          0.906	       14.55929	             18
          0.907	       14.56647	             18
          0.908	       14.57009	             18
          0.909	       14.57745	             18
           0.91	       14.58994	             18
          0.911	       14.60892	             18
          0.912	       14.62281	             18
          0.913	       14.64056	             18
          0.914	       14.65193	             18
          0.915	       14.66866	             18
          0.916	        14.6815	             18
          0.917	       14.68877	             18
          0.918	        14.7014	             18
          0.919	       14.71724	             18
           0.92	       14.72947	             18
          0.921	       14.74614	             18
          0.922	        14.7547	             18
          0.923	       14.76143	             18
          0.924	       14.77253	             18
          0.925	       14.78882	             19
          0.926	       14.79137	             19
          0.927	       14.80837	             19
          0.928	       14.82066	             19
          0.929	       14.82863	             19
           0.93	       14.83212	             19
