   Simtime [s] 	   Realtime [s]	 Percentage [%]
          0.349	       11.07568	              7
           0.35	       11.09488	              7
          0.351	       11.11243	              7
          0.352	       11.12637	              7
          0.353	       11.14814	            7.1
          0.354	       11.16358	            7.1
          0.355	       11.18417	            7.1
          0.356	        11.1983	            7.1
          0.357	        11.2199	            7.1
          0.358	       11.23369	            7.2
          0.359	       11.25314	            7.2
           0.36	       11.27284	            7.2
          0.361	       11.29245	            7.2
          0.362	       11.30616	            7.2
          0.363	       11.32763	            7.3
          0.364	       11.34158	            7.3
          0.365	       11.36259	            7.3
          0.366	       11.37618	            7.3
          0.367	       11.39632	            7.3
          0.368	       11.41014	            7.4
          0.369	       11.42904	            7.4
           0.37	       11.44731	            7.4
          0.371	       11.46503	            7.4
          0.372	       11.47998	            7.4
          0.373	       11.49977	            7.5
          0.374	       11.51425	            7.5
          0.375	        11.5382	            7.5
          0.376	       11.55203	            7.5
          0.377	       11.57268	            7.5
          0.378	       11.58654	            7.6
          0.379	       11.60902	            7.6
           0.38	       11.62776	            7.6
          0.381	        11.6469	            7.6
          0.382	       11.66052	            7.6
          0.383	       11.67989	            7.7
          0.384	       11.69454	            7.7
          0.385	       11.71835	            7.7
          0.386	       11.73221	            7.7
          0.387	       11.75333	            7.7
          0.388	       11.76667	            7.8
          0.389	       11.78734	            7.8
           0.39	        11.8061	            7.8
          0.391	       11.82819	            7.8
          0.392	       11.84196	            7.8
          0.393	       11.86276	            7.9
          0.394	       11.87721	            7.9
          0.395	       11.89867	            7.9
          0.396	       11.91151	            7.9
          0.397	       11.92925	            7.9
          0.398	       11.94319	              8
          0.399	       11.96105	              8
            0.4	       11.97361	              8
          0.401	       11.99167	              8
          0.402	       12.00551	              8
          0.403	       12.02566	            8.1
          0.404	       12.03956	            8.1
          0.405	       12.06021	            8.1
          0.406	       12.07377	            8.1
          0.407	       12.09433	            8.1
          0.408	       12.10799	            8.2
          0.409	       12.12885	            8.2
           0.41	       12.14533	            8.2
          0.411	       12.16993	            8.2
          0.412	        12.1839	            8.2
          0.413	       12.20159	            8.3
          0.414	       12.21614	            8.3
          0.415	       12.22941	            8.3
          0.416	       12.24364	            8.3
          0.417	       12.26123	            8.3
          0.418	       12.27516	            8.4
          0.419	       12.29616	            8.4
           0.42	       12.31031	            8.4
          0.421	       12.33275	            8.4
          0.422	       12.34644	            8.4
          0.423	       12.36424	            8.5
          0.424	       12.37701	            8.5
          0.425	       12.39705	            8.5
          0.426	       12.41171	            8.5
          0.427	       12.43279	            8.5
          0.428	       12.44622	            8.6
          0.429	       12.46852	            8.6
           0.43	       12.48109	            8.6
          0.431	        12.5046	            8.6
          0.432	       12.51825	            8.6
          0.433	       12.53812	            8.7
          0.434	       12.55236	            8.7
          0.435	       12.57149	            8.7
          0.436	       12.58542	            8.7
          0.437	       12.60438	            8.7
          0.438	       12.61812	            8.8
          0.439	       12.63664	            8.8
           0.44	          12.65	            8.8
          0.441	          12.67	            8.8
          0.442	        12.6841	            8.8
          0.443	       12.70188	            8.9
          0.444	       12.71669	            8.9
          0.445	       12.73624	            8.9
          0.446	       12.75035	            8.9
          0.447	       12.77113	            8.9
          0.448	       12.78485	              9
          0.449	       12.79734	              9
           0.45	       12.80155	              9
          0.451	       12.82294	              9
          0.452	       12.83679	              9
          0.453	       12.85638	            9.1
          0.454	       12.87106	            9.1
          0.455	         12.889	            9.1
          0.456	       12.90367	            9.1
          0.457	        12.9227	            9.1
          0.458	       12.93672	            9.2
          0.459	       12.95777	            9.2
           0.46	       12.97155	            9.2
          0.461	       12.99104	            9.2
          0.462	       13.00469	            9.2
          0.463	       13.02409	            9.3
          0.464	       13.03931	            9.3
          0.465	       13.05838	            9.3
          0.466	       13.07421	            9.3
          0.467	       13.09691	            9.3
          0.468	       13.11068	            9.4
          0.469	       13.12402	            9.4
           0.47	       13.13783	            9.4
          0.471	       13.16462	            9.4
          0.472	       13.17842	            9.4
          0.473	       13.19816	            9.5
          0.474	       13.21204	            9.5
          0.475	       13.23092	            9.5
          0.476	       13.24722	            9.5
          0.477	       13.26798	            9.5
          0.478	       13.28169	            9.6
          0.479	       13.30268	            9.6
           0.48	       13.31672	            9.6
          0.481	       13.34095	            9.6
          0.482	       13.35483	            9.6
          0.483	       13.37396	            9.7
          0.484	        13.3882	            9.7
          0.485	       13.40785	            9.7
          0.486	       13.41414	            9.7
          0.487	       13.42735	            9.7
          0.488	       13.43994	            9.8
          0.489	       13.45941	            9.8
           0.49	       13.47302	            9.8
          0.491	       13.49845	            9.8
          0.492	       13.51226	            9.8
          0.493	       13.52949	            9.9
          0.494	        13.5438	            9.9
          0.495	       13.56338	            9.9
          0.496	        13.5772	            9.9
          0.497	       13.59857	            9.9
          0.498	       13.61227	             10
          0.499	       13.62582	             10
            0.5	       13.63935	             10
          0.501	       13.66401	             10
          0.502	       13.67743	             10
          0.503	       13.69785	             10
          0.504	       13.71293	             10
          0.505	       13.73295	             10
          0.506	       13.74806	             10
          0.507	       13.76827	             10
          0.508	       13.78184	             10
          0.509	        13.8007	             10
           0.51	       13.81393	             10
          0.511	       13.83826	             10
          0.512	       13.85206	             10
          0.513	       13.87066	             10
          0.514	       13.88471	             10
          0.515	       13.90498	             10
          0.516	       13.92047	             10
          0.517	         13.941	             10
          0.518	        13.9547	             10
          0.519	       13.97224	             10
           0.52	        13.9861	             10
          0.521	       14.01018	             10
          0.522	       14.02415	             10
          0.523	       14.04186	             10
          0.524	       14.05632	             10
          0.525	       14.07647	             11
          0.526	        14.0828	             11
          0.527	       14.10445	             11
          0.528	       14.11819	             11
          0.529	       14.13857	             11
           0.53	       14.15253	             11
          0.531	       14.17236	             11
          0.532	       14.18567	             11
          0.533	        14.1984	             11
          0.534	       14.21179	             11
          0.535	       14.23145	             11
          0.536	       14.24464	             11
          0.537	       14.26582	             11
          0.538	        14.2798	             11
          0.539	       14.29271	             11
           0.54	       14.30626	             11
          0.541	       14.32973	             11
          0.542	       14.34349	             11
          0.543	        14.3659	             11
          0.544	          14.38	             11
          0.545	       14.40157	             11
          0.546	       14.41435	             11
          0.547	       14.43191	             11
          0.548	       14.44553	             11
          0.549	       14.46334	             11
           0.55	       14.47718	             11
          0.551	       14.49774	             11
          0.552	        14.5113	             11
          0.553	        14.5293	             11
          0.554	       14.54303	             11
          0.555	       14.55602	             11
          0.556	       14.57034	             11
          0.557	       14.59393	             11
          0.558	       14.60741	             11
          0.559	         14.627	             11
           0.56	       14.64101	             11
          0.561	       14.66737	             11
          0.562	       14.68127	             11
          0.563	       14.69301	             11
          0.564	       14.70649	             11
          0.565	       14.72837	             11
          0.566	       14.74359	             11
          0.567	       14.76195	             11
          0.568	       14.77577	             11
          0.569	       14.79341	             11
           0.57	       14.80823	             11
          0.571	       14.83098	             11
          0.572	       14.84466	             11
          0.573	       14.85661	             11
          0.574	       14.86988	             11
          0.575	       14.88386	             12
          0.576	       14.89746	             12
          0.577	       14.91032	             12
          0.578	       14.92398	             12
          0.579	       14.93609	             12
           0.58	       14.95088	             12
          0.581	       14.97528	             12
          0.582	       14.98839	             12
          0.583	       15.00766	             12
          0.584	       15.02125	             12
          0.585	        15.0431	             12
          0.586	       15.05665	             12
          0.587	       15.07486	             12
          0.588	       15.08867	             12
          0.589	       15.10931	             12
           0.59	       15.12448	             12
          0.591	       15.14517	             12
          0.592	       15.15886	             12
          0.593	       15.17614	             12
          0.594	       15.18951	             12
          0.595	        15.2107	             12
          0.596	       15.22584	             12
          0.597	       15.24663	             12
          0.598	       15.26042	             12
          0.599	        15.2794	             12
            0.6	       15.29519	             12
          0.601	       15.31583	             12
          0.602	       15.32889	             12
          0.603	       15.34588	             12
          0.604	       15.35923	             12
          0.605	       15.37287	             12
          0.606	       15.38945	             12
          0.607	       15.40242	             12
          0.608	        15.4165	             12
          0.609	       15.43397	             12
           0.61	       15.44895	             12
          0.611	       15.46996	             12
          0.612	        15.4834	             12
          0.613	       15.50501	             12
          0.614	        15.5186	             12
          0.615	       15.54089	             12
          0.616	       15.55474	             12
          0.617	       15.57441	             12
          0.618	       15.58888	             12
          0.619	       15.60657	             12
           0.62	       15.62061	             12
          0.621	       15.64066	             12
          0.622	       15.65445	             12
          0.623	       15.67412	             12
          0.624	       15.68781	             12
          0.625	       15.70091	             13
          0.626	       15.71568	             13
          0.627	       15.73626	             13
          0.628	        15.7498	             13
          0.629	       15.76786	             13
           0.63	       15.78295	             13
          0.631	       15.80655	             13
          0.632	       15.82068	             13
          0.633	       15.84001	             13
          0.634	       15.85388	             13
          0.635	       15.86754	             13
          0.636	         15.881	             13
          0.637	       15.89834	             13
          0.638	       15.91144	             13
          0.639	       15.93092	             13
           0.64	       15.94559	             13
          0.641	        15.9729	             13
          0.642	       15.98654	             13
          0.643	       16.00483	             13
          0.644	       16.01828	             13
          0.645	       16.03932	             13
          0.646	       16.05368	             13
          0.647	       16.07256	             13
          0.648	        16.0864	             13
          0.649	       16.10735	             13
           0.65	       16.12173	             13
          0.651	       16.14312	             13
          0.652	       16.15653	             13
          0.653	       16.17592	             13
          0.654	       16.18971	             13
          0.655	       16.20264	             13
          0.656	       16.21724	             13
          0.657	       16.23188	             13
          0.658	       16.24432	             13
          0.659	       16.25564	             13
           0.66	       16.26895	             13
          0.661	       16.29014	             13
          0.662	       16.30425	             13
          0.663	       16.32301	             13
          0.664	       16.33683	             13
          0.665	       16.35532	             13
          0.666	       16.36876	             13
          0.667	        16.3876	             13
          0.668	       16.40116	             13
          0.669	       16.41744	             13
           0.67	       16.43223	             13
          0.671	       16.45561	             13
          0.672	       16.46924	             13
          0.673	       16.48797	             13
          0.674	       16.50175	             13
          0.675	        16.5143	             14
          0.676	       16.52825	             14
          0.677	       16.54755	             14
          0.678	       16.56012	             14
          0.679	       16.57952	             14
           0.68	       16.59518	             14
          0.681	       16.61899	             14
          0.682	       16.63275	             14
          0.683	       16.65439	             14
          0.684	       16.66761	             14
          0.685	        16.6812	             14
          0.686	       16.69578	             14
          0.687	       16.71785	             14
          0.688	       16.73189	             14
          0.689	       16.75093	             14
           0.69	       16.76444	             14
          0.691	       16.78913	             14
          0.692	       16.80327	             14
          0.693	       16.81463	             14
          0.694	       16.82802	             14
          0.695	       16.84627	             14
          0.696	       16.86055	             14
          0.697	       16.88193	             14
          0.698	       16.89565	             14
          0.699	       16.91278	             14
            0.7	       16.92695	             14
          0.701	       16.94856	             14
          0.702	       16.96266	             14
          0.703	       16.98017	             14
          0.704	       16.99329	             14
          0.705	       17.01294	             14
          0.706	       17.02676	             14
          0.707	       17.04547	             14
          0.708	       17.05821	             14
          0.709	       17.07502	             14
           0.71	       17.08884	             14
          0.711	       17.10912	             14
          0.712	       17.12282	             14
          0.713	       17.14382	             14
          0.714	       17.15771	             14
          0.715	       17.17555	             14
          0.716	       17.18862	             14
          0.717	       17.20964	             14
          0.718	       17.22334	             14
          0.719	       17.24619	             14
           0.72	       17.26165	             14
          0.721	       17.28508	             14
          0.722	       17.29866	             14
          0.723	       17.31991	             14
          0.724	        17.3339	             14
          0.725	       17.35313	             15
          0.726	       17.36724	             15
          0.727	       17.38978	             15
          0.728	       17.40307	             15
          0.729	        17.4144	             15
           0.73	        17.4304	             15
          0.731	       17.45416	             15
          0.732	       17.46753	             15
          0.733	       17.48684	             15
          0.734	       17.49931	             15
          0.735	       17.51312	             15
          0.736	       17.52814	             15
          0.737	       17.54846	             15
          0.738	       17.56175	             15
          0.739	       17.57921	             15
           0.74	       17.59297	             15
          0.741	       17.61582	             15
          0.742	        17.6295	             15
          0.743	       17.65101	             15
          0.744	       17.66475	             15
          0.745	       17.68728	             15
          0.746	       17.70234	             15
          0.747	       17.72017	             15
          0.748	       17.73389	             15
          0.749	       17.75163	             15
           0.75	       17.76675	             15
          0.751	       17.78649	             15
          0.752	       17.80031	             15
          0.753	       17.81807	             15
          0.754	       17.83201	             15
          0.755	       17.84547	             15
          0.756	       17.86055	             15
          0.757	       17.88326	             15
          0.758	       17.89722	             15
          0.759	       17.91755	             15
           0.76	       17.93137	             15
          0.761	       17.95433	             15
          0.762	       17.96664	             15
          0.763	       17.98709	             15
          0.764	       18.00087	             15
          0.765	       18.01504	             15
          0.766	       18.03042	             15
          0.767	       18.05173	             15
          0.768	       18.06494	             15
          0.769	       18.07643	             15
           0.77	        18.0914	             15
          0.771	       18.11684	             15
          0.772	       18.13087	             15
          0.773	       18.15229	             15
          0.774	       18.16566	             15
          0.775	        18.1867	             16
          0.776	       18.20056	             16
          0.777	       18.22232	             16
          0.778	       18.23506	             16
          0.779	       18.25235	             16
           0.78	        18.2669	             16
          0.781	        18.2939	             16
          0.782	       18.30717	             16
          0.783	       18.31858	             16
          0.784	       18.33266	             16
          0.785	       18.35189	             16
          0.786	       18.36637	             16
          0.787	       18.38411	             16
          0.788	       18.39697	             16
          0.789	       18.41588	             16
           0.79	       18.42903	             16
          0.791	       18.45185	             16
          0.792	       18.46439	             16
          0.793	       18.48661	             16
          0.794	       18.49972	             16
          0.795	       18.52132	             16
          0.796	       18.53615	             16
          0.797	       18.55802	             16
          0.798	       18.57121	             16
          0.799	       18.59073	             16
            0.8	       18.60546	             16
          0.801	         18.631	             16
          0.802	        18.6448	             16
          0.803	       18.66151	             16
          0.804	       18.67483	             16
          0.805	       18.69537	             16
          0.806	       18.70916	             16
          0.807	       18.73021	             16
          0.808	         18.744	             16
          0.809	       18.76322	             16
           0.81	       18.77681	             16
          0.811	       18.80205	             16
          0.812	       18.81585	             16
          0.813	       18.83389	             16
          0.814	       18.84679	             16
          0.815	       18.86684	             16
          0.816	       18.88133	             16
          0.817	       18.90222	             16
          0.818	       18.91709	             16
          0.819	       18.93666	             16
           0.82	       18.94992	             16
          0.821	       18.97301	             16
          0.822	       18.98679	             16
          0.823	        19.0039	             16
          0.824	       19.01697	             16
          0.825	       19.04036	             17
          0.826	       19.05502	             17
          0.827	       19.07361	             17
          0.828	       19.08832	             17
          0.829	       19.10888	             17
           0.83	       19.12394	             17
          0.831	       19.14673	             17
          0.832	       19.16055	             17
          0.833	       19.18058	             17
          0.834	       19.19434	             17
          0.835	       19.21332	             17
          0.836	       19.21951	             17
          0.837	       19.23769	             17
          0.838	       19.25184	             17
          0.839	       19.26484	             17
           0.84	       19.27116	             17
          0.841	       19.29503	             17
          0.842	       19.30855	             17
          0.843	       19.32959	             17
          0.844	       19.34346	             17
          0.845	       19.36572	             17
          0.846	       19.38024	             17
          0.847	       19.40032	             17
          0.848	       19.41397	             17
          0.849	       19.42548	             17
           0.85	       19.43971	             17
          0.851	       19.46527	             17
          0.852	       19.47864	             17
          0.853	        19.4964	             17
          0.854	       19.50954	             17
          0.855	       19.52853	             17
          0.856	       19.54431	             17
          0.857	       19.56089	             17
          0.858	       19.57571	             17
          0.859	       19.58685	             17
           0.86	       19.60213	             17
          0.861	       19.62713	             17
          0.862	       19.64079	             17
          0.863	       19.65881	             17
          0.864	       19.67245	             17
          0.865	       19.69048	             17
          0.866	       19.70489	             17
          0.867	       19.72451	             17
          0.868	       19.73916	             17
          0.869	       19.75989	             17
           0.87	       19.77487	             17
          0.871	       19.79552	             17
          0.872	       19.80878	             17
          0.873	       19.82881	             17
          0.874	       19.84213	             17
          0.875	       19.85466	             18
          0.876	       19.86866	             18
          0.877	       19.88784	             18
          0.878	        19.9028	             18
          0.879	       19.92049	             18
           0.88	        19.9355	             18
          0.881	       19.95629	             18
          0.882	       19.97041	             18
          0.883	        19.9902	             18
          0.884	       20.00387	             18
          0.885	       20.01653	             18
          0.886	       20.03066	             18
          0.887	       20.04927	             18
          0.888	       20.06386	             18
          0.889	       20.08287	             18
           0.89	       20.09646	             18
          0.891	       20.12339	             18
          0.892	       20.13731	             18
          0.893	       20.15835	             18
          0.894	       20.17211	             18
          0.895	        20.1941	             18
          0.896	       20.20785	             18
          0.897	       20.22687	             18
          0.898	       20.24039	             18
          0.899	       20.26151	             18
            0.9	       20.26805	             18
          0.901	       20.29176	             18
          0.902	       20.29891	             18
          0.903	       20.31877	             18
          0.904	       20.33275	             18
          0.905	       20.34534	             18
          0.906	       20.36091	             18
          0.907	       20.37929	             18
          0.908	       20.39331	             18
          0.909	       20.40503	             18
           0.91	       20.41909	             18
          0.911	        20.4411	             18
          0.912	       20.45568	             18
          0.913	       20.47408	             18
          0.914	        20.4876	             18
          0.915	       20.50547	             18
          0.916	          20.52	             18
          0.917	       20.54134	             18
          0.918	       20.55469	             18
          0.919	       20.57568	             18
           0.92	       20.59017	             18
          0.921	       20.60805	             18
          0.922	       20.62718	             18
          0.923	       20.64475	             18
          0.924	       20.65651	             18
          0.925	       20.67967	             19
          0.926	        20.6935	             19
          0.927	       20.71236	             19
          0.928	        20.7269	             19
          0.929	       20.73963	             19
           0.93	       20.75405	             19
          0.931	         20.776	             19
