   Simtime [s] 	   Realtime [s]	 Percentage [%]
           0.15	       5.806055	              3
          0.151	       5.821902	              3
          0.152	       5.833508	              3
          0.153	       5.849229	            3.1
          0.154	       5.862135	            3.1
          0.155	       5.879569	            3.1
          0.156	       5.892444	            3.1
          0.157	       5.908628	            3.1
          0.158	       5.920502	            3.2
          0.159	       5.930871	            3.2
           0.16	       5.949859	            3.2
          0.161	       5.966206	            3.2
          0.162	       5.978154	            3.2
          0.163	       5.994551	            3.3
          0.164	       6.006694	            3.3
          0.165	       6.024122	            3.3
          0.166	       6.038935	            3.3
          0.167	       6.056152	            3.3
          0.168	       6.068201	            3.4
          0.169	       6.087309	            3.4
           0.17	       6.104672	            3.4
          0.171	       6.112319	            3.4
          0.172	       6.120964	            3.4
          0.173	       6.136891	            3.5
          0.174	        6.14986	            3.5
          0.175	       6.168434	            3.5
          0.176	       6.172937	            3.5
          0.177	       6.180375	            3.5
          0.178	       6.192397	            3.6
          0.179	       6.200777	            3.6
           0.18	       6.210373	            3.6
          0.181	         6.2269	            3.6
          0.182	       6.240464	            3.6
          0.183	       6.256312	            3.7
          0.184	       6.260913	            3.7
          0.185	       6.269552	            3.7
          0.186	       6.273819	            3.7
          0.187	       6.291449	            3.7
          0.188	       6.303375	            3.8
          0.189	       6.321683	            3.8
           0.19	       6.339566	            3.8
          0.191	        6.34668	            3.8
          0.192	       6.348628	            3.8
          0.193	       6.356288	            3.9
          0.194	       6.370472	            3.9
          0.195	        6.37845	            3.9
          0.196	        6.38305	            3.9
          0.197	       6.399334	            3.9
          0.198	       6.411387	              4
          0.199	        6.42818	              4
            0.2	       6.446102	              4
          0.201	       6.462715	              4
          0.202	       6.474576	              4
          0.203	       6.490705	            4.1
          0.204	       6.503789	            4.1
          0.205	       6.520906	            4.1
          0.206	       6.525408	            4.1
          0.207	       6.543032	            4.1
          0.208	       6.554767	            4.2
          0.209	       6.573281	            4.2
           0.21	       6.590515	            4.2
          0.211	       6.606478	            4.2
          0.212	       6.619586	            4.2
          0.213	       6.635134	            4.3
          0.214	       6.647338	            4.3
          0.215	       6.656519	            4.3
          0.216	       6.669301	            4.3
          0.217	       6.685512	            4.3
          0.218	       6.697748	            4.4
          0.219	       6.715334	            4.4
           0.22	       6.734408	            4.4
          0.221	       6.750184	            4.4
          0.222	       6.762361	            4.4
          0.223	       6.779542	            4.5
          0.224	       6.792286	            4.5
          0.225	       6.811661	            4.5
          0.226	       6.824131	            4.5
          0.227	       6.839802	            4.5
          0.228	       6.852068	            4.6
          0.229	       6.868912	            4.6
           0.23	       6.877648	            4.6
          0.231	       6.893425	            4.6
          0.232	       6.905608	            4.6
          0.233	       6.923161	            4.7
          0.234	       6.935786	            4.7
          0.235	       6.952261	            4.7
          0.236	       6.965408	            4.7
          0.237	       6.973067	            4.7
          0.238	       6.976371	            4.8
          0.239	       6.995049	            4.8
           0.24	       7.014013	            4.8
          0.241	       7.022007	            4.8
          0.242	       7.034143	            4.8
          0.243	       7.050576	            4.9
          0.244	       7.063544	            4.9
          0.245	       7.080806	            4.9
          0.246	       7.093479	            4.9
          0.247	       7.109325	            4.9
          0.248	       7.112505	              5
          0.249	        7.12999	              5
           0.25	       7.148923	              5
          0.251	       7.156566	              5
          0.252	       7.158755	              5
          0.253	       7.166239	            5.1
          0.254	       7.170347	            5.1
          0.255	       7.187595	            5.1
          0.256	       7.200564	            5.1
          0.257	       7.216215	            5.1
          0.258	       7.218467	            5.2
          0.259	       7.236802	            5.2
           0.26	       7.245087	            5.2
          0.261	       7.261425	            5.2
          0.262	       7.273023	            5.2
          0.263	       7.289189	            5.3
          0.264	       7.301941	            5.3
          0.265	       7.319429	            5.3
          0.266	       7.331997	            5.3
          0.267	        7.34806	            5.3
          0.268	       7.359803	            5.4
          0.269	       7.376858	            5.4
           0.27	       7.394207	            5.4
          0.271	       7.402168	            5.4
          0.272	       7.404227	            5.4
          0.273	        7.42203	            5.5
          0.274	       7.434604	            5.5
          0.275	       7.452113	            5.5
          0.276	       7.465131	            5.5
          0.277	       7.480587	            5.5
          0.278	       7.492406	            5.6
          0.279	       7.509629	            5.6
           0.28	       7.528159	            5.6
          0.281	       7.535453	            5.6
          0.282	       7.547482	            5.6
          0.283	       7.563504	            5.7
          0.284	       7.576336	            5.7
          0.285	       7.593757	            5.7
          0.286	       7.606382	            5.7
          0.287	       7.614239	            5.7
          0.288	       7.626191	            5.8
          0.289	       7.643465	            5.8
           0.29	       7.662161	            5.8
          0.291	       7.678429	            5.8
          0.292	       7.690435	            5.8
          0.293	       7.706679	            5.9
          0.294	       7.719672	            5.9
          0.295	        7.72869	            5.9
          0.296	        7.74101	            5.9
          0.297	       7.758065	            5.9
          0.298	       7.770357	              6
          0.299	       7.787352	              6
            0.3	       7.797068	              6
          0.301	        7.81282	              6
          0.302	       7.824378	              6
          0.303	       7.840767	            6.1
          0.304	       7.853662	            6.1
          0.305	       7.863008	            6.1
          0.306	       7.875169	            6.1
          0.307	       7.884913	            6.1
          0.308	       7.897105	            6.2
          0.309	       7.913717	            6.2
           0.31	       7.932512	            6.2
          0.311	       7.948619	            6.2
          0.312	       7.959847	            6.2
          0.313	        7.97615	            6.3
          0.314	       7.989093	            6.3
          0.315	       8.006461	            6.3
          0.316	       8.018087	            6.3
          0.317	       8.026618	            6.3
          0.318	       8.038409	            6.4
          0.319	       8.055693	            6.4
           0.32	       8.073173	            6.4
          0.321	       8.089107	            6.4
          0.322	       8.100487	            6.4
          0.323	        8.12499	            6.5
          0.324	       8.137307	            6.5
          0.325	       8.146543	            6.5
          0.326	        8.15862	            6.5
          0.327	       8.175219	            6.5
          0.328	       8.177287	            6.6
          0.329	       8.195386	            6.6
           0.33	       8.204819	            6.6
          0.331	       8.221487	            6.6
          0.332	       8.226795	            6.6
          0.333	       8.243206	            6.7
          0.334	       8.256149	            6.7
          0.335	       8.264723	            6.7
          0.336	       8.275761	            6.7
          0.337	       8.285483	            6.7
          0.338	       8.297343	            6.8
          0.339	       8.307209	            6.8
           0.34	       8.325851	            6.8
          0.341	       8.341796	            6.8
          0.342	       8.353942	            6.8
          0.343	       8.370122	            6.9
          0.344	       8.382941	            6.9
          0.345	       8.400486	            6.9
          0.346	       8.403868	            6.9
          0.347	       8.421318	            6.9
          0.348	       8.433105	              7
          0.349	       8.449852	              7
           0.35	       8.468355	              7
          0.351	       8.484548	              7
          0.352	       8.486718	              7
          0.353	       8.502521	            7.1
          0.354	       8.515274	            7.1
          0.355	       8.532589	            7.1
          0.356	       8.544418	            7.1
          0.357	       8.561759	            7.1
          0.358	       8.565016	            7.2
          0.359	       8.582121	            7.2
           0.36	       8.591194	            7.2
          0.361	       8.608536	            7.2
          0.362	       8.619746	            7.2
          0.363	       8.637369	            7.3
          0.364	        8.65051	            7.3
          0.365	       8.668912	            7.3
          0.366	       8.681079	            7.3
          0.367	       8.697973	            7.3
          0.368	       8.709875	            7.4
          0.369	       8.726914	            7.4
           0.37	       8.745548	            7.4
          0.371	       8.761745	            7.4
          0.372	       8.775244	            7.4
          0.373	       8.792395	            7.5
          0.374	       8.805232	            7.5
          0.375	       8.815211	            7.5
          0.376	       8.827137	            7.5
          0.377	       8.844181	            7.5
          0.378	       8.856401	            7.6
          0.379	       8.868253	            7.6
           0.38	       8.878755	            7.6
          0.381	       8.894784	            7.6
          0.382	       8.906885	            7.6
          0.383	       8.923112	            7.7
          0.384	       8.936035	            7.7
          0.385	       8.945131	            7.7
          0.386	       8.956807	            7.7
          0.387	       8.974014	            7.7
          0.388	       8.986404	            7.8
          0.389	       9.002861	            7.8
           0.39	       9.020654	            7.8
          0.391	       9.037126	            7.8
          0.392	        9.04897	            7.8
          0.393	       9.066589	            7.9
          0.394	       9.080852	            7.9
          0.395	       9.097588	            7.9
          0.396	       9.109667	            7.9
          0.397	       9.126183	            7.9
          0.398	       9.137936	              8
          0.399	       9.146812	              8
            0.4	       9.162575	              8
          0.401	       9.171449	              8
          0.402	       9.173572	              8
          0.403	        9.19108	            8.1
          0.404	       9.194913	            8.1
          0.405	       9.212396	            8.1
          0.406	       9.224482	            8.1
          0.407	       9.243496	            8.1
          0.408	       9.255523	            8.2
          0.409	       9.272723	            8.2
           0.41	       9.287584	            8.2
          0.411	       9.307426	            8.2
          0.412	       9.319086	            8.2
          0.413	       9.335134	            8.3
          0.414	       9.339334	            8.3
          0.415	       9.356605	            8.3
          0.416	        9.36847	            8.3
          0.417	       9.385647	            8.3
          0.418	       9.398058	            8.4
          0.419	       9.415003	            8.4
           0.42	       9.427799	            8.4
          0.421	       9.450129	            8.4
          0.422	       9.452399	            8.4
          0.423	        9.46881	            8.5
          0.424	       9.481739	            8.5
          0.425	       9.497866	            8.5
          0.426	       9.510997	            8.5
          0.427	       9.519793	            8.5
          0.428	       9.521992	            8.6
          0.429	       9.538504	            8.6
           0.43	       9.550685	            8.6
          0.431	       9.572019	            8.6
          0.432	       9.584079	            8.6
          0.433	       9.600334	            8.7
          0.434	       9.603596	            8.7
          0.435	       9.619452	            8.7
          0.436	       9.632732	            8.7
          0.437	       9.641707	            8.7
          0.438	       9.653768	            8.8
          0.439	       9.670678	            8.8
           0.44	       9.682887	            8.8
          0.441	       9.696119	            8.8
          0.442	       9.698314	            8.8
          0.443	       9.715666	            8.9
          0.444	       9.728592	            8.9
          0.445	       9.746139	            8.9
          0.446	         9.7604	            8.9
          0.447	       9.777738	            8.9
          0.448	       9.790055	              9
          0.449	       9.807348	              9
           0.45	       9.819488	              9
          0.451	       9.835333	              9
          0.452	       9.846932	              9
          0.453	       9.864212	            9.1
          0.454	       9.876855	            9.1
          0.455	       9.893006	            9.1
          0.456	       9.906156	            9.1
          0.457	       9.914835	            9.1
          0.458	       9.926649	            9.2
          0.459	         9.9438	            9.2
           0.46	       9.955225	            9.2
          0.461	       9.978397	            9.2
          0.462	       9.990643	            9.2
          0.463	       10.00677	            9.3
          0.464	       10.01909	            9.3
          0.465	       10.03675	            9.3
          0.466	       10.04974	            9.3
          0.467	       10.06661	            9.3
          0.468	       10.07862	            9.4
          0.469	       10.09744	            9.4
           0.47	       10.10912	            9.4
          0.471	       10.13057	            9.4
          0.472	       10.14247	            9.4
          0.473	        10.1585	            9.5
          0.474	       10.17122	            9.5
          0.475	       10.18711	            9.5
          0.476	       10.19271	            9.5
          0.477	       10.20492	            9.5
          0.478	       10.21819	            9.6
          0.479	       10.23526	            9.6
           0.48	       10.24662	            9.6
          0.481	       10.27168	            9.6
          0.482	       10.28401	            9.6
          0.483	       10.30062	            9.7
          0.484	       10.31306	            9.7
          0.485	       10.33021	            9.7
          0.486	       10.33529	            9.7
          0.487	       10.35458	            9.7
          0.488	       10.36683	            9.8
          0.489	       10.38374	            9.8
           0.49	       10.39539	            9.8
          0.491	       10.41733	            9.8
          0.492	       10.41951	            9.8
          0.493	       10.42762	            9.9
          0.494	       10.44117	            9.9
          0.495	       10.45779	            9.9
          0.496	       10.46251	            9.9
          0.497	       10.47925	            9.9
          0.498	       10.49109	             10
          0.499	       10.50837	             10
            0.5	       10.52031	             10
          0.501	        10.5421	             10
          0.502	       10.55408	             10
          0.503	       10.57048	             10
          0.504	       10.58333	             10
          0.505	       10.60001	             10
          0.506	       10.61266	             10
          0.507	       10.62924	             10
          0.508	       10.64099	             10
          0.509	       10.65769	             10
           0.51	       10.66919	             10
          0.511	       10.68772	             10
          0.512	       10.69638	             10
          0.513	       10.71408	             10
          0.514	       10.72711	             10
          0.515	       10.74348	             10
          0.516	        10.7578	             10
          0.517	       10.76639	             10
          0.518	       10.77839	             10
          0.519	       10.79557	             10
           0.52	       10.80741	             10
          0.521	       10.83036	             10
          0.522	        10.8418	             10
          0.523	       10.84898	             10
          0.524	       10.86158	             10
          0.525	       10.87735	             11
          0.526	       10.88216	             11
          0.527	       10.90109	             11
          0.528	       10.91307	             11
          0.529	       10.93032	             11
           0.53	       10.94236	             11
          0.531	       10.96513	             11
          0.532	       10.97667	             11
          0.533	       10.99274	             11
          0.534	       10.99648	             11
          0.535	       11.01274	             11
          0.536	       11.02666	             11
          0.537	       11.04294	             11
          0.538	       11.05433	             11
          0.539	       11.07175	             11
           0.54	       11.08373	             11
          0.541	       11.10495	             11
          0.542	       11.11643	             11
          0.543	       11.13266	             11
          0.544	       11.14536	             11
          0.545	       11.16153	             11
          0.546	       11.17559	             11
          0.547	       11.19274	             11
          0.548	       11.20475	             11
          0.549	       11.22126	             11
           0.55	        11.2336	             11
          0.551	        11.2561	             11
          0.552	       11.25818	             11
          0.553	       11.27538	             11
          0.554	       11.28897	             11
          0.555	       11.30558	             11
          0.556	        11.3195	             11
          0.557	       11.33584	             11
          0.558	       11.33813	             11
          0.559	        11.3555	             11
           0.56	       11.36836	             11
          0.561	       11.38196	             11
          0.562	       11.38421	             11
          0.563	       11.40057	             11
          0.564	       11.41281	             11
          0.565	        11.4301	             11
          0.566	       11.44337	             11
          0.567	       11.46079	             11
          0.568	       11.47227	             11
          0.569	       11.49021	             11
           0.57	       11.50305	             11
          0.571	       11.52595	             11
          0.572	       11.53792	             11
          0.573	       11.55426	             11
          0.574	       11.56613	             11
          0.575	       11.58362	             12
          0.576	       11.59674	             12
          0.577	       11.61506	             12
          0.578	       11.62715	             12
          0.579	       11.64317	             12
           0.58	       11.65554	             12
          0.581	        11.6778	             12
          0.582	       11.68971	             12
          0.583	       11.70538	             12
          0.584	       11.71716	             12
          0.585	       11.73582	             12
          0.586	       11.75061	             12
          0.587	       11.76749	             12
          0.588	       11.77966	             12
          0.589	       11.79637	             12
           0.59	       11.80902	             12
          0.591	       11.83061	             12
          0.592	       11.84272	             12
          0.593	       11.85877	             12
          0.594	       11.87058	             12
          0.595	       11.88858	             12
          0.596	       11.90138	             12
          0.597	       11.90972	             12
          0.598	       11.92204	             12
          0.599	        11.9384	             12
            0.6	       11.95118	             12
          0.601	        11.9646	             12
          0.602	       11.97628	             12
          0.603	        11.9926	             12
          0.604	        12.0046	             12
          0.605	       12.02329	             12
          0.606	       12.03649	             12
          0.607	       12.04469	             12
          0.608	       12.05696	             12
          0.609	       12.07459	             12
           0.61	       12.08793	             12
          0.611	       12.11101	             12
          0.612	       12.12316	             12
          0.613	       12.13035	             12
          0.614	       12.14228	             12
          0.615	       12.15928	             12
          0.616	       12.16367	             12
          0.617	       12.18072	             12
          0.618	       12.19205	             12
          0.619	       12.20767	             12
           0.62	       12.22036	             12
          0.621	       12.24364	             12
          0.622	       12.25492	             12
          0.623	       12.26239	             12
          0.624	       12.27419	             12
          0.625	       12.29144	             13
          0.626	       12.29616	             13
          0.627	         12.313	             13
          0.628	       12.32493	             13
          0.629	       12.34201	             13
           0.63	       12.35457	             13
          0.631	       12.37537	             13
          0.632	       12.38768	             13
          0.633	       12.40499	             13
          0.634	       12.41713	             13
          0.635	       12.43416	             13
          0.636	       12.44633	             13
          0.637	       12.45511	             13
          0.638	       12.46863	             13
          0.639	        12.4846	             13
           0.64	       12.49744	             13
          0.641	       12.51893	             13
          0.642	       12.53047	             13
          0.643	       12.54594	             13
          0.644	       12.55783	             13
          0.645	         12.575	             13
          0.646	       12.58793	             13
          0.647	       12.60616	             13
          0.648	       12.61776	             13
          0.649	       12.63394	             13
           0.65	         12.647	             13
          0.651	       12.66902	             13
          0.652	       12.68097	             13
          0.653	       12.69632	             13
          0.654	       12.70808	             13
          0.655	       12.72519	             13
          0.656	       12.73844	             13
          0.657	       12.75637	             13
          0.658	       12.76829	             13
          0.659	       12.78624	             13
           0.66	       12.79895	             13
          0.661	        12.8195	             13
          0.662	       12.82259	             13
          0.663	       12.83842	             13
          0.664	       12.85064	             13
          0.665	       12.86784	             13
          0.666	       12.88069	             13
          0.667	       12.89802	             13
          0.668	       12.90097	             13
          0.669	       12.91884	             13
           0.67	       12.93349	             13
          0.671	       12.95503	             13
          0.672	       12.96677	             13
          0.673	       12.98294	             13
          0.674	       12.99498	             13
          0.675	       13.01198	             14
          0.676	       13.01674	             14
          0.677	        13.0336	             14
          0.678	       13.04534	             14
          0.679	       13.06128	             14
           0.68	       13.07341	             14
          0.681	       13.09429	             14
          0.682	       13.10619	             14
          0.683	       13.12228	             14
          0.684	       13.13444	             14
          0.685	       13.15346	             14
          0.686	       13.16645	             14
          0.687	       13.18477	             14
          0.688	       13.18689	             14
          0.689	       13.20285	             14
           0.69	       13.21558	             14
          0.691	       13.23872	             14
          0.692	       13.25102	             14
          0.693	       13.26843	             14
          0.694	        13.2802	             14
          0.695	       13.28872	             14
          0.696	       13.29288	             14
          0.697	       13.30981	             14
          0.698	       13.32114	             14
          0.699	       13.33732	             14
            0.7	       13.35042	             14
          0.701	       13.37299	             14
          0.702	       13.38434	             14
          0.703	       13.40053	             14
          0.704	       13.41248	             14
          0.705	       13.42871	             14
          0.706	       13.44202	             14
          0.707	       13.45902	             14
          0.708	       13.47058	             14
          0.709	       13.48812	             14
           0.71	       13.50077	             14
          0.711	       13.51403	             14
          0.712	       13.51634	             14
          0.713	       13.53258	             14
          0.714	       13.54579	             14
          0.715	       13.56459	             14
          0.716	       13.56932	             14
          0.717	       13.58662	             14
          0.718	       13.59851	             14
          0.719	       13.61504	             14
           0.72	       13.62774	             14
          0.721	        13.6507	             14
          0.722	       13.66252	             14
          0.723	         13.679	             14
          0.724	       13.69038	             14
          0.725	       13.70801	             15
          0.726	       13.72207	             15
          0.727	       13.74065	             15
          0.728	       13.75215	             15
          0.729	       13.75921	             15
           0.73	       13.77242	             15
          0.731	       13.79473	             15
          0.732	        13.8069	             15
          0.733	       13.82292	             15
          0.734	       13.83493	             15
          0.735	       13.85226	             15
          0.736	        13.8646	             15
          0.737	       13.88196	             15
          0.738	        13.8936	             15
          0.739	       13.91002	             15
           0.74	       13.92224	             15
          0.741	       13.94443	             15
          0.742	       13.95606	             15
          0.743	       13.97404	             15
          0.744	       13.98528	             15
          0.745	       14.00265	             15
          0.746	       14.01608	             15
          0.747	       14.03217	             15
          0.748	       14.04394	             15
          0.749	       14.06015	             15
           0.75	        14.0724	             15
          0.751	       14.09545	             15
          0.752	       14.09795	             15
          0.753	       14.11545	             15
          0.754	       14.12707	             15
          0.755	       14.13587	             15
          0.756	       14.14921	             15
          0.757	       14.15796	             15
          0.758	       14.17011	             15
          0.759	       14.18751	             15
           0.76	       14.20049	             15
          0.761	       14.21376	             15
          0.762	       14.22545	             15
          0.763	       14.24163	             15
          0.764	       14.25371	             15
          0.765	       14.26229	             15
          0.766	       14.26601	             15
          0.767	       14.28299	             15
          0.768	        14.2952	             15
          0.769	       14.31093	             15
           0.77	       14.32307	             15
          0.771	       14.34537	             15
          0.772	       14.35663	             15
          0.773	       14.37429	             15
          0.774	       14.37657	             15
          0.775	       14.39511	             16
          0.776	       14.40807	             16
          0.777	       14.42485	             16
          0.778	       14.43653	             16
          0.779	         14.453	             16
           0.78	       14.46606	             16
          0.781	       14.48786	             16
          0.782	       14.49955	             16
          0.783	       14.51574	             16
          0.784	       14.52782	             16
          0.785	       14.54486	             16
          0.786	       14.55821	             16
          0.787	       14.57552	             16
          0.788	       14.57771	             16
          0.789	       14.59309	             16
           0.79	       14.60608	             16
          0.791	       14.62921	             16
          0.792	       14.64112	             16
          0.793	       14.65696	             16
          0.794	       14.66901	             16
          0.795	       14.68649	             16
          0.796	       14.69905	             16
          0.797	       14.70727	             16
          0.798	       14.71965	             16
          0.799	       14.73726	             16
            0.8	       14.75013	             16
          0.801	       14.76367	             16
          0.802	       14.77476	             16
          0.803	       14.79104	             16
          0.804	       14.79339	             16
          0.805	       14.81177	             16
          0.806	       14.82514	             16
          0.807	       14.84219	             16
          0.808	       14.85455	             16
          0.809	       14.87199	             16
           0.81	        14.8849	             16
          0.811	       14.90653	             16
          0.812	       14.91791	             16
          0.813	       14.93434	             16
          0.814	       14.94562	             16
          0.815	       14.95509	             16
          0.816	       14.96946	             16
          0.817	       14.98735	             16
          0.818	       15.00002	             16
          0.819	       15.01631	             16
           0.82	       15.02926	             16
          0.821	       15.05043	             16
          0.822	       15.06276	             16
          0.823	       15.07969	             16
          0.824	       15.09169	             16
          0.825	        15.1092	             17
          0.826	       15.12248	             17
          0.827	       15.12987	             17
          0.828	       15.14263	             17
          0.829	       15.14991	             17
           0.83	       15.15323	             17
          0.831	       15.17622	             17
          0.832	       15.17872	             17
          0.833	       15.19464	             17
          0.834	       15.20604	             17
          0.835	       15.22413	             17
          0.836	       15.22856	             17
          0.837	       15.23503	             17
          0.838	       15.24792	             17
          0.839	        15.2641	             17
           0.84	       15.27662	             17
          0.841	       15.29971	             17
          0.842	       15.31175	             17
          0.843	       15.32767	             17
          0.844	       15.33971	             17
          0.845	        15.3568	             17
          0.846	       15.36937	             17
          0.847	       15.38577	             17
          0.848	        15.3985	             17
          0.849	       15.40611	             17
           0.85	       15.41931	             17
          0.851	       15.43272	             17
          0.852	        15.4445	             17
          0.853	       15.46029	             17
          0.854	       15.46253	             17
          0.855	       15.48162	             17
          0.856	       15.49466	             17
          0.857	       15.50219	             17
          0.858	         15.515	             17
          0.859	       15.53251	             17
           0.86	       15.54545	             17
          0.861	       15.55862	             17
          0.862	       15.57041	             17
          0.863	        15.5866	             17
          0.864	       15.59877	             17
          0.865	       15.61712	             17
          0.866	       15.63014	             17
          0.867	       15.64598	             17
          0.868	        15.6491	             17
          0.869	       15.66665	             17
           0.87	        15.6795	             17
          0.871	       15.69304	             17
          0.872	       15.70522	             17
          0.873	       15.72122	             17
          0.874	       15.73303	             17
          0.875	       15.74924	             18
          0.876	       15.76264	             18
          0.877	       15.77842	             18
          0.878	        15.7912	             18
          0.879	       15.80741	             18
           0.88	       15.82003	             18
          0.881	       15.84345	             18
          0.882	        15.8551	             18
          0.883	       15.87146	             18
          0.884	       15.88322	             18
          0.885	       15.89979	             18
          0.886	       15.91307	             18
          0.887	       15.92852	             18
          0.888	       15.93286	             18
          0.889	       15.95056	             18
           0.89	        15.9645	             18
          0.891	       15.97804	             18
          0.892	       15.99015	             18
          0.893	       15.99766	             18
          0.894	       16.00911	             18
          0.895	       16.02723	             18
          0.896	       16.04196	             18
          0.897	       16.05947	             18
          0.898	       16.07235	             18
          0.899	       16.08874	             18
            0.9	       16.10169	             18
          0.901	       16.12331	             18
          0.902	       16.13676	             18
          0.903	       16.15279	             18
          0.904	       16.16465	             18
          0.905	         16.183	             18
          0.906	       16.18746	             18
          0.907	       16.19503	             18
          0.908	       16.20768	             18
          0.909	       16.21514	             18
           0.91	       16.22826	             18
          0.911	       16.24776	             18
          0.912	       16.25303	             18
          0.913	        16.2689	             18
          0.914	       16.27108	             18
          0.915	       16.28979	             18
          0.916	       16.29421	             18
          0.917	       16.31014	             18
          0.918	       16.32293	             18
          0.919	       16.33049	             18
           0.92	       16.34317	             18
          0.921	       16.36104	             18
          0.922	       16.36954	             18
          0.923	       16.38721	             18
          0.924	       16.38954	             18
          0.925	       16.40788	             19
          0.926	       16.41977	             19
          0.927	       16.43841	             19
          0.928	       16.45129	             19
          0.929	       16.46877	             19
           0.93	       16.48195	             19
