   Simtime [s] 	   Realtime [s]	 Percentage [%]
          0.191	       5.601246	            3.8
          0.192	       5.603285	            3.8
          0.193	       5.618686	            3.9
          0.194	       5.622289	            3.9
          0.195	       5.629848	            3.9
          0.196	       5.633656	            3.9
          0.197	       5.648887	            3.9
          0.198	       5.650311	              4
          0.199	       5.663486	              4
            0.2	       5.673167	              4
          0.201	       5.680214	              4
          0.202	       5.691623	              4
          0.203	       5.698067	            4.1
          0.204	       5.710375	            4.1
          0.205	       5.718576	            4.1
          0.206	       5.730854	            4.1
          0.207	       5.746199	            4.1
          0.208	       5.747621	            4.2
          0.209	       5.755785	            4.2
           0.21	       5.763898	            4.2
          0.211	       5.771109	            4.2
          0.212	       5.773641	            4.2
          0.213	       5.789465	            4.3
          0.214	        5.79179	            4.3
          0.215	        5.80017	            4.3
          0.216	       5.812327	            4.3
          0.217	       5.818749	            4.3
          0.218	       5.820218	            4.4
          0.219	       5.838275	            4.4
           0.22	       5.846643	            4.4
          0.221	       5.852527	            4.4
          0.222	       5.853974	            4.4
          0.223	       5.861059	            4.5
          0.224	       5.864802	            4.5
          0.225	       5.872913	            4.5
          0.226	       5.875418	            4.5
          0.227	       5.890571	            4.5
          0.228	       5.891911	            4.6
          0.229	       5.899524	            4.6
           0.23	       5.907169	            4.6
          0.231	        5.92246	            4.6
          0.232	       5.923891	            4.6
          0.233	       5.929849	            4.7
          0.234	       5.932643	            4.7
          0.235	       5.940609	            4.7
          0.236	       5.942785	            4.7
          0.237	       5.949825	            4.7
          0.238	       5.960814	            4.8
          0.239	       5.968443	            4.8
           0.24	       5.976449	            4.8
          0.241	       5.983305	            4.8
          0.242	       5.984683	            4.8
          0.243	       5.991044	            4.9
          0.244	       5.994252	            4.9
          0.245	       6.002011	            4.9
          0.246	       6.005089	            4.9
          0.247	       6.010902	            4.9
          0.248	       6.012221	              5
          0.249	       6.020664	              5
           0.25	       6.038854	              5
          0.251	       6.045258	              5
          0.252	       6.056792	              5
          0.253	       6.063215	            5.1
          0.254	       6.075752	            5.1
          0.255	       6.092216	            5.1
          0.256	        6.10474	            5.1
          0.257	       6.111958	            5.1
          0.258	       6.123295	            5.2
          0.259	       6.131335	            5.2
           0.26	       6.139377	            5.2
          0.261	       6.146455	            5.2
          0.262	       6.147803	            5.2
          0.263	       6.153305	            5.3
          0.264	       6.155721	            5.3
          0.265	       6.164151	            5.3
          0.266	       6.167332	            5.3
          0.267	       6.174167	            5.3
          0.268	       6.175468	            5.4
          0.269	       6.183949	            5.4
           0.27	        6.19233	            5.4
          0.271	       6.197991	            5.4
          0.272	       6.200091	            5.4
          0.273	        6.20703	            5.5
          0.274	       6.209344	            5.5
          0.275	       6.216842	            5.5
          0.276	       6.220376	            5.5
          0.277	        6.22702	            5.5
          0.278	       6.238215	            5.6
          0.279	       6.246195	            5.6
           0.28	       6.254494	            5.6
          0.281	       6.261604	            5.6
          0.282	       6.262926	            5.6
          0.283	       6.269687	            5.7
          0.284	       6.273268	            5.7
          0.285	        6.28981	            5.7
          0.286	       6.292142	            5.7
          0.287	        6.29856	            5.7
          0.288	       6.299814	            5.8
          0.289	        6.30728	            5.8
           0.29	       6.315567	            5.8
          0.291	        6.32247	            5.8
          0.292	       6.323957	            5.8
          0.293	       6.329944	            5.9
          0.294	       6.342315	            5.9
          0.295	       6.350244	            5.9
          0.296	        6.35224	            5.9
          0.297	       6.359617	            5.9
          0.298	       6.370635	              6
          0.299	       6.378868	              6
            0.3	       6.386875	              6
          0.301	       6.393054	              6
          0.302	        6.39446	              6
          0.303	       6.401528	            6.1
          0.304	       6.403837	            6.1
          0.305	       6.411432	            6.1
          0.306	       6.412863	            6.1
          0.307	       6.420477	            6.1
          0.308	       6.421859	            6.2
          0.309	       6.429549	            6.2
           0.31	       6.437565	            6.2
          0.311	        6.45308	            6.2
          0.312	       6.464009	            6.2
          0.313	       6.470269	            6.3
          0.314	       6.473855	            6.3
          0.315	       6.481937	            6.3
          0.316	       6.492826	            6.3
          0.317	       6.500799	            6.3
          0.318	       6.502048	            6.4
          0.319	       6.509618	            6.4
           0.32	       6.517778	            6.4
          0.321	        6.52494	            6.4
          0.322	       6.526289	            6.4
          0.323	        6.53298	            6.5
          0.324	       6.536475	            6.5
          0.325	       6.553151	            6.5
          0.326	        6.55449	            6.5
          0.327	       6.561779	            6.5
          0.328	       6.563131	            6.6
          0.329	       6.570506	            6.6
           0.33	       6.587047	            6.6
          0.331	       6.593808	            6.6
          0.332	       6.595477	            6.6
          0.333	       6.602478	            6.7
          0.334	       6.614836	            6.7
          0.335	       6.622569	            6.7
          0.336	       6.625106	            6.7
          0.337	       6.641707	            6.7
          0.338	       6.643079	            6.8
          0.339	       6.659287	            6.8
           0.34	       6.676021	            6.8
          0.341	       6.683289	            6.8
          0.342	       6.685596	            6.8
          0.343	       6.700791	            6.9
          0.344	       6.704217	            6.9
          0.345	        6.72092	            6.9
          0.346	       6.732107	            6.9
          0.347	       6.740287	            6.9
          0.348	       6.741665	              7
          0.349	       6.749459	              7
           0.35	       6.757224	              7
          0.351	       6.764563	              7
          0.352	       6.766083	              7
          0.353	       6.781734	            7.1
          0.354	       6.784165	            7.1
          0.355	       6.800288	            7.1
          0.356	       6.801706	            7.1
          0.357	       6.808946	            7.1
          0.358	       6.820189	            7.2
          0.359	       6.837565	            7.2
           0.36	       6.845522	            7.2
          0.361	       6.860851	            7.2
          0.362	       6.862247	            7.2
          0.363	       6.869341	            7.3
          0.364	        6.88132	            7.3
          0.365	       6.891659	            7.3
          0.366	       6.902924	            7.3
          0.367	       6.910785	            7.3
          0.368	       6.912055	            7.4
          0.369	       6.919894	            7.4
           0.37	       6.928054	            7.4
          0.371	       6.943664	            7.4
          0.372	       6.945128	            7.4
          0.373	       6.951797	            7.5
          0.374	       6.954128	            7.5
          0.375	       6.963794	            7.5
          0.376	       6.975018	            7.5
          0.377	       6.983033	            7.5
          0.378	       6.985335	            7.6
          0.379	       7.001896	            7.6
           0.38	       7.021347	            7.6
          0.381	       7.036602	            7.6
          0.382	       7.038067	            7.6
          0.383	       7.045257	            7.7
          0.384	       7.047819	            7.7
          0.385	       7.056215	            7.7
          0.386	       7.057842	            7.7
          0.387	       7.074227	            7.7
          0.388	       7.077071	            7.8
          0.389	        7.08688	            7.8
           0.39	       7.099113	            7.8
          0.391	       7.115225	            7.8
          0.392	        7.11702	            7.8
          0.393	       7.124132	            7.9
          0.394	       7.127338	            7.9
          0.395	       7.143922	            7.9
          0.396	       7.145449	            7.9
          0.397	       7.161236	            7.9
          0.398	       7.164001	              8
          0.399	       7.175889	              8
            0.4	       7.182903	              8
          0.401	       7.192663	              8
          0.402	       7.194039	              8
          0.403	       7.199908	            8.1
          0.404	       7.203948	            8.1
          0.405	       7.211918	            8.1
          0.406	       7.213206	            8.1
          0.407	       7.221204	            8.1
          0.408	       7.223576	            8.2
          0.409	       7.230887	            8.2
           0.41	       7.237302	            8.2
          0.411	       7.255508	            8.2
          0.412	       7.256883	            8.2
          0.413	       7.264085	            8.3
          0.414	       7.267794	            8.3
          0.415	       7.286317	            8.3
          0.416	       7.287746	            8.3
          0.417	         7.3041	            8.3
          0.418	       7.315474	            8.4
          0.419	       7.331592	            8.4
           0.42	       7.343814	            8.4
          0.421	       7.355807	            8.4
          0.422	       7.357247	            8.4
          0.423	       7.372949	            8.5
          0.424	       7.385132	            8.5
          0.425	       7.392153	            8.5
          0.426	       7.404068	            8.5
          0.427	       7.420814	            8.5
          0.428	        7.43237	            8.6
          0.429	        7.44043	            8.6
           0.43	       7.441825	            8.6
          0.431	       7.454204	            8.6
          0.432	       7.455585	            8.6
          0.433	       7.461842	            8.7
          0.434	       7.464749	            8.7
          0.435	       7.471446	            8.7
          0.436	       7.474139	            8.7
          0.437	       7.490145	            8.7
          0.438	       7.501487	            8.8
          0.439	       7.509633	            8.8
           0.44	       7.510989	            8.8
          0.441	       7.523653	            8.8
          0.442	       7.525196	            8.8
          0.443	          7.541	            8.9
          0.444	       7.543311	            8.9
          0.445	        7.55024	            8.9
          0.446	       7.562625	            8.9
          0.447	       7.570759	            8.9
          0.448	       7.572344	              9
          0.449	       7.588744	              9
           0.45	       7.590185	              9
          0.451	        7.61047	              9
          0.452	       7.612033	              9
          0.453	       7.619369	            9.1
          0.454	       7.623201	            9.1
          0.455	       7.640129	            9.1
          0.456	       7.643925	            9.1
          0.457	       7.651901	            9.1
          0.458	       7.653279	            9.2
          0.459	        7.66954	            9.2
           0.46	       7.680925	            9.2
          0.461	        7.70137	            9.2
          0.462	       7.702877	            9.2
          0.463	       7.709917	            9.3
          0.464	       7.722373	            9.3
          0.465	       7.729359	            9.3
          0.466	       7.741895	            9.3
          0.467	       7.758569	            9.3
          0.468	       7.771015	            9.4
          0.469	       7.787239	            9.4
           0.47	       7.798734	            9.4
          0.471	       7.819974	            9.4
          0.472	       7.831086	            9.4
          0.473	       7.846558	            9.5
          0.474	       7.849894	            9.5
          0.475	       7.865716	            9.5
          0.476	       7.878236	            9.5
          0.477	       7.895151	            9.5
          0.478	       7.906457	            9.6
          0.479	        7.92327	            9.6
           0.48	       7.924879	            9.6
          0.481	       7.937752	            9.6
          0.482	       7.939235	            9.6
          0.483	       7.954779	            9.7
          0.484	       7.958538	            9.7
          0.485	        7.96432	            9.7
          0.486	       7.967078	            9.7
          0.487	        7.98435	            9.7
          0.488	       7.985749	            9.8
          0.489	       8.002427	            9.8
           0.49	       8.013692	            9.8
          0.491	       8.035026	            9.8
          0.492	       8.046713	            9.8
          0.493	        8.06264	            9.9
          0.494	        8.07509	            9.9
          0.495	       8.090499	            9.9
          0.496	       8.093433	            9.9
          0.497	       8.111612	            9.9
          0.498	       8.113121	             10
          0.499	       8.131507	             10
            0.5	       8.132864	             10
          0.501	       8.145309	             10
          0.502	       8.146764	             10
          0.503	        8.16262	             10
          0.504	       8.174993	             10
          0.505	       8.190895	             10
          0.506	       8.194813	             10
          0.507	       8.202559	             10
          0.508	       8.203948	             10
          0.509	       8.220525	             10
           0.51	       8.221855	             10
          0.511	       8.234715	             10
          0.512	       8.245969	             10
          0.513	       8.253098	             10
          0.514	       8.257071	             10
          0.515	       8.272484	             10
          0.516	       8.276082	             10
          0.517	       8.284138	             10
          0.518	        8.28556	             10
          0.519	       8.293124	             10
           0.52	       8.304351	             10
          0.521	       8.317125	             10
          0.522	       8.318785	             10
          0.523	       8.325188	             10
          0.524	       8.327916	             10
          0.525	       8.335301	             11
          0.526	       8.337954	             11
          0.527	       8.354458	             11
          0.528	       8.355843	             11
          0.529	       8.364017	             11
           0.53	       8.366963	             11
          0.531	       8.379519	             11
          0.532	       8.381138	             11
          0.533	       8.388591	             11
          0.534	       8.401136	             11
          0.535	       8.409463	             11
          0.536	       8.414116	             11
          0.537	       8.422253	             11
          0.538	       8.423551	             11
          0.539	       8.435854	             11
           0.54	       8.447204	             11
          0.541	       8.465537	             11
          0.542	       8.467176	             11
          0.543	       8.474106	             11
          0.544	       8.476896	             11
          0.545	       8.492068	             11
          0.546	       8.496096	             11
          0.547	       8.507551	             11
          0.548	        8.51127	             11
          0.549	       8.527246	             11
           0.55	        8.53597	             11
          0.551	       8.554158	             11
          0.552	       8.565184	             11
          0.553	       8.581146	             11
          0.554	       8.592406	             11
          0.555	       8.608626	             11
          0.556	       8.619798	             11
          0.557	       8.633799	             11
          0.558	       8.645363	             11
          0.559	       8.660943	             11
           0.56	       8.663492	             11
          0.561	       8.675905	             11
          0.562	       8.687183	             11
          0.563	       8.703006	             11
          0.564	       8.705057	             11
          0.565	        8.71399	             11
          0.566	       8.726752	             11
          0.567	       8.744839	             11
          0.568	       8.746292	             11
          0.569	       8.753847	             11
           0.57	       8.757614	             11
          0.571	       8.778813	             11
          0.572	       8.781203	             11
          0.573	       8.788413	             11
          0.574	        8.78984	             11
          0.575	       8.806368	             12
          0.576	       8.809005	             12
          0.577	       8.825657	             12
          0.578	       8.828218	             12
          0.579	       8.835358	             12
           0.58	       8.838613	             12
          0.581	       8.852501	             12
          0.582	       8.863842	             12
          0.583	         8.8746	             12
          0.584	       8.885906	             12
          0.585	       8.902647	             12
          0.586	       8.914883	             12
          0.587	       8.933174	             12
          0.588	       8.934741	             12
          0.589	        8.94189	             12
           0.59	       8.944771	             12
          0.591	        8.95737	             12
          0.592	       8.958964	             12
          0.593	       8.974442	             12
          0.594	       8.976908	             12
          0.595	        8.98513	             12
          0.596	       8.988516	             12
          0.597	       8.996534	             12
          0.598	       8.998061	             12
          0.599	       9.013501	             12
            0.6	       9.016532	             12
          0.601	       9.029275	             12
          0.602	       9.030683	             12
          0.603	       9.038032	             12
          0.604	       9.049052	             12
          0.605	       9.067282	             12
          0.606	       9.070578	             12
          0.607	       9.078997	             12
          0.608	       9.080409	             12
          0.609	       9.086281	             12
           0.61	       9.098524	             12
          0.611	       9.121196	             12
          0.612	       9.132735	             12
          0.613	       9.148175	             12
          0.614	       9.149452	             12
          0.615	        9.16552	             12
          0.616	       9.169238	             12
          0.617	       9.175922	             12
          0.618	       9.177208	             12
          0.619	       9.183969	             12
           0.62	       9.187153	             12
          0.621	       9.208241	             12
          0.622	       9.210458	             12
          0.623	       9.225652	             12
          0.624	       9.228438	             12
          0.625	       9.234953	             13
          0.626	       9.238888	             13
          0.627	       9.246893	             13
          0.628	       9.248354	             13
          0.629	       9.254935	             13
           0.63	       9.266963	             13
          0.631	       9.279702	             13
          0.632	       9.281225	             13
          0.633	       9.296689	             13
          0.634	       9.298049	             13
          0.635	       9.305956	             13
          0.636	       9.309597	             13
          0.637	       9.325593	             13
          0.638	       9.337061	             13
          0.639	       9.352728	             13
           0.64	       9.356336	             13
          0.641	       9.368512	             13
          0.642	       9.370095	             13
          0.643	        9.37704	             13
          0.644	       9.378277	             13
          0.645	       9.386392	             13
          0.646	       9.390124	             13
          0.647	       9.397923	             13
          0.648	       9.399195	             13
          0.649	       9.406038	             13
           0.65	       9.408435	             13
          0.651	       9.421023	             13
          0.652	       9.422368	             13
          0.653	       9.428402	             13
          0.654	       9.429818	             13
          0.655	       9.437913	             13
          0.656	       9.441653	             13
          0.657	       9.449474	             13
          0.658	       9.460575	             13
          0.659	       9.466367	             13
           0.66	       9.478508	             13
          0.661	       9.495367	             13
          0.662	       9.506478	             13
          0.663	       9.522086	             13
          0.664	       9.524605	             13
          0.665	       9.532773	             13
          0.666	       9.545514	             13
          0.667	       9.555143	             13
          0.668	       9.566713	             13
          0.669	       9.582062	             13
           0.67	        9.58595	             13
          0.671	       9.598704	             13
          0.672	       9.610115	             13
          0.673	        9.62557	             13
          0.674	       9.627068	             13
          0.675	       9.644166	             14
          0.676	       9.648304	             14
          0.677	       9.656282	             14
          0.678	         9.6577	             14
          0.679	       9.673065	             14
           0.68	       9.685551	             14
          0.681	       9.698258	             14
          0.682	       9.699556	             14
          0.683	       9.706509	             14
          0.684	       9.707974	             14
          0.685	       9.724775	             14
          0.686	        9.72818	             14
          0.687	       9.746665	             14
          0.688	       9.748156	             14
          0.689	       9.765151	             14
           0.69	       9.767695	             14
          0.691	       9.787913	             14
          0.692	       9.799531	             14
          0.693	       9.816911	             14
          0.694	       9.818475	             14
          0.695	       9.836417	             14
          0.696	       9.848695	             14
          0.697	       9.864662	             14
          0.698	       9.875795	             14
          0.699	       9.891023	             14
            0.7	       9.903315	             14
          0.701	       9.925699	             14
          0.702	       9.937264	             14
          0.703	        9.94442	             14
          0.704	       9.955684	             14
          0.705	       9.963481	             14
          0.706	       9.967314	             14
          0.707	       9.983962	             14
          0.708	       9.985486	             14
          0.709	       10.00252	             14
           0.71	       10.01508	             14
          0.711	       10.03796	             14
          0.712	       10.04958	             14
          0.713	       10.05616	             14
          0.714	       10.05771	             14
          0.715	       10.07446	             14
          0.716	       10.07726	             14
          0.717	       10.09502	             14
          0.718	       10.10632	             14
          0.719	       10.12212	             14
           0.72	        10.1345	             14
          0.721	       10.14716	             14
          0.722	       10.14859	             14
          0.723	       10.15414	             14
          0.724	        10.1556	             14
          0.725	        10.1717	             15
          0.726	       10.17436	             15
          0.727	       10.19113	             15
          0.728	       10.20224	             15
          0.729	       10.20973	             15
           0.73	       10.21266	             15
          0.731	       10.22508	             15
          0.732	       10.22698	             15
          0.733	       10.23381	             15
          0.734	       10.23503	             15
          0.735	       10.25223	             15
          0.736	       10.25488	             15
          0.737	       10.27126	             15
          0.738	       10.27282	             15
          0.739	       10.28864	             15
           0.74	       10.29276	             15
          0.741	       10.30521	             15
          0.742	       10.30666	             15
          0.743	        10.3136	             15
          0.744	       10.31494	             15
          0.745	       10.32788	             15
          0.746	       10.33183	             15
          0.747	       10.33965	             15
          0.748	        10.3409	             15
          0.749	       10.34714	             15
           0.75	       10.35099	             15
          0.751	       10.36597	             15
          0.752	       10.36792	             15
          0.753	       10.37515	             15
          0.754	       10.37646	             15
          0.755	       10.38465	             15
          0.756	       10.39713	             15
          0.757	       10.41365	             15
          0.758	       10.41508	             15
          0.759	       10.43236	             15
           0.76	       10.44465	             15
          0.761	       10.45728	             15
          0.762	       10.45858	             15
          0.763	       10.46575	             15
          0.764	       10.47703	             15
          0.765	       10.48371	             15
          0.766	       10.48722	             15
          0.767	       10.50375	             15
          0.768	       10.50661	             15
          0.769	       10.51345	             15
           0.77	       10.51723	             15
          0.771	       10.53844	             15
          0.772	       10.53982	             15
          0.773	       10.54802	             15
          0.774	        10.5593	             15
          0.775	       10.56758	             16
          0.776	       10.57146	             16
          0.777	       10.58082	             16
          0.778	       10.58216	             16
          0.779	       10.59763	             16
           0.78	       10.60123	             16
          0.781	       10.61478	             16
          0.782	       10.62595	             16
          0.783	       10.64137	             16
          0.784	       10.64293	             16
          0.785	       10.65107	             16
          0.786	       10.65501	             16
          0.787	       10.66328	             16
          0.788	        10.6743	             16
          0.789	       10.68989	             16
           0.79	       10.69258	             16
          0.791	       10.71509	             16
          0.792	       10.72641	             16
          0.793	        10.7419	             16
          0.794	        10.7434	             16
          0.795	       10.75144	             16
          0.796	       10.75518	             16
          0.797	       10.76262	             16
          0.798	       10.77462	             16
          0.799	       10.78141	             16
            0.8	       10.79367	             16
          0.801	       10.81471	             16
          0.802	       10.82596	             16
          0.803	       10.83317	             16
          0.804	       10.84476	             16
          0.805	       10.85287	             16
          0.806	       10.86563	             16
          0.807	       10.87271	             16
          0.808	       10.87591	             16
          0.809	       10.89134	             16
           0.81	       10.89424	             16
          0.811	       10.91501	             16
          0.812	       10.91655	             16
          0.813	       10.93184	             16
          0.814	       10.93337	             16
          0.815	        10.9418	             16
          0.816	       10.94573	             16
          0.817	       10.96133	             16
          0.818	       10.96454	             16
          0.819	       10.97984	             16
           0.82	       10.98332	             16
          0.821	       10.99582	             16
          0.822	       10.99726	             16
          0.823	       11.01305	             16
          0.824	       11.01468	             16
          0.825	       11.03073	             17
          0.826	       11.04311	             17
          0.827	       11.05855	             17
          0.828	       11.07093	             17
          0.829	        11.0782	             17
           0.83	       11.08192	             17
          0.831	       11.10244	             17
          0.832	       11.11375	             17
          0.833	       11.12964	             17
          0.834	       11.14115	             17
          0.835	       11.14906	             17
          0.836	       11.15252	             17
          0.837	       11.15931	             17
          0.838	       11.16281	             17
          0.839	        11.1683	             17
           0.84	       11.17053	             17
          0.841	       11.18242	             17
          0.842	       11.18365	             17
          0.843	       11.19099	             17
          0.844	       11.19225	             17
          0.845	       11.20014	             17
          0.846	       11.20433	             17
          0.847	       11.21006	             17
          0.848	       11.21368	             17
          0.849	       11.22901	             17
           0.85	       11.23159	             17
          0.851	       11.25448	             17
          0.852	       11.26575	             17
          0.853	       11.28109	             17
          0.854	       11.29268	             17
          0.855	       11.30076	             17
          0.856	       11.31286	             17
          0.857	       11.31952	             17
          0.858	       11.32179	             17
          0.859	       11.32888	             17
           0.86	       11.33105	             17
          0.861	       11.34362	             17
          0.862	       11.34496	             17
          0.863	       11.35074	             17
          0.864	        11.3622	             17
          0.865	       11.37927	             17
          0.866	       11.39193	             17
          0.867	       11.40766	             17
          0.868	       11.41126	             17
          0.869	       11.41825	             17
           0.87	       11.42188	             17
          0.871	       11.43866	             17
          0.872	       11.44097	             17
          0.873	       11.45658	             17
          0.874	       11.45802	             17
          0.875	       11.46583	             18
          0.876	       11.47841	             18
          0.877	       11.49405	             18
          0.878	       11.49767	             18
          0.879	       11.51331	             18
           0.88	       11.52549	             18
          0.881	        11.5474	             18
          0.882	       11.54889	             18
          0.883	       11.56443	             18
          0.884	       11.57557	             18
          0.885	       11.58364	             18
          0.886	       11.58754	             18
          0.887	       11.60286	             18
          0.888	        11.6152	             18
          0.889	       11.62193	             18
           0.89	       11.63429	             18
          0.891	       11.64659	             18
          0.892	       11.64819	             18
          0.893	       11.65485	             18
          0.894	       11.65617	             18
          0.895	       11.66447	             18
          0.896	       11.67669	             18
          0.897	       11.69235	             18
          0.898	       11.69602	             18
          0.899	       11.70234	             18
            0.9	       11.70631	             18
          0.901	        11.7174	             18
          0.902	       11.73031	             18
          0.903	       11.73727	             18
          0.904	       11.74837	             18
          0.905	       11.75592	             18
          0.906	       11.76015	             18
          0.907	       11.77603	             18
          0.908	        11.7783	             18
          0.909	       11.78516	             18
           0.91	       11.79779	             18
          0.911	       11.81784	             18
          0.912	       11.82172	             18
          0.913	       11.83868	             18
          0.914	       11.84028	             18
          0.915	       11.85629	             18
          0.916	       11.85958	             18
          0.917	       11.86676	             18
          0.918	       11.87885	             18
          0.919	       11.88611	             18
           0.92	       11.89827	             18
          0.921	       11.91413	             18
          0.922	        11.9219	             18
          0.923	        11.9326	             18
          0.924	       11.94374	             18
          0.925	       11.96031	             19
          0.926	       11.97251	             19
          0.927	        11.9806	             19
          0.928	       11.99282	             19
          0.929	       12.00855	             19
           0.93	       12.01095	             19
